0.5	0
0.81	0
1.11	0
1.42	0
1.73	0
2.03	0
2.34	0
2.65	0
2.95	0
3.26	0.01
3.56	0.01
3.87	0.03
4.18	0.12
4.48	0.11
4.79	0.09
5.1	0.06
5.4	0.04
5.71	0.23
6.01	0.09
6.32	0.14
6.63	0.02
6.93	0.03
7.24	0
7.55	0
7.85	0
8.16	0
8.46	0
8.77	0
9.08	0
9.38	0

