Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-10299

TL =     7.82
SUMAC =     1.00
SZQ =       0.05967
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.24220
Initial SBAR             0.24020
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.4023e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.4026e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.4029e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.4033e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 3.8252e-05 6.6799e-05 3.2666e-05 2.4029e-01 5.5860e-06
6 5.0000e-04 3.2300e-05 3.6030e-05 9.9002e-05 3.2701e-05 2.4023e-01 3.3293e-06
7 5.0000e-04 1.5600e-05 3.6196e-05 1.2987e-04 3.2769e-05 2.4013e-01 3.4275e-06
8 0.0000e+00 0.0000e+00 3.2868e-05 1.1697e-04 3.2868e-05 2.4004e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.6505e-05 1.4876e-04 3.2955e-05 2.3993e-01 3.5499e-06
10 5.0000e-04 0.0000e+00 3.6738e-05 1.7831e-04 3.3074e-05 2.3978e-01 3.6643e-06
11 0.0000e+00 0.0000e+00 3.3225e-05 1.6122e-04 3.3225e-05 2.3966e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3358e-05 1.4671e-04 3.3358e-05 2.3954e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 4.0805e-05 2.2172e-04 3.3476e-05 2.3935e-01 7.3285e-06
14 5.0000e-04 0.0000e+00 3.7338e-05 2.4405e-04 3.3674e-05 2.3914e-01 3.6643e-06
15 5.0000e-04 0.0000e+00 3.7560e-05 2.6518e-04 3.3896e-05 2.3891e-01 3.6643e-06
16 1.0000e-03 0.0000e+00 4.1470e-05 3.2871e-04 3.4142e-05 2.3862e-01 7.3285e-06
17 0.0000e+00 0.0000e+00 3.4457e-05 2.9731e-04 3.4457e-05 2.3836e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4742e-05 2.7075e-04 3.4742e-05 2.3812e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.4999e-05 2.4693e-04 3.4999e-05 2.3791e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5231e-05 2.2542e-04 3.5231e-05 2.3772e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5441e-05 2.0591e-04 3.5441e-05 2.3755e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5631e-05 1.8818e-04 3.5631e-05 2.3739e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.5801e-05 1.7206e-04 3.5801e-05 2.3726e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 5.7192e-05 4.1537e-04 3.5954e-05 2.3688e-01 2.1238e-05
25 2.0000e-03 6.6600e-05 5.0598e-05 5.4521e-04 3.6383e-05 2.3637e-01 1.4216e-05
