Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-13609

TL =     9.24
SUMAC =     1.00
SZQ =       0.01443
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.19678
Initial SBAR             0.19478
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 1.9482e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 1.9485e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 1.9488e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 1.9491e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 4.5175e-05 8.6060e-05 3.2666e-05 1.9486e-01 1.2509e-05
6 5.0000e-04 3.2300e-05 4.0176e-05 1.2300e-04 3.2721e-05 1.9477e-01 7.4554e-06
7 5.0000e-04 1.5600e-05 4.0488e-05 1.5825e-04 3.2813e-05 1.9465e-01 7.6753e-06
8 0.0000e+00 0.0000e+00 3.2942e-05 1.3645e-04 3.2942e-05 1.9454e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 4.0998e-05 1.7467e-04 3.3049e-05 1.9440e-01 7.9493e-06
10 5.0000e-04 0.0000e+00 4.1401e-05 2.0801e-04 3.3195e-05 1.9423e-01 8.2053e-06
11 0.0000e+00 0.0000e+00 3.3377e-05 1.8061e-04 3.3377e-05 1.9408e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3531e-05 1.5918e-04 3.3531e-05 1.9395e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 5.0074e-05 2.5433e-04 3.3663e-05 1.9373e-01 1.6411e-05
14 5.0000e-04 0.0000e+00 4.2101e-05 2.7627e-04 3.3896e-05 1.9349e-01 8.2053e-06
15 5.0000e-04 0.0000e+00 4.2359e-05 2.9784e-04 3.4154e-05 1.9323e-01 8.2053e-06
16 1.0000e-03 0.0000e+00 5.0847e-05 3.7418e-04 3.4436e-05 1.9289e-01 1.6411e-05
17 0.0000e+00 0.0000e+00 3.4804e-05 3.2475e-04 3.4804e-05 1.9260e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.5120e-05 2.8641e-04 3.5120e-05 1.9234e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.5397e-05 2.5335e-04 3.5397e-05 1.9213e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5639e-05 2.2459e-04 3.5639e-05 1.9194e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5850e-05 1.9944e-04 3.5850e-05 1.9177e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.6034e-05 1.7736e-04 3.6034e-05 1.9163e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.6194e-05 1.5792e-04 3.6194e-05 1.9151e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 8.3891e-05 4.7532e-04 3.6331e-05 1.9107e-01 4.7559e-05
25 2.0000e-03 6.6600e-05 6.8667e-05 6.2831e-04 3.6833e-05 1.9048e-01 3.1833e-05
26 5.5000e-03 6.9600e-05 1.2669e-04 1.1733e-03 3.7520e-05 1.8934e-01 8.9166e-05
27 6.0000e-03 6.6600e-05 1.3620e-04 1.6988e-03 3.8876e-05 1.8768e-01 9.7322e-05
28 1.0000e-03 6.0200e-05 5.6264e-05 1.5756e-03 4.0946e-05 1.8615e-01 1.5318e-05
29 2.5000e-03 4.9200e-05 8.2996e-05 1.6734e-03 4.2957e-05 1.8452e-01 4.0039e-05
30 0.0000e+00 3.4800e-05 4.5203e-05 1.4618e-03 4.5203e-05 1.8310e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.7249e-05 1.2887e-03 4.7249e-05 1.8186e-01 0.0000e+00
32 1.0000e-03 0.0000e+00 6.3876e-05 1.2492e-03 4.9118e-05 1.8066e-01 1.4757e-05
33 5.0000e-04 0.0000e+00 5.9200e-05 1.1598e-03 5.0995e-05 1.7955e-01 8.2053e-06
34 0.0000e+00 0.0000e+00 5.2793e-05 1.0202e-03 5.2793e-05 1.7859e-01 0.0000e+00
35 0.0000e+00 0.0000e+00 5.4413e-05 9.0084e-04 5.4413e-05 1.7774e-01 0.0000e+00
36 0.0000e+00 0.0000e+00 5.5872e-05 7.9625e-04 5.5872e-05 1.7700e-01 0.0000e+00
37 0.0000e+00 0.0000e+00 5.7180e-05 7.0424e-04 5.7180e-05 1.7635e-01 0.0000e+00
