Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-13639

TL =     6.20
SUMAC =     1.00
SZQ =       0.30029
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.29391
Initial SBAR             0.29191
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.9194e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.9197e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.9200e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.9204e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 3.7220e-05 5.9211e-05 3.2666e-05 2.9201e-01 4.5538e-06
6 5.0000e-04 3.2300e-05 3.5407e-05 8.3414e-05 3.2693e-05 2.9196e-01 2.7141e-06
7 5.0000e-04 1.5600e-05 3.5539e-05 1.0725e-04 3.2745e-05 2.9189e-01 2.7942e-06
8 0.0000e+00 0.0000e+00 3.2821e-05 9.2146e-05 3.2821e-05 2.9183e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.5776e-05 1.1929e-04 3.2882e-05 2.9174e-01 2.8939e-06
10 5.0000e-04 0.0000e+00 3.5958e-05 1.4227e-04 3.2971e-05 2.9163e-01 2.9871e-06
11 0.0000e+00 0.0000e+00 3.3084e-05 1.2353e-04 3.3084e-05 2.9154e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3178e-05 1.0989e-04 3.3178e-05 2.9146e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 3.9231e-05 1.7625e-04 3.3257e-05 2.9132e-01 5.9742e-06
14 5.0000e-04 0.0000e+00 3.6393e-05 1.9043e-04 3.3406e-05 2.9116e-01 2.9871e-06
15 5.0000e-04 0.0000e+00 3.6558e-05 2.0547e-04 3.3570e-05 2.9099e-01 2.9871e-06
16 1.0000e-03 0.0000e+00 3.9726e-05 2.5830e-04 3.3751e-05 2.9077e-01 5.9742e-06
17 0.0000e+00 0.0000e+00 3.3989e-05 2.2405e-04 3.3989e-05 2.9058e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4191e-05 1.9958e-04 3.4191e-05 2.9041e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.4369e-05 1.7859e-04 3.4369e-05 2.9027e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.4524e-05 1.6022e-04 3.4524e-05 2.9014e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.4660e-05 1.4403e-04 3.4660e-05 2.9003e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.4778e-05 1.2967e-04 3.4778e-05 2.8994e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.4882e-05 1.1689e-04 3.4882e-05 2.8986e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 5.3302e-05 3.3255e-04 3.4971e-05 2.8956e-01 1.8331e-05
25 2.0000e-03 6.6600e-05 4.6887e-05 4.3333e-04 3.5298e-05 2.8916e-01 1.1589e-05
26 5.5000e-03 6.9600e-05 7.7969e-05 7.9244e-04 3.5740e-05 2.8840e-01 4.2230e-05
27 6.0000e-03 6.6600e-05 8.5343e-05 1.1372e-03 3.6595e-05 2.8730e-01 4.8748e-05
28 1.0000e-03 6.0200e-05 4.5917e-05 1.0564e-03 3.7875e-05 2.8628e-01 8.0417e-06
29 2.5000e-03 4.9200e-05 6.0120e-05 1.1254e-03 3.9100e-05 2.8520e-01 2.1020e-05
30 0.0000e+00 3.4800e-05 4.0450e-05 9.9262e-04 4.0450e-05 2.8425e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.1672e-05 8.8569e-04 4.1672e-05 2.8340e-01 0.0000e+00
32 1.0000e-03 0.0000e+00 5.0534e-05 8.6381e-04 4.2786e-05 2.8258e-01 7.7476e-06
33 5.0000e-04 0.0000e+00 4.8206e-05 8.0928e-04 4.3898e-05 2.8181e-01 4.3077e-06
34 0.0000e+00 0.0000e+00 4.4961e-05 7.2232e-04 4.4961e-05 2.8114e-01 0.0000e+00
35 0.0000e+00 0.0000e+00 4.5922e-05 6.4752e-04 4.5922e-05 2.8054e-01 0.0000e+00
36 0.0000e+00 0.0000e+00 4.6794e-05 5.8129e-04 4.6794e-05 2.8000e-01 0.0000e+00
37 0.0000e+00 0.0000e+00 4.7582e-05 5.2237e-04 4.7582e-05 2.7953e-01 0.0000e+00
38 0.0000e+00 0.0000e+00 4.8293e-05 4.6982e-04 4.8293e-05 2.7911e-01 0.0000e+00
39 0.0000e+00 0.0000e+00 4.8934e-05 4.2284e-04 4.8934e-05 2.7873e-01 0.0000e+00
40 0.0000e+00 0.0000e+00 4.9509e-05 3.8080e-04 4.9509e-05 2.7840e-01 0.0000e+00
41 0.0000e+00 0.0000e+00 5.0024e-05 3.4312e-04 5.0024e-05 2.7811e-01 0.0000e+00
42 0.0000e+00 0.0000e+00 5.0484e-05 3.0933e-04 5.0484e-05 2.7785e-01 0.0000e+00
43 0.0000e+00 0.0000e+00 5.0894e-05 2.7900e-04 5.0894e-05 2.7762e-01 0.0000e+00
44 0.0000e+00 0.0000e+00 5.1258e-05 2.5176e-04 5.1258e-05 2.7742e-01 0.0000e+00
45 0.0000e+00 3.3800e-05 5.1581e-05 2.2728e-04 5.1581e-05 2.7724e-01 0.0000e+00
46 1.0000e-03 6.5200e-05 6.0189e-05 2.8549e-04 5.1865e-05 2.7701e-01 8.3243e-06
47 0.0000e+00 9.2300e-05 5.2245e-05 2.5036e-04 5.2245e-05 2.7681e-01 0.0000e+00
48 5.0000e-04 1.1300e-04 5.5521e-05 2.5253e-04 5.2569e-05 2.7661e-01 2.9518e-06
49 0.0000e+00 1.2500e-04 5.2899e-05 2.2415e-04 5.2899e-05 2.7644e-01 0.0000e+00
50 1.0000e-03 1.3050e-04 5.9750e-05 2.6456e-04 5.3182e-05 2.7623e-01 6.5674e-06
51 2.5000e-03 1.2500e-04 7.3949e-05 4.3007e-04 5.3535e-05 2.7585e-01 2.0414e-05
52 3.0000e-03 1.1300e-04 7.8938e-05 6.0816e-04 5.4168e-05 2.7530e-01 2.4770e-05
53 2.5000e-03 9.2300e-05 7.5680e-05 7.2021e-04 5.5114e-05 2.7463e-01 2.0565e-05
54 3.0000e-03 6.5200e-05 8.1323e-05 8.6628e-04 5.6272e-05 2.7382e-01 2.5051e-05
55 2.5000e-03 3.1600e-05 7.8692e-05 9.5334e-04 5.7715e-05 2.7293e-01 2.0977e-05
56 2.0000e-03 0.0000e+00 7.6311e-05 9.9432e-04 5.9353e-05 2.7199e-01 1.6959e-05
57 1.0000e-03 0.0000e+00 6.9728e-05 9.5145e-04 6.1112e-05 2.7110e-01 8.6155e-06
58 1.0000e-03 0.0000e+00 7.1452e-05 9.2169e-04 6.2837e-05 2.7024e-01 8.6155e-06
59 0.0000e+00 0.0000e+00 6.4546e-05 8.0922e-04 6.4546e-05 2.6950e-01 0.0000e+00
60 5.0000e-04 0.0000e+00 7.0373e-05 7.6256e-04 6.6066e-05 2.6880e-01 4.3077e-06
61 5.0000e-04 0.0000e+00 7.3745e-05 7.1651e-04 6.7519e-05 2.6815e-01 6.2255e-06
62 0.0000e+00 0.0000e+00 6.8903e-05 6.3475e-04 6.8903e-05 2.6759e-01 0.0000e+00
63 0.0000e+00 0.0000e+00 7.0132e-05 5.6519e-04 7.0132e-05 2.6709e-01 0.0000e+00
64 0.0000e+00 0.0000e+00 7.1225e-05 5.0405e-04 7.1225e-05 2.6666e-01 0.0000e+00
65 0.0000e+00 0.0000e+00 7.2195e-05 4.5007e-04 7.2195e-05 2.6628e-01 0.0000e+00
66 0.0000e+00 0.0000e+00 7.3053e-05 4.0228e-04 7.3053e-05 2.6595e-01 0.0000e+00
67 0.0000e+00 0.0000e+00 7.3808e-05 3.5986e-04 7.3808e-05 2.6567e-01 0.0000e+00
68 0.0000e+00 0.0000e+00 7.4471e-05 3.2216e-04 7.4471e-05 2.6542e-01 0.0000e+00
69 0.0000e+00 4.1400e-05 7.5050e-05 2.8860e-04 7.5050e-05 2.6521e-01 0.0000e+00
70 0.0000e+00 7.9800e-05 7.5552e-05 2.5871e-04 7.5552e-05 2.6502e-01 0.0000e+00
71 0.0000e+00 1.1290e-04 7.5986e-05 2.3204e-04 7.5986e-05 2.6487e-01 0.0000e+00
72 0.0000e+00 1.3830e-04 7.6357e-05 2.0825e-04 7.6357e-05 2.6473e-01 0.0000e+00
73 0.0000e+00 1.5300e-04 7.6673e-05 1.8700e-04 7.6673e-05 2.6462e-01 0.0000e+00
74 0.0000e+00 1.5980e-04 7.6937e-05 1.6800e-04 7.6937e-05 2.6453e-01 0.0000e+00
