Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-12639

TL =     6.89
SUMAC =     1.00
SZQ =       0.15094
Subcatchment routing data:
Maximum Routing Delay       0.39301
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.27190
Initial SBAR             0.26990
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.6993e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.6996e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.6999e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.7003e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 3.9537e-05 5.9626e-05 3.2666e-05 2.7000e-01 6.8711e-06
6 5.0000e-04 3.2300e-05 3.6789e-05 8.7980e-05 3.2694e-05 2.6994e-01 4.0953e-06
7 5.0000e-04 1.5600e-05 3.6966e-05 1.1510e-04 3.2750e-05 2.6986e-01 4.2161e-06
8 0.0000e+00 0.0000e+00 3.2834e-05 1.0309e-04 3.2834e-05 2.6979e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.7273e-05 1.3118e-04 3.2907e-05 2.6969e-01 4.3666e-06
10 5.0000e-04 0.0000e+00 3.7515e-05 1.5714e-04 3.3008e-05 2.6957e-01 4.5072e-06
11 0.0000e+00 0.0000e+00 3.3136e-05 1.4143e-04 3.3136e-05 2.6946e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3248e-05 1.2827e-04 3.3248e-05 2.6937e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 4.2362e-05 1.9508e-04 3.3347e-05 2.6920e-01 9.0145e-06
14 5.0000e-04 0.0000e+00 3.8024e-05 2.1449e-04 3.3516e-05 2.6902e-01 4.5072e-06
15 5.0000e-04 0.0000e+00 3.8214e-05 2.3288e-04 3.3706e-05 2.6882e-01 4.5072e-06
16 1.0000e-03 0.0000e+00 4.2931e-05 2.8906e-04 3.3917e-05 2.6857e-01 9.0145e-06
17 0.0000e+00 0.0000e+00 3.4188e-05 2.6036e-04 3.4188e-05 2.6834e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4431e-05 2.3634e-04 3.4431e-05 2.6814e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.4649e-05 2.1498e-04 3.4649e-05 2.6796e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.4845e-05 1.9585e-04 3.4845e-05 2.6780e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5020e-05 1.7863e-04 3.5020e-05 2.6766e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5178e-05 1.6307e-04 3.5178e-05 2.6753e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.5319e-05 1.4898e-04 3.5319e-05 2.6741e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 6.1569e-05 3.6601e-04 3.5444e-05 2.6708e-01 2.6125e-05
25 2.0000e-03 6.6600e-05 5.3299e-05 4.8061e-04 3.5812e-05 2.6664e-01 1.7486e-05
26 5.5000e-03 6.9600e-05 8.5293e-05 8.6400e-04 3.6314e-05 2.6581e-01 4.8979e-05
27 6.0000e-03 6.6600e-05 9.0725e-05 1.2465e-03 3.7265e-05 2.6460e-01 5.3459e-05
28 1.0000e-03 6.0200e-05 4.7115e-05 1.1934e-03 3.8700e-05 2.6345e-01 8.4141e-06
29 2.5000e-03 4.9200e-05 6.2116e-05 1.2775e-03 4.0122e-05 2.6221e-01 2.1994e-05
30 0.0000e+00 3.4800e-05 4.1704e-05 1.1550e-03 4.1704e-05 2.6110e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.3181e-05 1.0494e-03 4.3181e-05 2.6009e-01 0.0000e+00
32 1.0000e-03 0.0000e+00 5.2666e-05 1.0291e-03 4.4560e-05 2.5911e-01 8.1064e-06
33 5.0000e-04 0.0000e+00 5.0459e-05 9.7607e-04 4.5952e-05 2.5818e-01 4.5072e-06
