Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-12499

TL =     8.59
SUMAC =     1.00
SZQ =       0.02757
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.21749
Initial SBAR             0.21549
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.1552e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.1555e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.1558e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.1562e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 4.7259e-05 8.3493e-05 3.2666e-05 2.1557e-01 1.4593e-05
6 5.0000e-04 3.2300e-05 4.1416e-05 1.1683e-04 3.2718e-05 2.1548e-01 8.6976e-06
7 5.0000e-04 1.5600e-05 4.1758e-05 1.4945e-04 3.2804e-05 2.1537e-01 8.9541e-06
8 0.0000e+00 0.0000e+00 3.2924e-05 1.2684e-04 3.2924e-05 2.1527e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 4.2294e-05 1.6418e-04 3.3021e-05 2.1514e-01 9.2739e-06
10 5.0000e-04 0.0000e+00 4.2729e-05 1.9544e-04 3.3156e-05 2.1498e-01 9.5725e-06
11 0.0000e+00 0.0000e+00 3.3325e-05 1.6778e-04 3.3325e-05 2.1484e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3465e-05 1.4767e-04 3.3465e-05 2.1473e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 5.2730e-05 2.4085e-04 3.3585e-05 2.1452e-01 1.9145e-05
14 5.0000e-04 0.0000e+00 4.3376e-05 2.5976e-04 3.3803e-05 2.1430e-01 9.5725e-06
15 5.0000e-04 0.0000e+00 4.3615e-05 2.7982e-04 3.4043e-05 2.1405e-01 9.5725e-06
16 1.0000e-03 0.0000e+00 5.3450e-05 3.5317e-04 3.4305e-05 2.1373e-01 1.9145e-05
17 0.0000e+00 0.0000e+00 3.4649e-05 3.0303e-04 3.4649e-05 2.1346e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4940e-05 2.6706e-04 3.4940e-05 2.1323e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.5195e-05 2.3657e-04 3.5195e-05 2.1303e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5417e-05 2.1038e-04 3.5417e-05 2.1285e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5611e-05 1.8766e-04 3.5611e-05 2.1270e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5781e-05 1.6781e-04 3.5781e-05 2.1257e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.5929e-05 1.5037e-04 3.5929e-05 2.1246e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 9.1541e-05 4.5936e-04 3.6057e-05 2.1203e-01 5.5484e-05
25 2.0000e-03 6.6600e-05 7.3675e-05 5.9891e-04 3.6538e-05 2.1147e-01 3.7138e-05
26 5.5000e-03 6.9600e-05 1.4121e-04 1.1211e-03 3.7185e-05 2.1039e-01 1.0402e-04
27 6.0000e-03 6.6600e-05 1.5200e-04 1.6125e-03 3.8466e-05 2.0881e-01 1.1354e-04
28 1.0000e-03 6.0200e-05 5.8276e-05 1.4726e-03 4.0406e-05 2.0738e-01 1.7870e-05
29 2.5000e-03 4.9200e-05 8.8965e-05 1.5651e-03 4.2255e-05 2.0586e-01 4.6710e-05
30 0.0000e+00 3.4800e-05 4.4315e-05 1.3552e-03 4.4315e-05 2.0455e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.6168e-05 1.1934e-03 4.6168e-05 2.0340e-01 0.0000e+00
32 1.0000e-03 0.0000e+00 6.5070e-05 1.1633e-03 4.7853e-05 2.0228e-01 1.7216e-05
33 5.0000e-04 0.0000e+00 5.9123e-05 1.0820e-03 4.9551e-05 2.0125e-01 9.5725e-06
34 0.0000e+00 0.0000e+00 5.1175e-05 9.5315e-04 5.1175e-05 2.0035e-01 0.0000e+00
35 0.0000e+00 0.0000e+00 5.2638e-05 8.4584e-04 5.2638e-05 1.9956e-01 0.0000e+00
36 0.0000e+00 0.0000e+00 5.3959e-05 7.5262e-04 5.3959e-05 1.9886e-01 0.0000e+00
37 0.0000e+00 0.0000e+00 5.5151e-05 6.7095e-04 5.5151e-05 1.9824e-01 0.0000e+00
38 0.0000e+00 0.0000e+00 5.6222e-05 5.9905e-04 5.6222e-05 1.9770e-01 0.0000e+00
39 0.0000e+00 0.0000e+00 5.7184e-05 5.3557e-04 5.7184e-05 1.9722e-01 0.0000e+00
40 0.0000e+00 0.0000e+00 5.8045e-05 4.7939e-04 5.8045e-05 1.9680e-01 0.0000e+00
41 0.0000e+00 0.0000e+00 5.8815e-05 4.2957e-04 5.8815e-05 1.9643e-01 0.0000e+00
42 0.0000e+00 0.0000e+00 5.9500e-05 3.8532e-04 5.9500e-05 1.9610e-01 0.0000e+00
43 0.0000e+00 0.0000e+00 6.0109e-05 3.4596e-04 6.0109e-05 1.9582e-01 0.0000e+00
44 0.0000e+00 0.0000e+00 6.0648e-05 3.1091e-04 6.0648e-05 1.9557e-01 0.0000e+00
45 0.0000e+00 3.3800e-05 6.1124e-05 2.7965e-04 6.1124e-05 1.9535e-01 0.0000e+00
46 1.0000e-03 6.5200e-05 8.7370e-05 3.6959e-04 6.1543e-05 1.9504e-01 2.5827e-05
47 0.0000e+00 9.2300e-05 6.2139e-05 3.1971e-04 6.2139e-05 1.9478e-01 0.0000e+00
48 5.0000e-04 1.1300e-04 7.1799e-05 3.2517e-04 6.2641e-05 1.9452e-01 9.1584e-06
49 0.0000e+00 1.2500e-04 6.3157e-05 2.8525e-04 6.3157e-05 1.9430e-01 0.0000e+00
50 1.0000e-03 1.3050e-04 8.3973e-05 3.4745e-04 6.3597e-05 1.9401e-01 2.0376e-05
51 2.5000e-03 1.2500e-04 1.2750e-04 5.9273e-04 6.4163e-05 1.9349e-01 6.3338e-05
52 3.0000e-03 1.1300e-04 1.4208e-04 8.5113e-04 6.5232e-05 1.9270e-01 7.6850e-05
53 2.5000e-03 9.2300e-05 1.3066e-04 1.0075e-03 6.6854e-05 1.9176e-01 6.3806e-05
54 3.0000e-03 6.5200e-05 1.4657e-04 1.2136e-03 6.8848e-05 1.9061e-01 7.7724e-05
55 2.5000e-03 3.1600e-05 1.3644e-04 1.3301e-03 7.1356e-05 1.8936e-01 6.5084e-05
56 2.0000e-03 0.0000e+00 1.2683e-04 1.3795e-03 7.4218e-05 1.8805e-01 5.2616e-05
57 1.0000e-03 0.0000e+00 1.0404e-04 1.3046e-03 7.7308e-05 1.8682e-01 2.6731e-05
58 1.0000e-03 0.0000e+00 1.0706e-04 1.2537e-03 8.0331e-05 1.8565e-01 2.6731e-05
59 0.0000e+00 0.0000e+00 8.3331e-05 1.0796e-03 8.3331e-05 1.8465e-01 0.0000e+00
60 5.0000e-04 0.0000e+00 9.9331e-05 1.0100e-03 8.5966e-05 1.8373e-01 1.3365e-05
61 5.0000e-04 0.0000e+00 1.0185e-04 9.4553e-04 8.8485e-05 1.8287e-01 1.3365e-05
62 0.0000e+00 0.0000e+00 9.0887e-05 8.2178e-04 9.0887e-05 1.8214e-01 0.0000e+00
63 0.0000e+00 0.0000e+00 9.2986e-05 7.2173e-04 9.2986e-05 1.8151e-01 0.0000e+00
64 0.0000e+00 0.0000e+00 9.4832e-05 6.3601e-04 9.4832e-05 1.8097e-01 0.0000e+00
