Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-13529

TL =     8.39
SUMAC =     1.00
SZQ =       0.03383
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.22404
Initial SBAR             0.22204
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.2207e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.2210e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.2214e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.2217e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 4.3904e-05 7.8440e-05 3.2666e-05 2.2212e-01 1.1238e-05
6 5.0000e-04 3.2300e-05 3.9411e-05 1.1082e-04 3.2713e-05 2.2205e-01 6.6981e-06
7 5.0000e-04 1.5600e-05 3.9688e-05 1.4268e-04 3.2793e-05 2.2194e-01 6.8957e-06
8 0.0000e+00 0.0000e+00 3.2906e-05 1.2295e-04 3.2906e-05 2.2185e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 4.0140e-05 1.5905e-04 3.2998e-05 2.2172e-01 7.1419e-06
10 5.0000e-04 0.0000e+00 4.0500e-05 1.8978e-04 3.3128e-05 2.2156e-01 7.3719e-06
11 0.0000e+00 0.0000e+00 3.3291e-05 1.6521e-04 3.3291e-05 2.2143e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3429e-05 1.4723e-04 3.3429e-05 2.2132e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 4.8291e-05 2.3538e-04 3.3548e-05 2.2112e-01 1.4744e-05
14 5.0000e-04 0.0000e+00 4.1132e-05 2.5459e-04 3.3760e-05 2.2090e-01 7.3719e-06
15 5.0000e-04 0.0000e+00 4.1366e-05 2.7491e-04 3.3994e-05 2.2065e-01 7.3719e-06
16 1.0000e-03 0.0000e+00 4.8994e-05 3.4545e-04 3.4251e-05 2.2034e-01 1.4744e-05
17 0.0000e+00 0.0000e+00 3.4585e-05 3.0036e-04 3.4585e-05 2.2008e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4874e-05 2.6804e-04 3.4874e-05 2.1984e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.5129e-05 2.4020e-04 3.5129e-05 2.1964e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5355e-05 2.1579e-04 3.5355e-05 2.1946e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5555e-05 1.9422e-04 3.5555e-05 2.1930e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5731e-05 1.7507e-04 3.5731e-05 2.1916e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.5887e-05 1.5800e-04 3.5887e-05 2.1904e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 7.9458e-05 4.4677e-04 3.6024e-05 2.1863e-01 4.3433e-05
25 2.0000e-03 6.6600e-05 6.5090e-05 5.8034e-04 3.6490e-05 2.1808e-01 2.8600e-05
26 5.5000e-03 6.9600e-05 1.3057e-04 1.0611e-03 3.7115e-05 2.1706e-01 9.3451e-05
27 6.0000e-03 6.6600e-05 1.4474e-04 1.5238e-03 3.8322e-05 2.1557e-01 1.0642e-04
28 1.0000e-03 6.0200e-05 5.7228e-05 1.4215e-03 4.0143e-05 2.1419e-01 1.7085e-05
29 2.5000e-03 4.9200e-05 8.6572e-05 1.5162e-03 4.1914e-05 2.1272e-01 4.4659e-05
30 0.0000e+00 3.4800e-05 4.3890e-05 1.3402e-03 4.3890e-05 2.1142e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.5704e-05 1.1974e-03 4.5704e-05 2.1027e-01 0.0000e+00
32 1.0000e-03 0.0000e+00 6.3840e-05 1.1694e-03 4.7379e-05 2.0915e-01 1.6460e-05
33 5.0000e-04 0.0000e+00 5.8222e-05 1.0967e-03 4.9070e-05 2.0810e-01 9.1521e-06
34 0.0000e+00 0.0000e+00 5.0703e-05 9.7940e-04 5.0703e-05 2.0717e-01 0.0000e+00
