Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-10329

TL =     7.09
SUMAC =     1.00
SZQ =       0.12422
Subcatchment routing data:
Maximum Routing Delay       0.38822
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.26566
Initial SBAR             0.26366
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.6369e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.6373e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.6376e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.6379e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 3.4271e-05 6.5053e-05 3.2666e-05 2.6376e-01 1.6047e-06
6 5.0000e-04 3.2300e-05 3.3655e-05 9.4290e-05 3.2699e-05 2.6370e-01 9.5641e-07
7 5.0000e-04 1.5600e-05 3.3747e-05 1.2317e-04 3.2762e-05 2.6361e-01 9.8462e-07
8 0.0000e+00 0.0000e+00 3.2855e-05 1.0966e-04 3.2855e-05 2.6353e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.3954e-05 1.4122e-04 3.2934e-05 2.6342e-01 1.0198e-06
10 5.0000e-04 0.0000e+00 3.4098e-05 1.6941e-04 3.3045e-05 2.6328e-01 1.0526e-06
11 0.0000e+00 0.0000e+00 3.3186e-05 1.5219e-04 3.3186e-05 2.6317e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3310e-05 1.3904e-04 3.3310e-05 2.6306e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 3.5526e-05 2.1317e-04 3.3420e-05 2.6288e-01 2.1052e-06
14 5.0000e-04 0.0000e+00 3.4661e-05 2.3313e-04 3.3609e-05 2.6268e-01 1.0526e-06
15 5.0000e-04 0.0000e+00 3.4871e-05 2.5334e-04 3.3819e-05 2.6246e-01 1.0526e-06
16 1.0000e-03 0.0000e+00 3.6157e-05 3.1507e-04 3.4052e-05 2.6218e-01 2.1052e-06
17 0.0000e+00 0.0000e+00 3.4352e-05 2.8307e-04 3.4352e-05 2.6193e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4620e-05 2.5885e-04 3.4620e-05 2.6171e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.4863e-05 2.3752e-04 3.4863e-05 2.6150e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5085e-05 2.1838e-04 3.5085e-05 2.6132e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5286e-05 2.0101e-04 3.5286e-05 2.6116e-01 0.0000e+00
