Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-1229

TL =     9.50
SUMAC =     1.00
SZQ =       0.01106
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.18827
Initial SBAR             0.18627
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 1.8630e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 1.8634e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 1.8637e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 1.8640e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 4.5749e-05 1.0262e-04 3.2666e-05 1.8633e-01 1.3083e-05
6 5.0000e-04 3.2300e-05 4.0535e-05 1.3590e-04 3.2737e-05 1.8623e-01 7.7976e-06
7 5.0000e-04 1.5600e-05 4.0871e-05 1.7146e-04 3.2843e-05 1.8609e-01 8.0276e-06
8 0.0000e+00 0.0000e+00 3.2986e-05 1.3920e-04 3.2986e-05 1.8598e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 4.1300e-05 1.8539e-04 3.3095e-05 1.8583e-01 8.2047e-06
10 5.0000e-04 0.0000e+00 4.3097e-05 2.1831e-04 3.3253e-05 1.8565e-01 9.8440e-06
11 0.0000e+00 0.0000e+00 3.3446e-05 1.8163e-04 3.3446e-05 1.8550e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3601e-05 1.5788e-04 3.3601e-05 1.8537e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 5.8390e-05 2.6564e-04 3.3732e-05 1.8514e-01 2.4658e-05
14 5.0000e-04 0.0000e+00 4.6306e-05 2.8403e-04 3.3978e-05 1.8489e-01 1.2329e-05
15 5.0000e-04 0.0000e+00 4.6573e-05 3.0488e-04 3.4244e-05 1.8462e-01 1.2329e-05
16 1.0000e-03 0.0000e+00 5.9193e-05 3.8761e-04 3.4535e-05 1.8427e-01 2.4658e-05
17 0.0000e+00 0.0000e+00 3.4918e-05 3.2549e-04 3.4918e-05 1.8398e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.5237e-05 2.8319e-04 3.5237e-05 1.8373e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.5511e-05 2.4799e-04 3.5511e-05 1.8352e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5747e-05 2.1817e-04 3.5747e-05 1.8333e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5952e-05 1.9259e-04 3.5952e-05 1.8318e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.6128e-05 1.7046e-04 3.6128e-05 1.8304e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.6280e-05 1.5122e-04 3.6280e-05 1.8293e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 1.0787e-04 5.1092e-04 3.6411e-05 1.8245e-01 7.1460e-05
25 2.0000e-03 6.6600e-05 8.4786e-05 6.6274e-04 3.6955e-05 1.8183e-01 4.7831e-05
26 5.5000e-03 6.9600e-05 1.7166e-04 1.2609e-03 3.7684e-05 1.8061e-01 1.3398e-04
27 6.0000e-03 6.6600e-05 1.8538e-04 1.8110e-03 3.9153e-05 1.7883e-01 1.4623e-04
28 1.0000e-03 6.0200e-05 6.4397e-05 1.6199e-03 4.1382e-05 1.7725e-01 2.3016e-05
29 2.5000e-03 4.9200e-05 1.0363e-04 1.7189e-03 4.3474e-05 1.7558e-01 6.0160e-05
30 0.0000e+00 3.4800e-05 4.5811e-05 1.4600e-03 4.5811e-05 1.7417e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.7881e-05 1.2693e-03 4.7881e-05 1.7294e-01 0.0000e+00
