Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-12909

TL =     7.36
SUMAC =     1.00
SZQ =       0.09447
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.25690
Initial SBAR             0.25490
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.5493e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.5497e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.5500e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.5503e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 3.7720e-05 6.7137e-05 3.2666e-05 2.5500e-01 5.0544e-06
6 5.0000e-04 3.2300e-05 3.5714e-05 9.6351e-05 3.2701e-05 2.5493e-01 3.0125e-06
7 5.0000e-04 1.5600e-05 3.5868e-05 1.2521e-04 3.2766e-05 2.5484e-01 3.1013e-06
8 0.0000e+00 0.0000e+00 3.2861e-05 1.1013e-04 3.2861e-05 2.5476e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.6153e-05 1.4203e-04 3.2941e-05 2.5465e-01 3.2121e-06
10 5.0000e-04 0.0000e+00 3.6369e-05 1.6992e-04 3.3053e-05 2.5452e-01 3.3155e-06
11 0.0000e+00 0.0000e+00 3.3195e-05 1.5078e-04 3.3195e-05 2.5440e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3317e-05 1.3642e-04 3.3317e-05 2.5430e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 4.0055e-05 2.1238e-04 3.3424e-05 2.5412e-01 6.6310e-06
14 5.0000e-04 0.0000e+00 3.6927e-05 2.3113e-04 3.3612e-05 2.5392e-01 3.3155e-06
15 5.0000e-04 0.0000e+00 3.7136e-05 2.5056e-04 3.3820e-05 2.5370e-01 3.3155e-06
16 1.0000e-03 0.0000e+00 4.0681e-05 3.1285e-04 3.4050e-05 2.5342e-01 6.6310e-06
17 0.0000e+00 0.0000e+00 3.4348e-05 2.7742e-04 3.4348e-05 2.5318e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4610e-05 2.5133e-04 3.4610e-05 2.5296e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.4845e-05 2.2837e-04 3.4845e-05 2.5277e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5056e-05 2.0790e-04 3.5056e-05 2.5260e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5246e-05 1.8952e-04 3.5246e-05 2.5244e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5416e-05 1.7294e-04 3.5416e-05 2.5231e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.5569e-05 1.5794e-04 3.5569e-05 2.5218e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 5.5799e-05 4.0285e-04 3.5705e-05 2.5182e-01 2.0094e-05
25 2.0000e-03 6.6600e-05 4.8980e-05 5.2276e-04 3.6117e-05 2.5133e-01 1.2863e-05
26 5.5000e-03 6.9600e-05 8.1872e-05 9.3995e-04 3.6671e-05 2.5043e-01 4.5201e-05
27 6.0000e-03 6.6600e-05 8.9746e-05 1.3488e-03 3.7721e-05 2.4912e-01 5.2025e-05
28 1.0000e-03 6.0200e-05 4.7729e-05 1.2778e-03 3.9298e-05 2.4788e-01 8.4310e-06
29 2.5000e-03 4.9200e-05 6.2887e-05 1.3695e-03 4.0849e-05 2.4655e-01 2.2038e-05
30 0.0000e+00 3.4800e-05 4.2581e-05 1.2313e-03 4.2581e-05 2.4536e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.4192e-05 1.1170e-03 4.4192e-05 2.4429e-01 0.0000e+00
32 1.0000e-03 0.0000e+00 5.3822e-05 1.0975e-03 4.5699e-05 2.4324e-01 8.1226e-06
33 5.0000e-04 0.0000e+00 5.1742e-05 1.0399e-03 4.7226e-05 2.4224e-01 4.5163e-06
34 0.0000e+00 0.0000e+00 4.8714e-05 9.4312e-04 4.8714e-05 2.4135e-01 0.0000e+00
35 0.0000e+00 0.0000e+00 5.0095e-05 8.5809e-04 5.0095e-05 2.4054e-01 0.0000e+00
36 0.0000e+00 0.0000e+00 5.1376e-05 7.8139e-04 5.1376e-05 2.3981e-01 0.0000e+00
37 0.0000e+00 0.0000e+00 5.2561e-05 7.1186e-04 5.2561e-05 2.3915e-01 0.0000e+00
38 0.0000e+00 0.0000e+00 5.3655e-05 6.4871e-04 5.3655e-05 2.3856e-01 0.0000e+00
39 0.0000e+00 0.0000e+00 5.4662e-05 5.9129e-04 5.4662e-05 2.3802e-01 0.0000e+00
40 0.0000e+00 0.0000e+00 5.5587e-05 5.3906e-04 5.5587e-05 2.3754e-01 0.0000e+00
41 0.0000e+00 0.0000e+00 5.6433e-05 4.9152e-04 5.6433e-05 2.3710e-01 0.0000e+00
42 0.0000e+00 0.0000e+00 5.7206e-05 4.4824e-04 5.7206e-05 2.3671e-01 0.0000e+00
43 0.0000e+00 0.0000e+00 5.7909e-05 4.0883e-04 5.7909e-05 2.3636e-01 0.0000e+00
44 0.0000e+00 0.0000e+00 5.8547e-05 3.7294e-04 5.8547e-05 2.3604e-01 0.0000e+00
45 0.0000e+00 3.3800e-05 5.9126e-05 3.4026e-04 5.9126e-05 2.3576e-01 0.0000e+00
46 1.0000e-03 6.5200e-05 6.8375e-05 4.0389e-04 5.9647e-05 2.3542e-01 8.7272e-06
47 0.0000e+00 9.2300e-05 6.0292e-05 3.5987e-04 6.0292e-05 2.3512e-01 0.0000e+00
48 5.0000e-04 1.1300e-04 6.3954e-05 3.6000e-04 6.0859e-05 2.3482e-01 3.0947e-06
49 0.0000e+00 1.2500e-04 6.1431e-05 3.2433e-04 6.1431e-05 2.3456e-01 0.0000e+00
50 1.0000e-03 1.3050e-04 6.8823e-05 3.6885e-04 6.1938e-05 2.3425e-01 6.8854e-06
51 2.5000e-03 1.2500e-04 8.8221e-05 5.5550e-04 6.2535e-05 2.3376e-01 2.5687e-05
52 3.0000e-03 1.1300e-04 9.7012e-05 7.6080e-04 6.3506e-05 2.3306e-01 3.3506e-05
53 2.5000e-03 9.2300e-05 9.4108e-05 8.9596e-04 6.4905e-05 2.3223e-01 2.9204e-05
54 3.0000e-03 6.5200e-05 1.0219e-04 1.0715e-03 6.6612e-05 2.3122e-01 3.5574e-05
55 2.5000e-03 3.1600e-05 9.8526e-05 1.1830e-03 6.8737e-05 2.3011e-01 2.9789e-05
56 2.0000e-03 0.0000e+00 9.5255e-05 1.2421e-03 7.1173e-05 2.2894e-01 2.4083e-05
57 1.0000e-03 0.0000e+00 8.6060e-05 1.2047e-03 7.3825e-05 2.2781e-01 1.2235e-05
58 1.0000e-03 0.0000e+00 8.8716e-05 1.1774e-03 7.6481e-05 2.2671e-01 1.2235e-05
59 0.0000e+00 0.0000e+00 7.9158e-05 1.0554e-03 7.9158e-05 2.2573e-01 0.0000e+00
60 5.0000e-04 0.0000e+00 8.7727e-05 1.0017e-03 8.1610e-05 2.2481e-01 6.1173e-06
61 5.0000e-04 0.0000e+00 9.0108e-05 9.5142e-04 8.3991e-05 2.2394e-01 6.1173e-06
62 0.0000e+00 0.0000e+00 8.6299e-05 8.5560e-04 8.6299e-05 2.2317e-01 0.0000e+00
63 0.0000e+00 0.0000e+00 8.8398e-05 7.7264e-04 8.8398e-05 2.2249e-01 0.0000e+00
64 0.0000e+00 0.0000e+00 9.0309e-05 6.9838e-04 9.0309e-05 2.2188e-01 0.0000e+00
65 0.0000e+00 0.0000e+00 9.2041e-05 6.3157e-04 9.2041e-05 2.2134e-01 0.0000e+00
66 0.0000e+00 0.0000e+00 9.3606e-05 5.7138e-04 9.3606e-05 2.2087e-01 0.0000e+00
67 0.0000e+00 0.0000e+00 9.5014e-05 5.1707e-04 9.5014e-05 2.2044e-01 0.0000e+00
68 0.0000e+00 0.0000e+00 9.6276e-05 4.6806e-04 9.6276e-05 2.2007e-01 0.0000e+00
69 0.0000e+00 4.1400e-05 9.7401e-05 4.2379e-04 9.7401e-05 2.1974e-01 0.0000e+00
70 0.0000e+00 7.9800e-05 9.8400e-05 3.8381e-04 9.8400e-05 2.1946e-01 0.0000e+00
71 0.0000e+00 1.1290e-04 9.9281e-05 3.4768e-04 9.9281e-05 2.1921e-01 0.0000e+00
72 0.0000e+00 1.3830e-04 1.0005e-04 3.1503e-04 1.0005e-04 2.1900e-01 0.0000e+00
73 0.0000e+00 1.5300e-04 1.0073e-04 2.8551e-04 1.0073e-04 2.1881e-01 0.0000e+00
74 0.0000e+00 1.5980e-04 1.0131e-04 2.5882e-04 1.0131e-04 2.1865e-01 0.0000e+00
75 0.0000e+00 1.5300e-04 1.0181e-04 2.3468e-04 1.0181e-04 2.1852e-01 0.0000e+00
76 0.0000e+00 1.3830e-04 1.0224e-04 2.1285e-04 1.0224e-04 2.1841e-01 0.0000e+00
77 0.0000e+00 1.1290e-04 1.0259e-04 1.9310e-04 1.0259e-04 2.1832e-01 0.0000e+00
78 0.0000e+00 7.9800e-05 1.0288e-04 1.7522e-04 1.0288e-04 2.1825e-01 0.0000e+00
79 0.0000e+00 3.8700e-05 1.0311e-04 1.5904e-04 1.0311e-04 2.1819e-01 0.0000e+00
80 0.0000e+00 0.0000e+00 1.0329e-04 1.4439e-04 1.0329e-04 2.1815e-01 0.0000e+00
81 0.0000e+00 0.0000e+00 1.0343e-04 1.3113e-04 1.0343e-04 2.1812e-01 0.0000e+00
82 0.0000e+00 0.0000e+00 1.0352e-04 1.1911e-04 1.0352e-04 2.1811e-01 0.0000e+00
83 0.0000e+00 0.0000e+00 1.0357e-04 1.0822e-04 1.0357e-04 2.1810e-01 0.0000e+00
84 0.0000e+00 0.0000e+00 1.0358e-04 9.8354e-05 1.0358e-04 2.1811e-01 0.0000e+00
85 0.0000e+00 0.0000e+00 1.0356e-04 8.9410e-05 1.0356e-04 2.1812e-01 0.0000e+00
86 0.0000e+00 0.0000e+00 1.0352e-04 8.1299e-05 1.0352e-04 2.1814e-01 0.0000e+00
87 0.0000e+00 0.0000e+00 1.0345e-04 7.3943e-05 1.0345e-04 2.1817e-01 0.0000e+00
88 0.0000e+00 0.0000e+00 1.0335e-04 6.7270e-05 1.0335e-04 2.1821e-01 0.0000e+00
89 0.0000e+00 0.0000e+00 1.0324e-04 6.1214e-05 1.0324e-04 2.1825e-01 0.0000e+00
90 0.0000e+00 0.0000e+00 1.0310e-04 5.5717e-05 1.0310e-04 2.1830e-01 0.0000e+00
91 0.0000e+00 0.0000e+00 1.0295e-04 5.0727e-05 1.0295e-04 2.1835e-01 0.0000e+00
92 0.0000e+00 0.0000e+00 1.0278e-04 4.6194e-05 1.0278e-04 2.1841e-01 0.0000e+00
93 0.0000e+00 1.9100e-05 1.0260e-04 4.2077e-05 1.0260e-04 2.1847e-01 0.0000e+00
94 0.0000e+00 3.6800e-05 1.0240e-04 3.8336e-05 1.0240e-04 2.1853e-01 0.0000e+00
95 0.0000e+00 5.2100e-05 1.0220e-04 3.4935e-05 1.0220e-04 2.1860e-01 0.0000e+00
96 0.0000e+00 6.3800e-05 1.0198e-04 3.1844e-05 1.0198e-04 2.1867e-01 0.0000e+00
97 5.0000e-04 7.0600e-05 1.0176e-04 2.9033e-05 1.0176e-04 2.1874e-01 0.0000e+00
98 5.0000e-04 7.3700e-05 1.0153e-04 2.6476e-05 1.0153e-04 2.1882e-01 0.0000e+00
99 0.0000e+00 7.0600e-05 1.0129e-04 2.4150e-05 1.0129e-04 2.1889e-01 0.0000e+00
100 0.0000e+00 6.3800e-05 1.0105e-04 2.2033e-05 1.0105e-04 2.1897e-01 0.0000e+00
101 0.0000e+00 5.2100e-05 1.0080e-04 2.0106e-05 1.0080e-04 2.1905e-01 0.0000e+00
102 0.0000e+00 3.6800e-05 1.0055e-04 1.8351e-05 1.0055e-04 2.1914e-01 0.0000e+00
103 0.0000e+00 1.7800e-05 1.0029e-04 1.6753e-05 1.0029e-04 2.1922e-01 0.0000e+00
104 0.0000e+00 0.0000e+00 1.0003e-04 1.5298e-05 1.0003e-04 2.1930e-01 0.0000e+00
105 0.0000e+00 0.0000e+00 9.9762e-05 1.3972e-05 9.9762e-05 2.1939e-01 0.0000e+00
106 0.0000e+00 0.0000e+00 9.9494e-05 1.2763e-05 9.9494e-05 2.1948e-01 0.0000e+00
107 0.0000e+00 0.0000e+00 9.9225e-05 1.1662e-05 9.9225e-05 2.1956e-01 0.0000e+00
108 0.0000e+00 0.0000e+00 9.8954e-05 1.0657e-05 9.8954e-05 2.1965e-01 0.0000e+00
109 0.0000e+00 0.0000e+00 9.8681e-05 9.7414e-06 9.8681e-05 2.1974e-01 0.0000e+00
110 0.0000e+00 0.0000e+00 9.8407e-05 8.9059e-06 9.8407e-05 2.1983e-01 0.0000e+00
111 5.0000e-04 0.0000e+00 9.8133e-05 8.1436e-06 9.8133e-05 2.1992e-01 0.0000e+00
112 0.0000e+00 0.0000e+00 9.7857e-05 7.4477e-06 9.7857e-05 2.2001e-01 0.0000e+00
113 0.0000e+00 0.0000e+00 9.7581e-05 6.8128e-06 9.7581e-05 2.2010e-01 0.0000e+00
114 0.0000e+00 0.0000e+00 9.7305e-05 6.2332e-06 9.7305e-05 2.2019e-01 0.0000e+00
115 0.0000e+00 0.0000e+00 9.7028e-05 5.7039e-06 9.7028e-05 2.2029e-01 0.0000e+00
116 0.0000e+00 0.0000e+00 9.6752e-05 5.2205e-06 9.6752e-05 2.2038e-01 0.0000e+00
117 0.0000e+00 1.0200e-05 9.6475e-05 4.7790e-06 9.6475e-05 2.2047e-01 0.0000e+00
118 0.0000e+00 1.9800e-05 9.6199e-05 4.3755e-06 9.6199e-05 2.2056e-01 0.0000e+00
119 0.0000e+00 2.8000e-05 9.5923e-05 4.0068e-06 9.5923e-05 2.2065e-01 0.0000e+00
120 0.0000e+00 3.4200e-05 9.5648e-05 3.6698e-06 9.5648e-05 2.2074e-01 0.0000e+00
121 0.0000e+00 3.7900e-05 9.5374e-05 3.3617e-06 9.5374e-05 2.2084e-01 0.0000e+00
122 0.0000e+00 3.9500e-05 9.5100e-05 3.0797e-06 9.5100e-05 2.2093e-01 0.0000e+00
123 0.0000e+00 3.7900e-05 9.4827e-05 2.8221e-06 9.4827e-05 2.2102e-01 0.0000e+00
124 0.0000e+00 3.4200e-05 9.4555e-05 2.5864e-06 9.4555e-05 2.2111e-01 0.0000e+00
125 0.0000e+00 2.8000e-05 9.4283e-05 2.3708e-06 9.4283e-05 2.2120e-01 0.0000e+00
126 0.0000e+00 1.9800e-05 9.4013e-05 2.1736e-06 9.4013e-05 2.2130e-01 0.0000e+00
127 0.0000e+00 9.6000e-06 9.3743e-05 1.9930e-06 9.3743e-05 2.2139e-01 0.0000e+00
128 0.0000e+00 0.0000e+00 9.3475e-05 1.8278e-06 9.3475e-05 2.2148e-01 0.0000e+00
129 0.0000e+00 0.0000e+00 9.3208e-05 1.6765e-06 9.3208e-05 2.2157e-01 0.0000e+00
130 0.0000e+00 0.0000e+00 9.2941e-05 1.5379e-06 9.2941e-05 2.2166e-01 0.0000e+00
131 0.0000e+00 0.0000e+00 9.2676e-05 1.4110e-06 9.2676e-05 2.2175e-01 0.0000e+00
132 0.0000e+00 0.0000e+00 9.2412e-05 1.2944e-06 9.2412e-05 2.2184e-01 0.0000e+00
133 0.0000e+00 0.0000e+00 9.2150e-05 1.1880e-06 9.2150e-05 2.2194e-01 0.0000e+00
134 0.0000e+00 0.0000e+00 9.1888e-05 1.0905e-06 9.1888e-05 2.2203e-01 0.0000e+00
135 0.0000e+00 0.0000e+00 9.1628e-05 1.0011e-06 9.1628e-05 2.2212e-01 0.0000e+00
136 0.0000e+00 0.0000e+00 9.1369e-05 9.1917e-07 9.1369e-05 2.2221e-01 0.0000e+00
137 0.0000e+00 0.0000e+00 9.1111e-05 8.4407e-07 9.1111e-05 2.2230e-01 0.0000e+00
138 0.0000e+00 0.0000e+00 9.0854e-05 7.7521e-07 9.0854e-05 2.2239e-01 0.0000e+00
139 0.0000e+00 0.0000e+00 9.0599e-05 7.1206e-07 9.0599e-05 2.2248e-01 0.0000e+00
140 0.0000e+00 0.0000e+00 9.0345e-05 6.5415e-07 9.0345e-05 2.2257e-01 0.0000e+00
141 5.0000e-04 4.1400e-05 9.0092e-05 6.0103e-07 9.0092e-05 2.2266e-01 0.0000e+00
142 0.0000e+00 7.9900e-05 8.9840e-05 5.5177e-07 8.9840e-05 2.2275e-01 0.0000e+00
143 0.0000e+00 1.1300e-04 8.9590e-05 5.0712e-07 8.9590e-05 2.2284e-01 0.0000e+00
144 0.0000e+00 1.3840e-04 8.9341e-05 4.6614e-07 8.9341e-05 2.2292e-01 0.0000e+00
145 0.0000e+00 1.5310e-04 8.9093e-05 4.2852e-07 8.9093e-05 2.2301e-01 0.0000e+00
146 0.0000e+00 1.5990e-04 8.8846e-05 3.9399e-07 8.8846e-05 2.2310e-01 0.0000e+00
147 0.0000e+00 1.5310e-04 8.8601e-05 3.6229e-07 8.8601e-05 2.2319e-01 0.0000e+00
148 0.0000e+00 1.3840e-04 8.8357e-05 3.3318e-07 8.8357e-05 2.2328e-01 0.0000e+00
149 0.0000e+00 1.1300e-04 8.8114e-05 3.0644e-07 8.8114e-05 2.2337e-01 0.0000e+00
150 0.0000e+00 7.9900e-05 8.7873e-05 2.8189e-07 8.7873e-05 2.2345e-01 0.0000e+00
151 0.0000e+00 3.8700e-05 8.7633e-05 2.5933e-07 8.7633e-05 2.2354e-01 0.0000e+00
152 0.0000e+00 0.0000e+00 8.7394e-05 2.3860e-07 8.7394e-05 2.2363e-01 0.0000e+00
153 0.0000e+00 0.0000e+00 8.7156e-05 2.1888e-07 8.7156e-05 2.2371e-01 0.0000e+00
154 0.0000e+00 0.0000e+00 8.6920e-05 2.0146e-07 8.6920e-05 2.2380e-01 0.0000e+00
155 0.0000e+00 0.0000e+00 8.6684e-05 1.8545e-07 8.6684e-05 2.2389e-01 0.0000e+00
156 0.0000e+00 0.0000e+00 8.6450e-05 1.7072e-07 8.6450e-05 2.2397e-01 0.0000e+00
157 0.0000e+00 0.0000e+00 8.6218e-05 1.5719e-07 8.6218e-05 2.2406e-01 0.0000e+00
158 0.0000e+00 0.0000e+00 8.5986e-05 1.4474e-07 8.5986e-05 2.2415e-01 0.0000e+00
159 0.0000e+00 0.0000e+00 8.5756e-05 1.3329e-07 8.5756e-05 2.2423e-01 0.0000e+00
160 0.0000e+00 0.0000e+00 8.5527e-05 1.2276e-07 8.5527e-05 2.2432e-01 0.0000e+00
161 0.0000e+00 0.0000e+00 8.5299e-05 1.1308e-07 8.5299e-05 2.2440e-01 0.0000e+00
162 0.0000e+00 0.0000e+00 8.5072e-05 1.0416e-07 8.5072e-05 2.2449e-01 0.0000e+00
163 0.0000e+00 0.0000e+00 8.4846e-05 9.4995e-08 8.4846e-05 2.2457e-01 0.0000e+00
164 0.0000e+00 0.0000e+00 8.4622e-05 8.7553e-08 8.4622e-05 2.2466e-01 0.0000e+00
165 0.0000e+00 1.7800e-05 8.4399e-05 8.0702e-08 8.4399e-05 2.2474e-01 0.0000e+00
166 0.0000e+00 3.4400e-05 8.4177e-05 7.4394e-08 8.4177e-05 2.2482e-01 0.0000e+00
167 0.0000e+00 4.8600e-05 8.3956e-05 6.8585e-08 8.3956e-05 2.2491e-01 0.0000e+00
168 0.0000e+00 5.9500e-05 8.3736e-05 6.3235e-08 8.3736e-05 2.2499e-01 0.0000e+00
