Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-11359

TL =     8.59
SUMAC =     1.00
SZQ =       0.02752
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.21743
Initial SBAR             0.21543
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.1546e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.1549e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.1553e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.1556e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 4.4436e-05 7.7607e-05 3.2666e-05 2.1551e-01 1.1770e-05
6 5.0000e-04 3.2300e-05 3.9536e-05 1.1086e-04 3.2712e-05 2.1544e-01 6.8238e-06
7 5.0000e-04 1.5600e-05 4.0171e-05 1.4312e-04 3.2792e-05 2.1533e-01 7.3787e-06
8 0.0000e+00 0.0000e+00 3.2905e-05 1.2486e-04 3.2905e-05 2.1523e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 4.1080e-05 1.6045e-04 3.3000e-05 2.1511e-01 8.0805e-06
10 5.0000e-04 0.0000e+00 4.1472e-05 1.9171e-04 3.3132e-05 2.1495e-01 8.3407e-06
11 0.0000e+00 0.0000e+00 3.3296e-05 1.6916e-04 3.3296e-05 2.1481e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3438e-05 1.5180e-04 3.3438e-05 2.1469e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 5.0243e-05 2.3776e-04 3.3562e-05 2.1449e-01 1.6681e-05
