Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-12169

TL =     4.60
SUMAC =     1.00
SZQ =       1.49806
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.34534
Initial SBAR             0.34334
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 3.4337e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 3.4340e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 3.4343e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 3.4347e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 3.4623e-05 4.2474e-05 3.2666e-05 3.4346e-01 1.9570e-06
6 5.0000e-04 3.2300e-05 3.3842e-05 6.1080e-05 3.2676e-05 3.4343e-01 1.1664e-06
7 5.0000e-04 1.5600e-05 3.3906e-05 7.9445e-05 3.2705e-05 3.4338e-01 1.2008e-06
8 0.0000e+00 0.0000e+00 3.2753e-05 6.9983e-05 3.2753e-05 3.4334e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.4035e-05 9.0120e-05 3.2791e-05 3.4329e-01 1.2437e-06
10 5.0000e-04 0.0000e+00 3.4134e-05 1.0779e-04 3.2850e-05 3.4321e-01 1.2838e-06
11 0.0000e+00 0.0000e+00 3.2927e-05 9.5803e-05 3.2927e-05 3.4315e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.2992e-05 8.6717e-05 3.2992e-05 3.4310e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 3.5614e-05 1.3459e-04 3.3047e-05 3.4299e-01 2.5675e-06
14 5.0000e-04 0.0000e+00 3.4436e-05 1.4665e-04 3.3152e-05 3.4288e-01 1.2838e-06
15 5.0000e-04 0.0000e+00 3.4554e-05 1.5901e-04 3.3270e-05 3.4276e-01 1.2838e-06
16 1.0000e-03 0.0000e+00 3.5968e-05 1.9830e-04 3.3401e-05 3.4259e-01 2.5675e-06
17 0.0000e+00 0.0000e+00 3.3573e-05 1.7628e-04 3.3573e-05 3.4245e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.3723e-05 1.5975e-04 3.3723e-05 3.4232e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.3856e-05 1.4523e-04 3.3856e-05 3.4221e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.3975e-05 1.3231e-04 3.3975e-05 3.4211e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.4079e-05 1.2073e-04 3.4079e-05 3.4203e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.4171e-05 1.1031e-04 3.4171e-05 3.4195e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.4253e-05 1.0089e-04 3.4253e-05 3.4188e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 4.4259e-05 2.5284e-04 3.4324e-05 3.4166e-01 9.9346e-06
25 2.0000e-03 6.6600e-05 4.1250e-05 3.2917e-04 3.4559e-05 3.4137e-01 6.6904e-06
26 5.5000e-03 6.9600e-05 5.4777e-05 5.9297e-04 3.4879e-05 3.4081e-01 1.9898e-05
27 6.0000e-03 6.6600e-05 5.7280e-05 8.5164e-04 3.5493e-05 3.4000e-01 2.1787e-05
28 1.0000e-03 6.0200e-05 3.9839e-05 8.0671e-04 3.6410e-05 3.3922e-01 3.4291e-06
29 2.5000e-03 4.9200e-05 4.6260e-05 8.6309e-04 3.7297e-05 3.3840e-01 8.9632e-06
30 0.0000e+00 3.4800e-05 3.8272e-05 7.7572e-04 3.8272e-05 3.3766e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 3.9164e-05 7.0367e-04 3.9164e-05 3.3700e-01 0.0000e+00
32 1.0000e-03 0.0000e+00 4.3289e-05 6.9095e-04 3.9986e-05 3.3635e-01 3.3037e-06
33 5.0000e-04 0.0000e+00 4.2644e-05 6.5495e-04 4.0807e-05 3.3573e-01 1.8369e-06
34 0.0000e+00 0.0000e+00 4.1598e-05 5.9488e-04 4.1598e-05 3.3518e-01 0.0000e+00
35 0.0000e+00 0.0000e+00 4.2324e-05 5.4216e-04 4.2324e-05 3.3468e-01 0.0000e+00
36 0.0000e+00 0.0000e+00 4.2990e-05 4.9472e-04 4.2990e-05 3.3423e-01 0.0000e+00
37 0.0000e+00 0.0000e+00 4.3601e-05 4.5183e-04 4.3601e-05 3.3382e-01 0.0000e+00
38 0.0000e+00 0.0000e+00 4.4161e-05 4.1295e-04 4.4161e-05 3.3345e-01 0.0000e+00
39 0.0000e+00 0.0000e+00 4.4673e-05 3.7764e-04 4.4673e-05 3.3312e-01 0.0000e+00
40 0.0000e+00 0.0000e+00 4.5140e-05 3.4551e-04 4.5140e-05 3.3282e-01 0.0000e+00
41 0.0000e+00 0.0000e+00 4.5566e-05 3.1627e-04 4.5566e-05 3.3255e-01 0.0000e+00
42 0.0000e+00 0.0000e+00 4.5953e-05 2.8961e-04 4.5953e-05 3.3230e-01 0.0000e+00
43 0.0000e+00 0.0000e+00 4.6304e-05 2.6530e-04 4.6304e-05 3.3208e-01 0.0000e+00
44 0.0000e+00 0.0000e+00 4.6622e-05 2.4311e-04 4.6622e-05 3.3189e-01 0.0000e+00
45 0.0000e+00 3.3800e-05 4.6909e-05 2.2286e-04 4.6909e-05 3.3171e-01 0.0000e+00
46 1.0000e-03 6.5200e-05 5.0717e-05 2.6104e-04 4.7168e-05 3.3150e-01 3.5496e-06
47 0.0000e+00 9.2300e-05 4.7484e-05 2.3491e-04 4.7484e-05 3.3131e-01 0.0000e+00
48 5.0000e-04 1.1300e-04 4.9022e-05 2.3437e-04 4.7763e-05 3.3112e-01 1.2587e-06
49 0.0000e+00 1.2500e-04 4.8042e-05 2.1259e-04 4.8042e-05 3.3096e-01 0.0000e+00
50 1.0000e-03 1.3050e-04 5.1091e-05 2.3901e-04 4.8290e-05 3.3077e-01 2.8004e-06
51 2.5000e-03 1.2500e-04 5.7284e-05 3.5486e-04 4.8579e-05 3.3046e-01 8.7050e-06
52 3.0000e-03 1.1300e-04 5.9608e-05 4.8269e-04 4.9046e-05 3.3003e-01 1.0562e-05
53 2.5000e-03 9.2300e-05 5.8484e-05 5.6633e-04 4.9715e-05 3.2951e-01 8.7692e-06
54 3.0000e-03 6.5200e-05 6.1206e-05 6.7447e-04 5.0524e-05 3.2889e-01 1.0682e-05
55 2.5000e-03 3.1600e-05 6.0464e-05 7.4238e-04 5.1519e-05 3.2820e-01 8.9448e-06
