Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-10689

TL =     8.52
SUMAC =     1.00
SZQ =       0.02959
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.21975
Initial SBAR             0.21775
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.1778e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.1781e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.1785e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.1788e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 4.5001e-05 7.3770e-05 3.2666e-05 2.1784e-01 1.2335e-05
6 5.0000e-04 3.2300e-05 4.0060e-05 1.0847e-04 3.2708e-05 2.1776e-01 7.3521e-06
7 5.0000e-04 1.5600e-05 4.0354e-05 1.4119e-04 3.2786e-05 2.1765e-01 7.5689e-06
8 0.0000e+00 0.0000e+00 3.2897e-05 1.2532e-04 3.2897e-05 2.1756e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 4.0831e-05 1.5917e-04 3.2992e-05 2.1744e-01 7.8392e-06
10 5.0000e-04 0.0000e+00 4.1214e-05 1.9041e-04 3.3122e-05 2.1728e-01 8.0917e-06
11 0.0000e+00 0.0000e+00 3.3285e-05 1.6984e-04 3.3285e-05 2.1714e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3428e-05 1.5252e-04 3.3428e-05 2.1702e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 4.9736e-05 2.3462e-04 3.3552e-05 2.1682e-01 1.6183e-05
14 5.0000e-04 0.0000e+00 4.1856e-05 2.5765e-04 3.3764e-05 2.1660e-01 8.0917e-06
15 5.0000e-04 0.0000e+00 4.2093e-05 2.7905e-04 3.4001e-05 2.1635e-01 8.0917e-06
16 1.0000e-03 0.0000e+00 5.0446e-05 3.4735e-04 3.4262e-05 2.1604e-01 1.6183e-05
17 0.0000e+00 0.0000e+00 3.4599e-05 3.1001e-04 3.4599e-05 2.1576e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4898e-05 2.7862e-04 3.4898e-05 2.1552e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.5165e-05 2.5107e-04 3.5165e-05 2.1531e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5403e-05 2.2663e-04 3.5403e-05 2.1511e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5615e-05 2.0483e-04 3.5615e-05 2.1494e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5804e-05 1.8530e-04 3.5804e-05 2.1480e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.5972e-05 1.6777e-04 3.5972e-05 2.1466e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 8.3021e-05 4.3794e-04 3.6120e-05 2.1426e-01 4.6900e-05
25 2.0000e-03 6.6600e-05 6.7969e-05 5.7889e-04 3.6577e-05 2.1372e-01 3.1392e-05
26 5.5000e-03 6.9600e-05 1.2513e-04 1.0534e-03 3.7202e-05 2.1270e-01 8.7930e-05
27 6.0000e-03 6.6600e-05 1.3438e-04 1.5250e-03 3.8402e-05 2.1122e-01 9.5974e-05
28 1.0000e-03 6.0200e-05 5.5334e-05 1.4492e-03 4.0228e-05 2.0981e-01 1.5106e-05
29 2.5000e-03 4.9200e-05 8.1523e-05 1.5466e-03 4.2039e-05 2.0830e-01 3.9484e-05
30 0.0000e+00 3.4800e-05 4.4063e-05 1.3846e-03 4.4063e-05 2.0696e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.5948e-05 1.2460e-03 4.5948e-05 2.0576e-01 0.0000e+00
32 1.0000e-03 0.0000e+00 6.2257e-05 1.2168e-03 4.7704e-05 2.0459e-01 1.4553e-05
33 5.0000e-04 0.0000e+00 5.7571e-05 1.1458e-03 4.9479e-05 2.0350e-01 8.0917e-06
34 0.0000e+00 0.0000e+00 5.1203e-05 1.0304e-03 5.1203e-05 2.0252e-01 0.0000e+00
35 0.0000e+00 0.0000e+00 5.2794e-05 9.2858e-04 5.2794e-05 2.0164e-01 0.0000e+00
36 0.0000e+00 0.0000e+00 5.4259e-05 8.3722e-04 5.4259e-05 2.0086e-01 0.0000e+00
37 0.0000e+00 0.0000e+00 5.5603e-05 7.5508e-04 5.5603e-05 2.0016e-01 0.0000e+00
38 0.0000e+00 0.0000e+00 5.6832e-05 6.8116e-04 5.6832e-05 1.9954e-01 0.0000e+00
39 0.0000e+00 0.0000e+00 5.7952e-05 6.1460e-04 5.7952e-05 1.9898e-01 0.0000e+00
40 0.0000e+00 0.0000e+00 5.8969e-05 5.5465e-04 5.8969e-05 1.9848e-01 0.0000e+00
41 0.0000e+00 0.0000e+00 5.9889e-05 5.0064e-04 5.9889e-05 1.9804e-01 0.0000e+00
42 0.0000e+00 0.0000e+00 6.0720e-05 4.5199e-04 6.0720e-05 1.9765e-01 0.0000e+00
43 0.0000e+00 0.0000e+00 6.1467e-05 4.0815e-04 6.1467e-05 1.9730e-01 0.0000e+00
44 0.0000e+00 0.0000e+00 6.2136e-05 3.6865e-04 6.2136e-05 1.9700e-01 0.0000e+00
45 0.0000e+00 3.3800e-05 6.2734e-05 3.3305e-04 6.2734e-05 1.9673e-01 0.0000e+00
46 1.0000e-03 6.5200e-05 8.0067e-05 4.0709e-04 6.3266e-05 1.9638e-01 1.6801e-05
47 0.0000e+00 9.2300e-05 6.3950e-05 3.6161e-04 6.3950e-05 1.9609e-01 0.0000e+00
48 5.0000e-04 1.1300e-04 7.0505e-05 3.6246e-04 6.4547e-05 1.9579e-01 5.9576e-06
49 0.0000e+00 1.2500e-04 6.5151e-05 3.2395e-04 6.5151e-05 1.9553e-01 0.0000e+00
50 1.0000e-03 1.3050e-04 7.8935e-05 3.7551e-04 6.5680e-05 1.9522e-01 1.3255e-05
51 2.5000e-03 1.2500e-04 1.0752e-04 5.9596e-04 6.6319e-05 1.9469e-01 4.1202e-05
