Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-12069

TL =     6.19
SUMAC =     1.00
SZQ =       0.30558
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.29447
Initial SBAR             0.29247
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.9250e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.9253e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.9256e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.9260e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 3.6031e-05 5.5079e-05 3.2666e-05 2.9257e-01 3.3654e-06
6 5.0000e-04 3.2300e-05 3.4695e-05 8.0514e-05 3.2689e-05 2.9253e-01 2.0058e-06
7 5.0000e-04 1.5600e-05 3.4803e-05 1.0490e-04 3.2738e-05 2.9245e-01 2.0650e-06
8 0.0000e+00 0.0000e+00 3.2812e-05 9.3143e-05 3.2812e-05 2.9239e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.5012e-05 1.1891e-04 3.2874e-05 2.9231e-01 2.1387e-06
10 5.0000e-04 0.0000e+00 3.5170e-05 1.4237e-04 3.2962e-05 2.9220e-01 2.2076e-06
11 0.0000e+00 0.0000e+00 3.3075e-05 1.2725e-04 3.3075e-05 2.9210e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3172e-05 1.1496e-04 3.3172e-05 2.9202e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 3.7673e-05 1.7670e-04 3.3257e-05 2.9188e-01 4.4152e-06
14 5.0000e-04 0.0000e+00 3.5614e-05 1.9369e-04 3.3407e-05 2.9172e-01 2.2076e-06
15 5.0000e-04 0.0000e+00 3.5782e-05 2.0998e-04 3.3575e-05 2.9154e-01 2.2076e-06
16 1.0000e-03 0.0000e+00 3.8175e-05 2.6125e-04 3.3760e-05 2.9131e-01 4.4152e-06
17 0.0000e+00 0.0000e+00 3.4001e-05 2.3363e-04 3.4001e-05 2.9112e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4214e-05 2.1127e-04 3.4214e-05 2.9094e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.4404e-05 1.9166e-04 3.4404e-05 2.9078e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.4573e-05 1.7419e-04 3.4573e-05 2.9064e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.4724e-05 1.5853e-04 3.4724e-05 2.9052e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.4859e-05 1.4443e-04 3.4859e-05 2.9041e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.4978e-05 1.3169e-04 3.4978e-05 2.9031e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 4.7880e-05 3.3242e-04 3.5084e-05 2.9001e-01 1.2796e-05
