Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-10189

TL =     8.84
SUMAC =     1.00
SZQ =       0.02140
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.20938
Initial SBAR             0.20738
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.0742e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.0745e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.0748e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.0751e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 4.9824e-05 8.2106e-05 3.2666e-05 2.0747e-01 1.7158e-05
6 5.0000e-04 3.2300e-05 4.2943e-05 1.1678e-04 3.2717e-05 2.0738e-01 1.0226e-05
7 5.0000e-04 1.5600e-05 4.3331e-05 1.5008e-04 3.2803e-05 2.0726e-01 1.0528e-05
8 0.0000e+00 0.0000e+00 3.2923e-05 1.2915e-04 3.2923e-05 2.0717e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 4.3926e-05 1.6601e-04 3.3022e-05 2.0703e-01 1.0904e-05
10 5.0000e-04 0.0000e+00 4.4415e-05 1.9799e-04 3.3160e-05 2.0687e-01 1.1255e-05
11 0.0000e+00 0.0000e+00 3.3331e-05 1.7200e-04 3.3331e-05 2.0673e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3476e-05 1.5219e-04 3.3476e-05 2.0661e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 5.6110e-05 2.4371e-04 3.3600e-05 2.0640e-01 2.2510e-05
14 5.0000e-04 0.0000e+00 4.5076e-05 2.6452e-04 3.3821e-05 2.0617e-01 1.1255e-05
15 5.0000e-04 0.0000e+00 4.5321e-05 2.8530e-04 3.4066e-05 2.0592e-01 1.1255e-05
