Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-13369

TL =     7.66
SUMAC =     1.00
SZQ =       0.06966
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.24715
Initial SBAR             0.24515
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.4518e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.4522e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.4525e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.4528e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 4.1719e-05 6.7433e-05 3.2666e-05 2.4525e-01 9.0529e-06
6 5.0000e-04 3.2300e-05 3.8097e-05 9.8666e-05 3.2702e-05 2.4518e-01 5.3956e-06
7 5.0000e-04 1.5600e-05 3.8324e-05 1.2861e-04 3.2769e-05 2.4509e-01 5.5548e-06
8 0.0000e+00 0.0000e+00 3.2867e-05 1.1424e-04 3.2867e-05 2.4500e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.8704e-05 1.4571e-04 3.2951e-05 2.4489e-01 5.7531e-06
10 5.0000e-04 0.0000e+00 3.9006e-05 1.7439e-04 3.3067e-05 2.4475e-01 5.9384e-06
11 0.0000e+00 0.0000e+00 3.3214e-05 1.5586e-04 3.3214e-05 2.4463e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3341e-05 1.4071e-04 3.3341e-05 2.4452e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 4.5330e-05 2.1623e-04 3.3453e-05 2.4434e-01 1.1877e-05
14 5.0000e-04 0.0000e+00 3.9583e-05 2.3710e-04 3.3645e-05 2.4413e-01 5.9384e-06
15 5.0000e-04 0.0000e+00 3.9798e-05 2.5711e-04 3.3859e-05 2.4391e-01 5.9384e-06
16 1.0000e-03 0.0000e+00 4.5973e-05 3.1996e-04 3.4097e-05 2.4362e-01 1.1877e-05
17 0.0000e+00 0.0000e+00 3.4402e-05 2.8613e-04 3.4402e-05 2.4337e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4674e-05 2.5859e-04 3.4674e-05 2.4315e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.4918e-05 2.3431e-04 3.4918e-05 2.4295e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5136e-05 2.1273e-04 3.5136e-05 2.4277e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5331e-05 1.9341e-04 3.5331e-05 2.4261e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5506e-05 1.7604e-04 3.5506e-05 2.4247e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.5663e-05 1.6039e-04 3.5663e-05 2.4235e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 7.0222e-05 4.0683e-04 3.5802e-05 2.4198e-01 3.4420e-05
25 2.0000e-03 6.6600e-05 5.9258e-05 5.3384e-04 3.6219e-05 2.4148e-01 2.3039e-05
