Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-10899

TL =     7.68
SUMAC =     1.00
SZQ =       0.06841
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.24657
Initial SBAR             0.24457
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.4460e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.4463e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.4467e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.4470e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 3.8234e-05 6.6096e-05 3.2666e-05 2.4467e-01 5.5681e-06
6 5.0000e-04 3.2300e-05 3.6019e-05 9.7796e-05 3.2700e-05 2.4460e-01 3.3187e-06
7 5.0000e-04 1.5600e-05 3.6183e-05 1.2830e-04 3.2767e-05 2.4451e-01 3.4165e-06
8 0.0000e+00 0.0000e+00 3.2865e-05 1.1554e-04 3.2865e-05 2.4442e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.6488e-05 1.4714e-04 3.2950e-05 2.4431e-01 3.5385e-06
10 5.0000e-04 0.0000e+00 3.6720e-05 1.7639e-04 3.3068e-05 2.4417e-01 3.6525e-06
11 0.0000e+00 0.0000e+00 3.3216e-05 1.5950e-04 3.3216e-05 2.4404e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3347e-05 1.4533e-04 3.3347e-05 2.4393e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 4.0769e-05 2.1971e-04 3.3464e-05 2.4374e-01 7.3050e-06
14 5.0000e-04 0.0000e+00 3.7312e-05 2.4169e-04 3.3660e-05 2.4353e-01 3.6525e-06
15 5.0000e-04 0.0000e+00 3.7532e-05 2.6269e-04 3.3879e-05 2.4330e-01 3.6525e-06
16 1.0000e-03 0.0000e+00 4.1427e-05 3.2567e-04 3.4122e-05 2.4301e-01 7.3050e-06
17 0.0000e+00 0.0000e+00 3.4434e-05 2.9456e-04 3.4434e-05 2.4275e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4716e-05 2.6861e-04 3.4716e-05 2.4252e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.4970e-05 2.4531e-04 3.4970e-05 2.4231e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5201e-05 2.2423e-04 3.5201e-05 2.4212e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5409e-05 2.0511e-04 3.5409e-05 2.4195e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5598e-05 1.8772e-04 3.5598e-05 2.4180e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.5767e-05 1.7189e-04 3.5767e-05 2.4166e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 5.7090e-05 4.1287e-04 3.5920e-05 2.4128e-01 2.1170e-05
25 2.0000e-03 6.6600e-05 5.0516e-05 5.4038e-04 3.6345e-05 2.4078e-01 1.4170e-05
26 5.5000e-03 6.9600e-05 7.9641e-05 9.6523e-04 3.6922e-05 2.3985e-01 4.2719e-05
27 6.0000e-03 6.6600e-05 8.5918e-05 1.3916e-03 3.8009e-05 2.3850e-01 4.7909e-05
28 1.0000e-03 6.0200e-05 4.7185e-05 1.3413e-03 3.9651e-05 2.3720e-01 7.5331e-06
29 2.5000e-03 4.9200e-05 6.1741e-05 1.4391e-03 4.1298e-05 2.3580e-01 2.0444e-05
30 0.0000e+00 3.4800e-05 4.3142e-05 1.3100e-03 4.3142e-05 2.3453e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.4884e-05 1.1963e-03 4.4884e-05 2.3338e-01 0.0000e+00
32 1.0000e-03 0.0000e+00 5.4063e-05 1.1747e-03 4.6528e-05 2.3225e-01 7.5351e-06
33 5.0000e-04 0.0000e+00 5.2387e-05 1.1172e-03 4.8198e-05 2.3118e-01 4.1896e-06
34 0.0000e+00 0.0000e+00 4.9835e-05 1.0194e-03 4.9835e-05 2.3021e-01 0.0000e+00
35 0.0000e+00 0.0000e+00 5.1368e-05 9.3106e-04 5.1368e-05 2.2933e-01 0.0000e+00
36 0.0000e+00 0.0000e+00 5.2800e-05 8.5049e-04 5.2800e-05 2.2854e-01 0.0000e+00
37 0.0000e+00 0.0000e+00 5.4133e-05 7.7689e-04 5.4133e-05 2.2781e-01 0.0000e+00
38 0.0000e+00 0.0000e+00 5.5369e-05 7.0964e-04 5.5369e-05 2.2716e-01 0.0000e+00
39 0.0000e+00 0.0000e+00 5.6513e-05 6.4818e-04 5.6513e-05 2.2657e-01 0.0000e+00
40 0.0000e+00 0.0000e+00 5.7568e-05 5.9202e-04 5.7568e-05 2.2603e-01 0.0000e+00
41 0.0000e+00 0.0000e+00 5.8537e-05 5.4072e-04 5.8537e-05 2.2555e-01 0.0000e+00
42 0.0000e+00 0.0000e+00 5.9426e-05 4.9386e-04 5.9426e-05 2.2512e-01 0.0000e+00
43 0.0000e+00 0.0000e+00 6.0238e-05 4.5108e-04 6.0238e-05 2.2473e-01 0.0000e+00
44 0.0000e+00 0.0000e+00 6.0978e-05 4.1201e-04 6.0978e-05 2.2438e-01 0.0000e+00
45 0.0000e+00 3.3800e-05 6.1651e-05 3.7635e-04 6.1651e-05 2.2406e-01 0.0000e+00
46 1.0000e-03 6.5200e-05 7.0356e-05 4.3627e-04 6.2260e-05 2.2369e-01 8.0960e-06
47 0.0000e+00 9.2300e-05 6.2992e-05 3.9439e-04 6.2992e-05 2.2336e-01 0.0000e+00
48 5.0000e-04 1.1300e-04 6.6519e-05 3.9213e-04 6.3648e-05 2.2303e-01 2.8709e-06
49 0.0000e+00 1.2500e-04 6.4305e-05 3.5598e-04 6.4305e-05 2.2273e-01 0.0000e+00
50 1.0000e-03 1.3050e-04 7.1281e-05 3.9773e-04 6.4894e-05 2.2240e-01 6.3873e-06
51 2.5000e-03 1.2500e-04 8.7606e-05 5.8557e-04 6.5572e-05 2.2188e-01 2.2034e-05
52 3.0000e-03 1.1300e-04 9.4133e-05 7.9984e-04 6.6646e-05 2.2115e-01 2.7486e-05
53 2.5000e-03 9.2300e-05 9.1012e-05 9.4660e-04 6.8191e-05 2.2027e-01 2.2821e-05
54 3.0000e-03 6.5200e-05 9.7888e-05 1.1314e-03 7.0089e-05 2.1921e-01 2.7799e-05
55 2.5000e-03 3.1600e-05 9.5730e-05 1.2535e-03 7.2452e-05 2.1803e-01 2.3278e-05
56 2.0000e-03 0.0000e+00 9.3995e-05 1.3210e-03 7.5176e-05 2.1678e-01 1.8819e-05
57 1.0000e-03 0.0000e+00 8.7721e-05 1.2895e-03 7.8161e-05 2.1557e-01 9.5605e-06
58 1.0000e-03 0.0000e+00 9.0737e-05 1.2640e-03 8.1176e-05 2.1439e-01 9.5605e-06
59 0.0000e+00 0.0000e+00 8.4233e-05 1.1421e-03 8.4233e-05 2.1333e-01 0.0000e+00
60 5.0000e-04 0.0000e+00 9.1844e-05 1.0846e-03 8.7064e-05 2.1233e-01 4.7802e-06
61 5.0000e-04 0.0000e+00 9.4601e-05 1.0315e-03 8.9821e-05 2.1139e-01 4.7802e-06
62 0.0000e+00 0.0000e+00 9.2503e-05 9.3261e-04 9.2503e-05 2.1055e-01 0.0000e+00
63 0.0000e+00 0.0000e+00 9.4964e-05 8.4459e-04 9.4964e-05 2.0980e-01 0.0000e+00
64 0.0000e+00 0.0000e+00 9.7215e-05 7.6507e-04 9.7215e-05 2.0913e-01 0.0000e+00
65 0.0000e+00 0.0000e+00 9.9265e-05 6.9310e-04 9.9265e-05 2.0854e-01 0.0000e+00
66 0.0000e+00 0.0000e+00 1.0112e-04 6.2795e-04 1.0112e-04 2.0801e-01 0.0000e+00
67 0.0000e+00 0.0000e+00 1.0280e-04 5.6897e-04 1.0280e-04 2.0755e-01 0.0000e+00
68 0.0000e+00 0.0000e+00 1.0431e-04 5.1557e-04 1.0431e-04 2.0714e-01 0.0000e+00
69 0.0000e+00 4.1400e-05 1.0566e-04 4.6722e-04 1.0566e-04 2.0677e-01 0.0000e+00
70 0.0000e+00 7.9800e-05 1.0686e-04 4.2347e-04 1.0686e-04 2.0646e-01 0.0000e+00
71 0.0000e+00 1.1290e-04 1.0792e-04 3.8386e-04 1.0792e-04 2.0618e-01 0.0000e+00
72 0.0000e+00 1.3830e-04 1.0886e-04 3.4801e-04 1.0886e-04 2.0594e-01 0.0000e+00
73 0.0000e+00 1.5300e-04 1.0967e-04 3.1557e-04 1.0967e-04 2.0574e-01 0.0000e+00
74 0.0000e+00 1.5980e-04 1.1038e-04 2.8621e-04 1.1038e-04 2.0556e-01 0.0000e+00
75 0.0000e+00 1.5300e-04 1.1099e-04 2.5963e-04 1.1099e-04 2.0541e-01 0.0000e+00
76 0.0000e+00 1.3830e-04 1.1151e-04 2.3557e-04 1.1151e-04 2.0529e-01 0.0000e+00
77 0.0000e+00 1.1290e-04 1.1194e-04 2.1379e-04 1.1194e-04 2.0519e-01 0.0000e+00
78 0.0000e+00 7.9800e-05 1.1230e-04 1.9407e-04 1.1230e-04 2.0510e-01 0.0000e+00
79 0.0000e+00 3.8700e-05 1.1259e-04 1.7622e-04 1.1259e-04 2.0504e-01 0.0000e+00
80 0.0000e+00 0.0000e+00 1.1281e-04 1.6005e-04 1.1281e-04 2.0499e-01 0.0000e+00
81 0.0000e+00 0.0000e+00 1.1298e-04 1.4540e-04 1.1298e-04 2.0496e-01 0.0000e+00
82 0.0000e+00 0.0000e+00 1.1309e-04 1.3212e-04 1.1309e-04 2.0494e-01 0.0000e+00
83 0.0000e+00 0.0000e+00 1.1316e-04 1.2009e-04 1.1316e-04 2.0493e-01 0.0000e+00
84 0.0000e+00 0.0000e+00 1.1318e-04 1.0919e-04 1.1318e-04 2.0494e-01 0.0000e+00
85 0.0000e+00 0.0000e+00 1.1317e-04 9.9300e-05 1.1317e-04 2.0495e-01 0.0000e+00
86 0.0000e+00 0.0000e+00 1.1312e-04 9.0334e-05 1.1312e-04 2.0498e-01 0.0000e+00
87 0.0000e+00 0.0000e+00 1.1304e-04 8.2199e-05 1.1304e-04 2.0501e-01 0.0000e+00
88 0.0000e+00 0.0000e+00 1.1293e-04 7.4818e-05 1.1293e-04 2.0504e-01 0.0000e+00
89 0.0000e+00 0.0000e+00 1.1280e-04 6.8118e-05 1.1280e-04 2.0509e-01 0.0000e+00
90 0.0000e+00 0.0000e+00 1.1264e-04 6.2036e-05 1.1264e-04 2.0514e-01 0.0000e+00
91 0.0000e+00 0.0000e+00 1.1246e-04 5.6512e-05 1.1246e-04 2.0520e-01 0.0000e+00
92 0.0000e+00 0.0000e+00 1.1226e-04 5.1494e-05 1.1226e-04 2.0526e-01 0.0000e+00
93 0.0000e+00 1.9100e-05 1.1205e-04 4.6934e-05 1.1205e-04 2.0532e-01 0.0000e+00
94 0.0000e+00 3.6800e-05 1.1182e-04 4.2789e-05 1.1182e-04 2.0539e-01 0.0000e+00
95 0.0000e+00 5.2100e-05 1.1158e-04 3.9021e-05 1.1158e-04 2.0546e-01 0.0000e+00
96 0.0000e+00 6.3800e-05 1.1133e-04 3.5594e-05 1.1133e-04 2.0554e-01 0.0000e+00
97 5.0000e-04 7.0600e-05 1.1107e-04 3.2477e-05 1.1107e-04 2.0562e-01 0.0000e+00
98 5.0000e-04 7.3700e-05 1.1079e-04 2.9640e-05 1.1079e-04 2.0570e-01 0.0000e+00
99 0.0000e+00 7.0600e-05 1.1051e-04 2.7058e-05 1.1051e-04 2.0578e-01 0.0000e+00
100 0.0000e+00 6.3800e-05 1.1022e-04 2.4706e-05 1.1022e-04 2.0587e-01 0.0000e+00
101 0.0000e+00 5.2100e-05 1.0993e-04 2.2565e-05 1.0993e-04 2.0595e-01 0.0000e+00
102 0.0000e+00 3.6800e-05 1.0963e-04 2.0615e-05 1.0963e-04 2.0604e-01 0.0000e+00
103 0.0000e+00 1.7800e-05 1.0933e-04 1.8838e-05 1.0933e-04 2.0613e-01 0.0000e+00
104 0.0000e+00 0.0000e+00 1.0902e-04 1.7218e-05 1.0902e-04 2.0623e-01 0.0000e+00
105 0.0000e+00 0.0000e+00 1.0871e-04 1.5741e-05 1.0871e-04 2.0632e-01 0.0000e+00
106 0.0000e+00 0.0000e+00 1.0839e-04 1.4394e-05 1.0839e-04 2.0641e-01 0.0000e+00
107 0.0000e+00 0.0000e+00 1.0807e-04 1.3165e-05 1.0807e-04 2.0651e-01 0.0000e+00
108 0.0000e+00 0.0000e+00 1.0775e-04 1.2044e-05 1.0775e-04 2.0660e-01 0.0000e+00
109 0.0000e+00 0.0000e+00 1.0743e-04 1.1021e-05 1.0743e-04 2.0670e-01 0.0000e+00
110 0.0000e+00 0.0000e+00 1.0711e-04 1.0087e-05 1.0711e-04 2.0680e-01 0.0000e+00
111 5.0000e-04 0.0000e+00 1.0678e-04 9.2343e-06 1.0678e-04 2.0689e-01 0.0000e+00
112 0.0000e+00 0.0000e+00 1.0646e-04 8.4555e-06 1.0646e-04 2.0699e-01 0.0000e+00
113 0.0000e+00 0.0000e+00 1.0613e-04 7.7439e-06 1.0613e-04 2.0709e-01 0.0000e+00
114 0.0000e+00 0.0000e+00 1.0581e-04 7.0937e-06 1.0581e-04 2.0719e-01 0.0000e+00
115 0.0000e+00 0.0000e+00 1.0548e-04 6.4995e-06 1.0548e-04 2.0729e-01 0.0000e+00
116 0.0000e+00 0.0000e+00 1.0515e-04 5.9562e-06 1.0515e-04 2.0739e-01 0.0000e+00
117 0.0000e+00 1.0200e-05 1.0483e-04 5.4594e-06 1.0483e-04 2.0749e-01 0.0000e+00
118 0.0000e+00 1.9800e-05 1.0450e-04 5.0050e-06 1.0450e-04 2.0759e-01 0.0000e+00
119 0.0000e+00 2.8000e-05 1.0418e-04 4.5892e-06 1.0418e-04 2.0769e-01 0.0000e+00
120 0.0000e+00 3.4200e-05 1.0386e-04 4.2089e-06 1.0386e-04 2.0779e-01 0.0000e+00
121 0.0000e+00 3.7900e-05 1.0353e-04 3.8608e-06 1.0353e-04 2.0789e-01 0.0000e+00
122 0.0000e+00 3.9500e-05 1.0321e-04 3.5422e-06 1.0321e-04 2.0799e-01 0.0000e+00
123 0.0000e+00 3.7900e-05 1.0289e-04 3.2505e-06 1.0289e-04 2.0809e-01 0.0000e+00
124 0.0000e+00 3.4200e-05 1.0257e-04 2.9834e-06 1.0257e-04 2.0818e-01 0.0000e+00
125 0.0000e+00 2.8000e-05 1.0225e-04 2.7386e-06 1.0225e-04 2.0828e-01 0.0000e+00
126 0.0000e+00 1.9800e-05 1.0193e-04 2.5144e-06 1.0193e-04 2.0838e-01 0.0000e+00
127 0.0000e+00 9.6000e-06 1.0162e-04 2.3090e-06 1.0162e-04 2.0848e-01 0.0000e+00
128 0.0000e+00 0.0000e+00 1.0130e-04 2.1207e-06 1.0130e-04 2.0858e-01 0.0000e+00
129 0.0000e+00 0.0000e+00 1.0099e-04 1.9478e-06 1.0099e-04 2.0868e-01 0.0000e+00
130 0.0000e+00 0.0000e+00 1.0068e-04 1.7895e-06 1.0068e-04 2.0878e-01 0.0000e+00
131 0.0000e+00 0.0000e+00 1.0037e-04 1.6445e-06 1.0037e-04 2.0888e-01 0.0000e+00
132 0.0000e+00 0.0000e+00 1.0006e-04 1.5114e-06 1.0006e-04 2.0898e-01 0.0000e+00
133 0.0000e+00 0.0000e+00 9.9750e-05 1.3893e-06 9.9750e-05 2.0908e-01 0.0000e+00
134 0.0000e+00 0.0000e+00 9.9444e-05 1.2773e-06 9.9444e-05 2.0917e-01 0.0000e+00
135 0.0000e+00 0.0000e+00 9.9139e-05 1.1744e-06 9.9139e-05 2.0927e-01 0.0000e+00
136 0.0000e+00 0.0000e+00 9.8836e-05 1.0801e-06 9.8836e-05 2.0937e-01 0.0000e+00
137 0.0000e+00 0.0000e+00 9.8535e-05 9.9344e-07 9.8535e-05 2.0947e-01 0.0000e+00
138 0.0000e+00 0.0000e+00 9.8235e-05 9.1389e-07 9.8235e-05 2.0956e-01 0.0000e+00
139 0.0000e+00 0.0000e+00 9.7937e-05 8.4084e-07 9.7937e-05 2.0966e-01 0.0000e+00
140 0.0000e+00 0.0000e+00 9.7640e-05 7.7322e-07 9.7640e-05 2.0976e-01 0.0000e+00
141 5.0000e-04 4.1400e-05 9.7345e-05 7.1165e-07 9.7345e-05 2.0986e-01 0.0000e+00
142 0.0000e+00 7.9900e-05 9.7051e-05 6.5507e-07 9.7051e-05 2.0995e-01 0.0000e+00
