Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-12699

TL =     7.56
SUMAC =     1.00
SZQ =       0.07702
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.25036
Initial SBAR             0.24836
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.4840e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.4843e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.4846e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.4849e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 3.8755e-05 6.6245e-05 3.2666e-05 2.4846e-01 6.0889e-06
6 5.0000e-04 3.2300e-05 3.6329e-05 9.6935e-05 3.2700e-05 2.4840e-01 3.6291e-06
7 5.0000e-04 1.5600e-05 3.6502e-05 1.2696e-04 3.2766e-05 2.4830e-01 3.7361e-06
8 0.0000e+00 0.0000e+00 3.2863e-05 1.1365e-04 3.2863e-05 2.4822e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.6815e-05 1.4554e-04 3.2946e-05 2.4811e-01 3.8695e-06
10 5.0000e-04 0.0000e+00 3.7056e-05 1.7439e-04 3.3062e-05 2.4797e-01 3.9941e-06
11 0.0000e+00 0.0000e+00 3.3208e-05 1.5703e-04 3.3208e-05 2.4784e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3337e-05 1.4316e-04 3.3337e-05 2.4773e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 4.1440e-05 2.1805e-04 3.3451e-05 2.4755e-01 7.9882e-06
14 5.0000e-04 0.0000e+00 3.7639e-05 2.3894e-04 3.3645e-05 2.4734e-01 3.9941e-06
15 5.0000e-04 0.0000e+00 3.7856e-05 2.5969e-04 3.3862e-05 2.4712e-01 3.9941e-06
16 1.0000e-03 0.0000e+00 4.2090e-05 3.2256e-04 3.4101e-05 2.4683e-01 7.9882e-06
17 0.0000e+00 0.0000e+00 3.4410e-05 2.9041e-04 3.4410e-05 2.4657e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4687e-05 2.6504e-04 3.4687e-05 2.4634e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.4937e-05 2.4227e-04 3.4937e-05 2.4614e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5164e-05 2.2171e-04 3.5164e-05 2.4595e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5370e-05 2.0307e-04 3.5370e-05 2.4578e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5556e-05 1.8613e-04 3.5556e-05 2.4563e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.5723e-05 1.7069e-04 3.5723e-05 2.4550e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 6.1743e-05 4.0956e-04 3.5874e-05 2.4512e-01 2.5869e-05
25 2.0000e-03 6.6600e-05 5.3373e-05 5.3484e-04 3.6296e-05 2.4462e-01 1.7077e-05
26 5.5000e-03 6.9600e-05 8.9455e-05 9.5279e-04 3.6866e-05 2.4371e-01 5.2589e-05
27 6.0000e-03 6.6600e-05 9.6645e-05 1.3721e-03 3.7936e-05 2.4237e-01 5.8709e-05
28 1.0000e-03 6.0200e-05 4.8792e-05 1.3212e-03 3.9551e-05 2.4109e-01 9.2404e-06
29 2.5000e-03 4.9200e-05 6.5321e-05 1.4182e-03 4.1167e-05 2.3972e-01 2.4153e-05
30 0.0000e+00 3.4800e-05 4.2978e-05 1.2902e-03 4.2978e-05 2.3847e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.4686e-05 1.1789e-03 4.4686e-05 2.3733e-01 0.0000e+00
32 1.0000e-03 0.0000e+00 5.5201e-05 1.1590e-03 4.6298e-05 2.3622e-01 8.9025e-06
33 5.0000e-04 0.0000e+00 5.2886e-05 1.1031e-03 4.7936e-05 2.3517e-01 4.9499e-06
34 0.0000e+00 0.0000e+00 4.9543e-05 1.0075e-03 4.9543e-05 2.3421e-01 0.0000e+00
35 0.0000e+00 0.0000e+00 5.1049e-05 9.2148e-04 5.1049e-05 2.3334e-01 0.0000e+00
36 0.0000e+00 0.0000e+00 5.2457e-05 8.4310e-04 5.2457e-05 2.3255e-01 0.0000e+00
37 0.0000e+00 0.0000e+00 5.3769e-05 7.7149e-04 5.3769e-05 2.3183e-01 0.0000e+00
38 0.0000e+00 0.0000e+00 5.4988e-05 7.0601e-04 5.4988e-05 2.3118e-01 0.0000e+00
39 0.0000e+00 0.0000e+00 5.6119e-05 6.4612e-04 5.6119e-05 2.3059e-01 0.0000e+00
40 0.0000e+00 0.0000e+00 5.7163e-05 5.9132e-04 5.7163e-05 2.3005e-01 0.0000e+00
41 0.0000e+00 0.0000e+00 5.8125e-05 5.4118e-04 5.8125e-05 2.2957e-01 0.0000e+00
42 0.0000e+00 0.0000e+00 5.9009e-05 4.9530e-04 5.9009e-05 2.2914e-01 0.0000e+00
