Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-13729

TL =     7.45
SUMAC =     1.00
SZQ =       0.08637
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.25403
Initial SBAR             0.25203
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.5207e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.5210e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.5213e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.5216e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 3.9725e-05 7.0355e-05 3.2666e-05 2.5213e-01 7.0590e-06
6 5.0000e-04 3.2300e-05 3.6912e-05 9.9596e-05 3.2704e-05 2.5206e-01 4.2073e-06
7 5.0000e-04 1.5600e-05 3.7104e-05 1.2845e-04 3.2773e-05 2.5196e-01 4.3314e-06
8 0.0000e+00 0.0000e+00 3.2871e-05 1.1117e-04 3.2871e-05 2.5188e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.7438e-05 1.4396e-04 3.2952e-05 2.5177e-01 4.4860e-06
10 5.0000e-04 0.0000e+00 3.7697e-05 1.7204e-04 3.3066e-05 2.5163e-01 4.6305e-06
11 0.0000e+00 0.0000e+00 3.3210e-05 1.5059e-04 3.3210e-05 2.5152e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3332e-05 1.3501e-04 3.3332e-05 2.5142e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 4.2699e-05 2.1453e-04 3.3438e-05 2.5123e-01 9.2610e-06
14 5.0000e-04 0.0000e+00 3.8258e-05 2.3240e-04 3.3628e-05 2.5104e-01 4.6305e-06
15 5.0000e-04 0.0000e+00 3.8468e-05 2.5127e-04 3.3837e-05 2.5082e-01 4.6305e-06
16 1.0000e-03 0.0000e+00 4.3723e-05 3.1450e-04 3.4068e-05 2.5054e-01 9.6553e-06
17 0.0000e+00 0.0000e+00 3.4368e-05 2.7573e-04 3.4368e-05 2.5030e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4628e-05 2.4762e-04 3.4628e-05 2.5008e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.4859e-05 2.2346e-04 3.4859e-05 2.4989e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5066e-05 2.0224e-04 3.5066e-05 2.4973e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5249e-05 1.8341e-04 3.5249e-05 2.4958e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5413e-05 1.6661e-04 3.5413e-05 2.4945e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.5558e-05 1.5155e-04 3.5558e-05 2.4933e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 7.0644e-05 4.0374e-04 3.5687e-05 2.4896e-01 3.4956e-05
25 2.0000e-03 6.6600e-05 5.9498e-05 5.2516e-04 3.6100e-05 2.4848e-01 2.3398e-05
26 5.5000e-03 6.9600e-05 1.0219e-04 9.5992e-04 3.6656e-05 2.4755e-01 6.5538e-05
27 6.0000e-03 6.6600e-05 1.0926e-04 1.3788e-03 3.7729e-05 2.4621e-01 7.1532e-05
28 1.0000e-03 6.0200e-05 5.0603e-05 1.2882e-03 3.9344e-05 2.4496e-01 1.1259e-05
29 2.5000e-03 4.9200e-05 7.0339e-05 1.3779e-03 4.0910e-05 2.4363e-01 2.9429e-05
30 0.0000e+00 3.4800e-05 4.2655e-05 1.2233e-03 4.2655e-05 2.4244e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.4259e-05 1.1005e-03 4.4259e-05 2.4139e-01 0.0000e+00
32 1.0000e-03 0.0000e+00 5.6591e-05 1.0798e-03 4.5744e-05 2.4035e-01 1.0847e-05
