Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-11639

TL =     7.89
SUMAC =     1.00
SZQ =       0.05532
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.23977
Initial SBAR             0.23777
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.3780e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.3784e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.3787e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.3790e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 3.9383e-05 6.9482e-05 3.2666e-05 2.3787e-01 6.7170e-06
6 5.0000e-04 3.2300e-05 3.6707e-05 1.0154e-04 3.2704e-05 2.3780e-01 4.0034e-06
7 5.0000e-04 1.5600e-05 3.6896e-05 1.3254e-04 3.2774e-05 2.3770e-01 4.1215e-06
8 0.0000e+00 0.0000e+00 3.2876e-05 1.1800e-04 3.2876e-05 2.3761e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.7233e-05 1.5086e-04 3.2964e-05 2.3749e-01 4.2687e-06
10 5.0000e-04 0.0000e+00 3.7492e-05 1.8065e-04 3.3086e-05 2.3735e-01 4.4061e-06
11 0.0000e+00 0.0000e+00 3.3239e-05 1.6181e-04 3.3239e-05 2.3722e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3372e-05 1.4661e-04 3.3372e-05 2.3711e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 4.2303e-05 2.2473e-04 3.3491e-05 2.3691e-01 8.8123e-06
14 5.0000e-04 0.0000e+00 3.8098e-05 2.4621e-04 3.3691e-05 2.3670e-01 4.4061e-06
15 5.0000e-04 0.0000e+00 3.8322e-05 2.6712e-04 3.3916e-05 2.3647e-01 4.4061e-06
16 1.0000e-03 0.0000e+00 4.2976e-05 3.3225e-04 3.4164e-05 2.3617e-01 8.8123e-06
17 0.0000e+00 0.0000e+00 3.4484e-05 2.9763e-04 3.4484e-05 2.3591e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4768e-05 2.6988e-04 3.4768e-05 2.3567e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.5025e-05 2.4532e-04 3.5025e-05 2.3546e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5256e-05 2.2330e-04 3.5256e-05 2.3527e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5464e-05 2.0346e-04 3.5464e-05 2.3511e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5650e-05 1.8551e-04 3.5650e-05 2.3496e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.5818e-05 1.6925e-04 3.5818e-05 2.3482e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 6.1506e-05 4.2326e-04 3.5967e-05 2.3443e-01 2.5538e-05
25 2.0000e-03 6.6600e-05 5.3499e-05 5.5319e-04 3.6405e-05 2.3392e-01 1.7094e-05
26 5.5000e-03 6.9600e-05 8.4878e-05 9.9939e-04 3.6998e-05 2.3296e-01 4.7880e-05
27 6.0000e-03 6.6600e-05 9.0876e-05 1.4382e-03 3.8127e-05 2.3156e-01 5.2748e-05
