Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-11299

TL =     7.69
SUMAC =     1.00
SZQ =       0.06782
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.24629
Initial SBAR             0.24429
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.4433e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.4436e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.4439e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.4443e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 3.7012e-05 7.1827e-05 3.2666e-05 2.4439e-01 4.3461e-06
6 5.0000e-04 3.2300e-05 3.5296e-05 1.0188e-04 3.2706e-05 2.4432e-01 2.5903e-06
7 5.0000e-04 1.5600e-05 3.5443e-05 1.3222e-04 3.2777e-05 2.4422e-01 2.6667e-06
8 0.0000e+00 0.0000e+00 3.2879e-05 1.1566e-04 3.2879e-05 2.4414e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.5726e-05 1.5020e-04 3.2964e-05 2.4402e-01 2.7619e-06
10 5.0000e-04 0.0000e+00 3.5936e-05 1.7967e-04 3.3085e-05 2.4387e-01 2.8509e-06
11 0.0000e+00 0.0000e+00 3.3237e-05 1.5883e-04 3.3237e-05 2.4375e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3368e-05 1.4400e-04 3.3368e-05 2.4364e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 3.9185e-05 2.2579e-04 3.3483e-05 2.4344e-01 5.7018e-06
14 5.0000e-04 0.0000e+00 3.6536e-05 2.4464e-04 3.3685e-05 2.4323e-01 2.8509e-06
15 5.0000e-04 0.0000e+00 3.6759e-05 2.6523e-04 3.3908e-05 2.4300e-01 2.8509e-06
16 1.0000e-03 0.0000e+00 3.9855e-05 3.3181e-04 3.4154e-05 2.4270e-01 5.7018e-06
17 0.0000e+00 0.0000e+00 3.4473e-05 2.9296e-04 3.4473e-05 2.4244e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4752e-05 2.6598e-04 3.4752e-05 2.4221e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.5005e-05 2.4226e-04 3.5005e-05 2.4201e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5232e-05 2.2106e-04 3.5232e-05 2.4182e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5437e-05 2.0198e-04 3.5437e-05 2.4165e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5622e-05 1.8473e-04 3.5622e-05 2.4150e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.5788e-05 1.6909e-04 3.5788e-05 2.4137e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 5.2462e-05 4.3343e-04 3.5938e-05 2.4097e-01 1.6524e-05
25 2.0000e-03 6.6600e-05 4.7447e-05 5.5551e-04 3.6387e-05 2.4045e-01 1.1060e-05
26 5.5000e-03 6.9600e-05 8.2037e-05 9.9853e-04 3.6982e-05 2.3949e-01 4.5055e-05
27 6.0000e-03 6.6600e-05 9.2303e-05 1.4266e-03 3.8110e-05 2.3810e-01 5.4193e-05
28 1.0000e-03 6.0200e-05 4.9255e-05 1.3459e-03 3.9800e-05 2.3680e-01 9.4546e-06
29 2.5000e-03 4.9200e-05 6.6172e-05 1.4457e-03 4.1458e-05 2.3539e-01 2.4713e-05
30 0.0000e+00 3.4800e-05 4.3318e-05 1.3009e-03 4.3318e-05 2.3414e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.5054e-05 1.1832e-03 4.5054e-05 2.3300e-01 0.0000e+00
32 1.0000e-03 0.0000e+00 5.5795e-05 1.1651e-03 4.6686e-05 2.3188e-01 9.1089e-06
33 5.0000e-04 0.0000e+00 5.3411e-05 1.1055e-03 4.8346e-05 2.3082e-01 5.0646e-06
34 0.0000e+00 0.0000e+00 4.9970e-05 1.0045e-03 4.9970e-05 2.2987e-01 0.0000e+00
35 0.0000e+00 0.0000e+00 5.1483e-05 9.1610e-04 5.1483e-05 2.2900e-01 0.0000e+00
36 0.0000e+00 0.0000e+00 5.2893e-05 8.3614e-04 5.2893e-05 2.2822e-01 0.0000e+00
37 0.0000e+00 0.0000e+00 5.4204e-05 7.6348e-04 5.4204e-05 2.2751e-01 0.0000e+00
38 0.0000e+00 0.0000e+00 5.5418e-05 6.9732e-04 5.5418e-05 2.2687e-01 0.0000e+00
39 0.0000e+00 0.0000e+00 5.6541e-05 6.3704e-04 5.6541e-05 2.2629e-01 0.0000e+00
40 0.0000e+00 0.0000e+00 5.7576e-05 5.8208e-04 5.7576e-05 2.2576e-01 0.0000e+00
41 0.0000e+00 0.0000e+00 5.8528e-05 5.3194e-04 5.8528e-05 2.2529e-01 0.0000e+00
42 0.0000e+00 0.0000e+00 5.9400e-05 4.8621e-04 5.9400e-05 2.2486e-01 0.0000e+00
43 0.0000e+00 0.0000e+00 6.0198e-05 4.4447e-04 6.0198e-05 2.2448e-01 0.0000e+00
44 0.0000e+00 0.0000e+00 6.0925e-05 4.0637e-04 6.0925e-05 2.2413e-01 0.0000e+00
