Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-11719

TL =     7.94
SUMAC =     1.00
SZQ =       0.05313
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.23848
Initial SBAR             0.23648
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.3651e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.3655e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.3658e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.3661e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 3.5148e-05 7.1406e-05 3.2666e-05 2.3657e-01 2.4820e-06
6 5.0000e-04 3.2300e-05 3.4185e-05 1.0389e-04 3.2706e-05 2.3650e-01 1.4793e-06
7 5.0000e-04 1.5600e-05 3.4301e-05 1.3543e-04 3.2778e-05 2.3640e-01 1.5229e-06
8 0.0000e+00 0.0000e+00 3.2884e-05 1.2011e-04 3.2884e-05 2.3631e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.4551e-05 1.5376e-04 3.2973e-05 2.3619e-01 1.5773e-06
10 5.0000e-04 0.0000e+00 3.4726e-05 1.8398e-04 3.3098e-05 2.3604e-01 1.6281e-06
11 0.0000e+00 0.0000e+00 3.3255e-05 1.6425e-04 3.3255e-05 2.3591e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3391e-05 1.4855e-04 3.3391e-05 2.3579e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 3.6768e-05 2.2878e-04 3.3511e-05 2.3560e-01 3.2563e-06
14 5.0000e-04 0.0000e+00 3.5345e-05 2.5028e-04 3.3717e-05 2.3538e-01 1.6281e-06
15 5.0000e-04 0.0000e+00 3.5574e-05 2.7147e-04 3.3945e-05 2.3514e-01 1.6281e-06
16 1.0000e-03 0.0000e+00 3.7455e-05 3.3805e-04 3.4198e-05 2.3484e-01 3.2563e-06
17 0.0000e+00 0.0000e+00 3.4525e-05 3.0187e-04 3.4525e-05 2.3457e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4814e-05 2.7326e-04 3.4814e-05 2.3433e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.5075e-05 2.4795e-04 3.5075e-05 2.3412e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5309e-05 2.2536e-04 3.5309e-05 2.3393e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5519e-05 2.0509e-04 3.5519e-05 2.3376e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5708e-05 1.8681e-04 3.5708e-05 2.3361e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.5877e-05 1.7031e-04 3.5877e-05 2.3348e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 4.4647e-05 4.3088e-04 3.6028e-05 2.3308e-01 8.6189e-06
25 2.0000e-03 6.6600e-05 4.2792e-05 5.6379e-04 3.6475e-05 2.3255e-01 6.3165e-06
26 5.5000e-03 6.9600e-05 5.7100e-05 1.0151e-03 3.7081e-05 2.3158e-01 2.0019e-05
27 6.0000e-03 6.6600e-05 6.1468e-05 1.4627e-03 3.8232e-05 2.3015e-01 2.3236e-05
28 1.0000e-03 6.0200e-05 4.3751e-05 1.3943e-03 3.9972e-05 2.2880e-01 3.7786e-06
29 2.5000e-03 4.9200e-05 5.1577e-05 1.4923e-03 4.1700e-05 2.2735e-01 9.8769e-06
30 0.0000e+00 3.4800e-05 4.3634e-05 1.3444e-03 4.3634e-05 2.2605e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.5444e-05 1.2183e-03 4.5444e-05 2.2487e-01 0.0000e+00
32 1.0000e-03 0.0000e+00 5.0781e-05 1.1944e-03 4.7141e-05 2.2373e-01 3.6404e-06
33 5.0000e-04 0.0000e+00 5.0886e-05 1.1307e-03 4.8862e-05 2.2264e-01 2.0241e-06
34 0.0000e+00 0.0000e+00 5.0542e-05 1.0244e-03 5.0542e-05 2.2167e-01 0.0000e+00
35 0.0000e+00 0.0000e+00 5.2104e-05 9.3025e-04 5.2104e-05 2.2079e-01 0.0000e+00
36 0.0000e+00 0.0000e+00 5.3553e-05 8.4525e-04 5.3553e-05 2.2000e-01 0.0000e+00
37 0.0000e+00 0.0000e+00 5.4895e-05 7.6830e-04 5.4895e-05 2.1929e-01 0.0000e+00
38 0.0000e+00 0.0000e+00 5.6132e-05 6.9853e-04 5.6132e-05 2.1864e-01 0.0000e+00
39 0.0000e+00 0.0000e+00 5.7271e-05 6.3522e-04 5.7271e-05 2.1807e-01 0.0000e+00
40 0.0000e+00 0.0000e+00 5.8314e-05 5.7774e-04 5.8314e-05 2.1755e-01 0.0000e+00
41 0.0000e+00 0.0000e+00 5.9269e-05 5.2554e-04 5.9269e-05 2.1708e-01 0.0000e+00
42 0.0000e+00 0.0000e+00 6.0138e-05 4.7812e-04 6.0138e-05 2.1666e-01 0.0000e+00
43 0.0000e+00 0.0000e+00 6.0929e-05 4.3505e-04 6.0929e-05 2.1629e-01 0.0000e+00
44 0.0000e+00 0.0000e+00 6.1646e-05 3.9592e-04 6.1646e-05 2.1595e-01 0.0000e+00
45 0.0000e+00 3.3800e-05 6.2293e-05 3.6036e-04 6.2293e-05 2.1566e-01 0.0000e+00
46 1.0000e-03 6.5200e-05 6.9084e-05 4.2721e-04 6.2876e-05 2.1529e-01 6.2081e-06
47 0.0000e+00 9.2300e-05 6.3596e-05 3.8349e-04 6.3596e-05 2.1497e-01 0.0000e+00
48 5.0000e-04 1.1300e-04 6.6436e-05 3.8241e-04 6.4235e-05 2.1465e-01 2.2014e-06
49 0.0000e+00 1.2500e-04 6.4877e-05 3.4493e-04 6.4877e-05 2.1437e-01 0.0000e+00
50 1.0000e-03 1.3050e-04 7.0345e-05 3.9137e-04 6.5447e-05 2.1405e-01 4.8979e-06
51 2.5000e-03 1.2500e-04 8.1342e-05 5.9647e-04 6.6117e-05 2.1352e-01 1.5225e-05
52 3.0000e-03 1.1300e-04 8.5695e-05 8.2560e-04 6.7222e-05 2.1276e-01 1.8473e-05
53 2.5000e-03 9.2300e-05 8.4171e-05 9.7730e-04 6.8834e-05 2.1185e-01 1.5337e-05
54 3.0000e-03 6.5200e-05 8.9499e-05 1.1708e-03 7.0816e-05 2.1075e-01 1.8683e-05
55 2.5000e-03 3.1600e-05 8.8937e-05 1.2941e-03 7.3293e-05 2.0953e-01 1.5644e-05
56 2.0000e-03 0.0000e+00 8.8791e-05 1.3587e-03 7.6143e-05 2.0825e-01 1.2647e-05
57 1.0000e-03 0.0000e+00 8.5682e-05 1.3162e-03 7.9257e-05 2.0701e-01 6.4253e-06
58 1.0000e-03 0.0000e+00 8.8806e-05 1.2849e-03 8.2380e-05 2.0581e-01 6.4253e-06
59 0.0000e+00 0.0000e+00 8.5535e-05 1.1486e-03 8.5535e-05 2.0475e-01 0.0000e+00
60 5.0000e-04 0.0000e+00 9.1637e-05 1.0879e-03 8.8424e-05 2.0375e-01 3.2126e-06
61 5.0000e-04 0.0000e+00 9.4808e-05 1.0310e-03 9.1230e-05 2.0281e-01 3.5783e-06
62 0.0000e+00 0.0000e+00 9.3949e-05 9.2463e-04 9.3949e-05 2.0198e-01 0.0000e+00
63 0.0000e+00 0.0000e+00 9.6420e-05 8.3211e-04 9.6420e-05 2.0124e-01 0.0000e+00
64 0.0000e+00 0.0000e+00 9.8662e-05 7.4949e-04 9.8662e-05 2.0059e-01 0.0000e+00
65 0.0000e+00 0.0000e+00 1.0069e-04 6.7542e-04 1.0069e-04 2.0001e-01 0.0000e+00
66 0.0000e+00 0.0000e+00 1.0251e-04 6.0890e-04 1.0251e-04 1.9951e-01 0.0000e+00
67 0.0000e+00 0.0000e+00 1.0415e-04 5.4910e-04 1.0415e-04 1.9906e-01 0.0000e+00
68 0.0000e+00 0.0000e+00 1.0561e-04 4.9532e-04 1.0561e-04 1.9867e-01 0.0000e+00
69 0.0000e+00 4.1400e-05 1.0690e-04 4.4693e-04 1.0690e-04 1.9833e-01 0.0000e+00
70 0.0000e+00 7.9800e-05 1.0804e-04 4.0337e-04 1.0804e-04 1.9804e-01 0.0000e+00
71 0.0000e+00 1.1290e-04 1.0905e-04 3.6417e-04 1.0905e-04 1.9778e-01 0.0000e+00
72 0.0000e+00 1.3830e-04 1.0992e-04 3.2886e-04 1.0992e-04 1.9756e-01 0.0000e+00
73 0.0000e+00 1.5300e-04 1.1067e-04 2.9707e-04 1.1067e-04 1.9738e-01 0.0000e+00
