Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-11309

TL =     8.45
SUMAC =     1.00
SZQ =       0.03159
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.22185
Initial SBAR             0.21985
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.1988e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.1991e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.1995e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.1998e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 4.4239e-05 7.8213e-05 3.2666e-05 2.1993e-01 1.1573e-05
6 5.0000e-04 3.2300e-05 3.9610e-05 1.1100e-04 3.2713e-05 2.1986e-01 6.8979e-06
7 5.0000e-04 1.5600e-05 3.9894e-05 1.4356e-04 3.2793e-05 2.1974e-01 7.1013e-06
8 0.0000e+00 0.0000e+00 3.2906e-05 1.2467e-04 3.2906e-05 2.1965e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 4.0356e-05 1.6110e-04 3.3001e-05 2.1952e-01 7.3549e-06
10 5.0000e-04 0.0000e+00 4.0725e-05 1.9222e-04 3.3133e-05 2.1937e-01 7.5917e-06
11 0.0000e+00 0.0000e+00 3.3298e-05 1.6849e-04 3.3298e-05 2.1923e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3439e-05 1.5097e-04 3.3439e-05 2.1911e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 4.8746e-05 2.3883e-04 3.3562e-05 2.1891e-01 1.5183e-05
14 5.0000e-04 0.0000e+00 4.1370e-05 2.5882e-04 3.3778e-05 2.1868e-01 7.5917e-06
15 5.0000e-04 0.0000e+00 4.1608e-05 2.7998e-04 3.4017e-05 2.1844e-01 7.5917e-06
16 1.0000e-03 0.0000e+00 5.1682e-05 3.4870e-04 3.4279e-05 2.1812e-01 1.7403e-05
17 0.0000e+00 0.0000e+00 3.4618e-05 3.0747e-04 3.4618e-05 2.1785e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4914e-05 2.7580e-04 3.4914e-05 2.1761e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.5178e-05 2.4815e-04 3.5178e-05 2.1740e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5413e-05 2.2376e-04 3.5413e-05 2.1721e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5622e-05 2.0211e-04 3.5622e-05 2.1704e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5808e-05 1.8280e-04 3.5808e-05 2.1689e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.5973e-05 1.6553e-04 3.5973e-05 2.1676e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 8.9846e-05 4.4303e-04 3.6118e-05 2.1636e-01 5.3727e-05
25 2.0000e-03 6.6600e-05 7.2543e-05 5.8167e-04 3.6581e-05 2.1581e-01 3.5962e-05
26 5.5000e-03 6.9600e-05 1.3794e-04 1.0641e-03 3.7209e-05 2.1479e-01 1.0073e-04
27 6.0000e-03 6.6600e-05 1.4837e-04 1.5358e-03 3.8423e-05 2.1329e-01 1.0994e-04
28 1.0000e-03 6.0200e-05 5.7567e-05 1.4457e-03 4.0263e-05 2.1188e-01 1.7304e-05
29 2.5000e-03 4.9200e-05 8.7302e-05 1.5435e-03 4.2071e-05 2.1038e-01 4.5231e-05
30 0.0000e+00 3.4800e-05 4.4092e-05 1.3733e-03 4.4092e-05 2.0905e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.5962e-05 1.2325e-03 4.5962e-05 2.0787e-01 0.0000e+00
32 1.0000e-03 0.0000e+00 6.4370e-05 1.2048e-03 4.7698e-05 2.0671e-01 1.6671e-05
33 5.0000e-04 0.0000e+00 5.8724e-05 1.1333e-03 4.9454e-05 2.0562e-01 9.2695e-06
34 0.0000e+00 0.0000e+00 5.1158e-05 1.0167e-03 5.1158e-05 2.0466e-01 0.0000e+00
35 0.0000e+00 0.0000e+00 5.2725e-05 9.1542e-04 5.2725e-05 2.0380e-01 0.0000e+00
36 0.0000e+00 0.0000e+00 5.4166e-05 8.2512e-04 5.4166e-05 2.0303e-01 0.0000e+00
37 0.0000e+00 0.0000e+00 5.5487e-05 7.4427e-04 5.5487e-05 2.0234e-01 0.0000e+00
