Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-13519

TL =     8.17
SUMAC =     1.00
SZQ =       0.04218
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.23110
Initial SBAR             0.22910
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.2913e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.2916e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.2920e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.2923e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 4.4998e-05 7.5444e-05 3.2666e-05 2.2919e-01 1.2332e-05
6 5.0000e-04 3.2300e-05 4.0060e-05 1.0683e-04 3.2710e-05 2.2911e-01 7.3501e-06
7 5.0000e-04 1.5600e-05 4.0352e-05 1.3787e-04 3.2786e-05 2.2901e-01 7.5669e-06
8 0.0000e+00 0.0000e+00 3.2893e-05 1.1942e-04 3.2893e-05 2.2892e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 4.0820e-05 1.5461e-04 3.2982e-05 2.2880e-01 7.8371e-06
10 5.0000e-04 0.0000e+00 4.1198e-05 1.8472e-04 3.3108e-05 2.2865e-01 8.0895e-06
11 0.0000e+00 0.0000e+00 3.3265e-05 1.6175e-04 3.3265e-05 2.2852e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3399e-05 1.4498e-04 3.3399e-05 2.2841e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 4.9695e-05 2.3012e-04 3.3516e-05 2.2821e-01 1.6179e-05
14 5.0000e-04 0.0000e+00 4.1812e-05 2.4930e-04 3.3722e-05 2.2800e-01 8.0895e-06
15 5.0000e-04 0.0000e+00 4.2040e-05 2.6950e-04 3.3950e-05 2.2776e-01 8.0895e-06
16 1.0000e-03 0.0000e+00 5.0380e-05 3.3801e-04 3.4201e-05 2.2746e-01 1.6179e-05
17 0.0000e+00 0.0000e+00 3.4527e-05 2.9576e-04 3.4527e-05 2.2719e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4810e-05 2.6541e-04 3.4810e-05 2.2696e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.5062e-05 2.3931e-04 3.5062e-05 2.2676e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5287e-05 2.1631e-04 3.5287e-05 2.2658e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5487e-05 1.9587e-04 3.5487e-05 2.2642e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5665e-05 1.7759e-04 3.5665e-05 2.2628e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.5824e-05 1.6119e-04 3.5824e-05 2.2615e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 8.4028e-05 4.3757e-04 3.5964e-05 2.2575e-01 4.8064e-05
25 2.0000e-03 6.6600e-05 6.7802e-05 5.6807e-04 3.6418e-05 2.2522e-01 3.1384e-05
26 5.5000e-03 6.9600e-05 1.4191e-04 1.0269e-03 3.7029e-05 2.2423e-01 1.0488e-04
27 6.0000e-03 6.6600e-05 1.5804e-04 1.4737e-03 3.8192e-05 2.2279e-01 1.1985e-04
28 1.0000e-03 6.0200e-05 5.9225e-05 1.3824e-03 3.9944e-05 2.2145e-01 1.9281e-05
29 2.5000e-03 4.9200e-05 9.2055e-05 1.4772e-03 4.1656e-05 2.2001e-01 5.0399e-05
30 0.0000e+00 3.4800e-05 4.3567e-05 1.3143e-03 4.3567e-05 2.1874e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.5332e-05 1.1831e-03 4.5332e-05 2.1761e-01 0.0000e+00
32 1.0000e-03 0.0000e+00 6.5549e-05 1.1590e-03 4.6973e-05 2.1649e-01 1.8576e-05
33 5.0000e-04 0.0000e+00 5.8962e-05 1.0918e-03 4.8634e-05 2.1545e-01 1.0328e-05
34 0.0000e+00 0.0000e+00 5.0245e-05 9.8198e-04 5.0245e-05 2.1452e-01 0.0000e+00
35 0.0000e+00 0.0000e+00 5.1730e-05 8.8673e-04 5.1730e-05 2.1368e-01 0.0000e+00
36 0.0000e+00 0.0000e+00 5.3097e-05 8.0155e-04 5.3097e-05 2.1294e-01 0.0000e+00
37 0.0000e+00 0.0000e+00 5.4354e-05 7.2509e-04 5.4354e-05 2.1226e-01 0.0000e+00
38 0.0000e+00 0.0000e+00 5.5505e-05 6.5628e-04 5.5505e-05 2.1166e-01 0.0000e+00
39 0.0000e+00 0.0000e+00 5.6557e-05 5.9428e-04 5.6557e-05 2.1113e-01 0.0000e+00
40 0.0000e+00 0.0000e+00 5.7515e-05 5.3834e-04 5.7515e-05 2.1065e-01 0.0000e+00
41 0.0000e+00 0.0000e+00 5.8386e-05 4.8783e-04 5.8386e-05 2.1022e-01 0.0000e+00
42 0.0000e+00 0.0000e+00 5.9175e-05 4.4221e-04 5.9175e-05 2.0983e-01 0.0000e+00
43 0.0000e+00 0.0000e+00 5.9888e-05 4.0098e-04 5.9888e-05 2.0949e-01 0.0000e+00
44 0.0000e+00 0.0000e+00 6.0529e-05 3.6371e-04 6.0529e-05 2.0919e-01 0.0000e+00
45 0.0000e+00 3.3800e-05 6.1106e-05 3.2999e-04 6.1106e-05 2.0892e-01 0.0000e+00
