Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-11389

TL =     8.89
SUMAC =     1.00
SZQ =       0.02047
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.20797
Initial SBAR             0.20597
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.0600e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.0603e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.0607e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.0610e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 4.4523e-05 8.4315e-05 3.2666e-05 2.0605e-01 1.1857e-05
6 5.0000e-04 3.2300e-05 3.9786e-05 1.1875e-04 3.2719e-05 2.0596e-01 7.0669e-06
7 5.0000e-04 1.5600e-05 4.0082e-05 1.5237e-04 3.2807e-05 2.0584e-01 7.2753e-06
8 0.0000e+00 0.0000e+00 3.2930e-05 1.3040e-04 3.2930e-05 2.0574e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 4.0565e-05 1.6858e-04 3.3030e-05 2.0561e-01 7.5351e-06
10 5.0000e-04 0.0000e+00 4.0948e-05 2.0092e-04 3.3170e-05 2.0544e-01 7.7777e-06
11 0.0000e+00 0.0000e+00 3.3345e-05 1.7368e-04 3.3345e-05 2.0530e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3491e-05 1.5365e-04 3.3491e-05 2.0518e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 4.9173e-05 2.4796e-04 3.3617e-05 2.0497e-01 1.5555e-05
14 5.0000e-04 0.0000e+00 4.1621e-05 2.6784e-04 3.3843e-05 2.0473e-01 7.7777e-06
15 5.0000e-04 0.0000e+00 4.1869e-05 2.8869e-04 3.4092e-05 2.0448e-01 7.7777e-06
16 1.0000e-03 0.0000e+00 4.9919e-05 3.6355e-04 3.4364e-05 2.0415e-01 1.5555e-05
17 0.0000e+00 0.0000e+00 3.4719e-05 3.1384e-04 3.4719e-05 2.0387e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.5023e-05 2.7793e-04 3.5023e-05 2.0363e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.5290e-05 2.4727e-04 3.5290e-05 2.0341e-01 0.0000e+00
