Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-11519

TL =     8.17
SUMAC =     1.00
SZQ =       0.04200
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.23096
Initial SBAR             0.22896
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.2899e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.2902e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.2906e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.2909e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 4.3427e-05 7.1985e-05 3.2666e-05 2.2905e-01 1.0761e-05
6 5.0000e-04 3.2300e-05 3.9120e-05 1.0465e-04 3.2706e-05 2.2898e-01 6.4139e-06
7 5.0000e-04 1.5600e-05 3.9383e-05 1.3621e-04 3.2780e-05 2.2887e-01 6.6031e-06
8 0.0000e+00 0.0000e+00 3.2886e-05 1.2046e-04 3.2886e-05 2.2879e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.9815e-05 1.5410e-04 3.2976e-05 2.2867e-01 6.8389e-06
10 5.0000e-04 0.0000e+00 4.0160e-05 1.8435e-04 3.3101e-05 2.2851e-01 7.0591e-06
11 0.0000e+00 0.0000e+00 3.3258e-05 1.6416e-04 3.3258e-05 2.2838e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3394e-05 1.4804e-04 3.3394e-05 2.2827e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 4.7632e-05 2.2877e-04 3.3514e-05 2.2807e-01 1.4118e-05
14 5.0000e-04 0.0000e+00 4.0778e-05 2.5024e-04 3.3719e-05 2.2786e-01 7.0591e-06
15 5.0000e-04 0.0000e+00 4.1007e-05 2.7122e-04 3.3948e-05 2.2762e-01 7.0591e-06
16 1.0000e-03 0.0000e+00 4.8319e-05 3.3798e-04 3.4201e-05 2.2732e-01 1.4118e-05
17 0.0000e+00 0.0000e+00 3.4527e-05 3.0105e-04 3.4527e-05 2.2705e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4816e-05 2.7173e-04 3.4816e-05 2.2681e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.5075e-05 2.4595e-04 3.5075e-05 2.2660e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5306e-05 2.2303e-04 3.5306e-05 2.2641e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5514e-05 2.0253e-04 3.5514e-05 2.2625e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5700e-05 1.8410e-04 3.5700e-05 2.2610e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.5866e-05 1.6749e-04 3.5866e-05 2.2597e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 7.6929e-05 4.3104e-04 3.6014e-05 2.2557e-01 4.0916e-05
25 2.0000e-03 6.6600e-05 6.3848e-05 5.6423e-04 3.6461e-05 2.2504e-01 2.7387e-05
26 5.5000e-03 6.9600e-05 1.1378e-04 1.0247e-03 3.7067e-05 2.2406e-01 7.6710e-05
27 6.0000e-03 6.6600e-05 1.2196e-04 1.4773e-03 3.8229e-05 2.2262e-01 8.3727e-05
28 1.0000e-03 6.0200e-05 5.3166e-05 1.3983e-03 3.9988e-05 2.2126e-01 1.3178e-05
29 2.5000e-03 4.9200e-05 7.6168e-05 1.4968e-03 4.1722e-05 2.1980e-01 3.4446e-05
30 0.0000e+00 3.4800e-05 4.3663e-05 1.3410e-03 4.3663e-05 2.1851e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.5469e-05 1.2117e-03 4.5469e-05 2.1734e-01 0.0000e+00
32 1.0000e-03 0.0000e+00 5.9853e-05 1.1882e-03 4.7157e-05 2.1620e-01 1.2696e-05
33 5.0000e-04 0.0000e+00 5.5928e-05 1.1225e-03 4.8869e-05 2.1513e-01 7.0591e-06
34 0.0000e+00 0.0000e+00 5.0536e-05 1.0136e-03 5.0536e-05 2.1416e-01 0.0000e+00
35 0.0000e+00 0.0000e+00 5.2080e-05 9.1817e-04 5.2080e-05 2.1330e-01 0.0000e+00
36 0.0000e+00 0.0000e+00 5.3509e-05 8.3238e-04 5.3509e-05 2.1252e-01 0.0000e+00
37 0.0000e+00 0.0000e+00 5.4827e-05 7.5489e-04 5.4827e-05 2.1182e-01 0.0000e+00
38 0.0000e+00 0.0000e+00 5.6040e-05 6.8479e-04 5.6040e-05 2.1119e-01 0.0000e+00
39 0.0000e+00 0.0000e+00 5.7152e-05 6.2134e-04 5.7152e-05 2.1063e-01 0.0000e+00
40 0.0000e+00 0.0000e+00 5.8169e-05 5.6387e-04 5.8169e-05 2.1012e-01 0.0000e+00
41 0.0000e+00 0.0000e+00 5.9095e-05 5.1180e-04 5.9095e-05 2.0967e-01 0.0000e+00
42 0.0000e+00 0.0000e+00 5.9937e-05 4.6462e-04 5.9937e-05 2.0926e-01 0.0000e+00
43 0.0000e+00 0.0000e+00 6.0700e-05 4.2186e-04 6.0700e-05 2.0890e-01 0.0000e+00
44 0.0000e+00 0.0000e+00 6.1389e-05 3.8310e-04 6.1389e-05 2.0858e-01 0.0000e+00
45 0.0000e+00 3.3800e-05 6.2009e-05 3.4797e-04 6.2009e-05 2.0829e-01 0.0000e+00
46 1.0000e-03 6.5200e-05 7.8966e-05 4.1713e-04 6.2566e-05 2.0794e-01 1.6400e-05
47 0.0000e+00 9.2300e-05 6.3263e-05 3.7226e-04 6.3263e-05 2.0763e-01 0.0000e+00
48 5.0000e-04 1.1300e-04 6.9692e-05 3.7222e-04 6.3877e-05 2.0732e-01 5.8156e-06
49 0.0000e+00 1.2500e-04 6.4495e-05 3.3448e-04 6.4495e-05 2.0705e-01 0.0000e+00
50 1.0000e-03 1.3050e-04 7.7981e-05 3.8263e-04 6.5042e-05 2.0673e-01 1.2939e-05
51 2.5000e-03 1.2500e-04 1.0591e-04 5.9119e-04 6.5690e-05 2.0621e-01 4.0220e-05
52 3.0000e-03 1.1300e-04 1.1558e-04 8.2215e-04 6.6778e-05 2.0545e-01 4.8800e-05
53 2.5000e-03 9.2300e-05 1.0889e-04 9.7372e-04 6.8373e-05 2.0455e-01 4.0517e-05
54 3.0000e-03 6.5200e-05 1.1969e-04 1.1682e-03 7.0335e-05 2.0345e-01 4.9355e-05
55 2.5000e-03 3.1600e-05 1.1412e-04 1.2906e-03 7.2790e-05 2.0223e-01 4.1328e-05
56 2.0000e-03 0.0000e+00 1.0903e-04 1.3539e-03 7.5614e-05 2.0095e-01 3.3412e-05
57 1.0000e-03 0.0000e+00 9.5669e-05 1.3089e-03 7.8695e-05 1.9972e-01 1.6974e-05
58 1.0000e-03 0.0000e+00 9.8754e-05 1.2758e-03 8.1780e-05 1.9853e-01 1.6974e-05
59 0.0000e+00 0.0000e+00 8.4889e-05 1.1364e-03 8.4889e-05 1.9748e-01 0.0000e+00
60 5.0000e-04 0.0000e+00 9.6211e-05 1.0750e-03 8.7724e-05 1.9649e-01 8.4870e-06
61 5.0000e-04 0.0000e+00 9.8960e-05 1.0177e-03 9.0473e-05 1.9556e-01 8.4870e-06
62 0.0000e+00 0.0000e+00 9.3133e-05 9.0922e-04 9.3133e-05 1.9475e-01 0.0000e+00
63 0.0000e+00 0.0000e+00 9.5539e-05 8.1606e-04 9.5539e-05 1.9403e-01 0.0000e+00
64 0.0000e+00 0.0000e+00 9.7714e-05 7.3314e-04 9.7714e-05 1.9339e-01 0.0000e+00
65 0.0000e+00 0.0000e+00 9.9674e-05 6.5899e-04 9.9674e-05 1.9283e-01 0.0000e+00
66 0.0000e+00 0.0000e+00 1.0143e-04 5.9258e-04 1.0143e-04 1.9234e-01 0.0000e+00
67 0.0000e+00 0.0000e+00 1.0300e-04 5.3306e-04 1.0300e-04 1.9191e-01 0.0000e+00
68 0.0000e+00 0.0000e+00 1.0439e-04 4.7967e-04 1.0439e-04 1.9154e-01 0.0000e+00
69 0.0000e+00 4.1400e-05 1.0563e-04 4.3176e-04 1.0563e-04 1.9121e-01 0.0000e+00
70 0.0000e+00 7.9800e-05 1.0671e-04 3.8876e-04 1.0671e-04 1.9093e-01 0.0000e+00
71 0.0000e+00 1.1290e-04 1.0765e-04 3.5016e-04 1.0765e-04 1.9068e-01 0.0000e+00
72 0.0000e+00 1.3830e-04 1.0847e-04 3.1548e-04 1.0847e-04 1.9048e-01 0.0000e+00
73 0.0000e+00 1.5300e-04 1.0917e-04 2.8434e-04 1.0917e-04 1.9030e-01 0.0000e+00
