Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-10939

TL =     9.05
SUMAC =     1.00
SZQ =       0.01735
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.20266
Initial SBAR             0.20066
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.0069e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.0073e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.0076e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.0079e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 5.1442e-05 8.7490e-05 3.2666e-05 2.0074e-01 1.8776e-05
6 5.0000e-04 3.2300e-05 4.3913e-05 1.2154e-04 3.2722e-05 2.0065e-01 1.1191e-05
7 5.0000e-04 1.5600e-05 4.4334e-05 1.5516e-04 3.2813e-05 2.0053e-01 1.1521e-05
8 0.0000e+00 0.0000e+00 3.2939e-05 1.3099e-04 3.2939e-05 2.0043e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 4.4972e-05 1.7029e-04 3.3040e-05 2.0029e-01 1.1932e-05
10 5.0000e-04 0.0000e+00 4.5498e-05 2.0272e-04 3.3182e-05 2.0012e-01 1.2317e-05
11 0.0000e+00 0.0000e+00 3.3358e-05 1.7332e-04 3.3358e-05 1.9998e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3504e-05 1.5245e-04 3.3504e-05 1.9986e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 5.8262e-05 2.5041e-04 3.3629e-05 1.9965e-01 2.4633e-05
14 5.0000e-04 0.0000e+00 4.6174e-05 2.6926e-04 3.3858e-05 1.9941e-01 1.2317e-05
15 5.0000e-04 0.0000e+00 4.6424e-05 2.8982e-04 3.4108e-05 1.9915e-01 1.2317e-05
16 1.0000e-03 0.0000e+00 5.9015e-05 3.6639e-04 3.4381e-05 1.9882e-01 2.4633e-05
17 0.0000e+00 0.0000e+00 3.4740e-05 3.1285e-04 3.4740e-05 1.9854e-01 0.0000e+00
