Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-11209

TL =     8.24
SUMAC =     1.00
SZQ =       0.03908
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.22866
Initial SBAR             0.22666
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.2669e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.2672e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.2675e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.2679e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 4.1013e-05 7.4935e-05 3.2666e-05 2.2675e-01 8.3470e-06
6 5.0000e-04 3.2300e-05 3.7684e-05 1.0818e-04 3.2709e-05 2.2667e-01 4.9749e-06
7 5.0000e-04 1.5600e-05 3.7908e-05 1.4014e-04 3.2786e-05 2.2656e-01 5.1217e-06
8 0.0000e+00 0.0000e+00 3.2897e-05 1.2282e-04 3.2897e-05 2.2647e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.8294e-05 1.5736e-04 3.2989e-05 2.2635e-01 5.3045e-06
10 5.0000e-04 0.0000e+00 3.8593e-05 1.8815e-04 3.3118e-05 2.2619e-01 5.4754e-06
11 0.0000e+00 0.0000e+00 3.3278e-05 1.6624e-04 3.3278e-05 2.2606e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3417e-05 1.4903e-04 3.3417e-05 2.2594e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 4.4489e-05 2.3299e-04 3.3538e-05 2.2575e-01 1.0951e-05
14 5.0000e-04 0.0000e+00 3.9223e-05 2.5429e-04 3.3748e-05 2.2552e-01 5.4754e-06
15 5.0000e-04 0.0000e+00 3.9456e-05 2.7513e-04 3.3981e-05 2.2528e-01 5.4754e-06
16 1.0000e-03 0.0000e+00 4.5189e-05 3.4378e-04 3.4238e-05 2.2497e-01 1.0951e-05
17 0.0000e+00 0.0000e+00 3.4571e-05 3.0380e-04 3.4571e-05 2.2470e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4863e-05 2.7264e-04 3.4863e-05 2.2447e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.5123e-05 2.4565e-04 3.5123e-05 2.2426e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5355e-05 2.2187e-04 3.5355e-05 2.2407e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5562e-05 2.0073e-04 3.5562e-05 2.2390e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5746e-05 1.8185e-04 3.5746e-05 2.2376e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.5909e-05 1.6493e-04 3.5909e-05 2.2363e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 6.7790e-05 4.4055e-04 3.6054e-05 2.2322e-01 3.1736e-05
25 2.0000e-03 6.6600e-05 5.7755e-05 5.7635e-04 3.6513e-05 2.2269e-01 2.1242e-05
26 5.5000e-03 6.9600e-05 9.6634e-05 1.0540e-03 3.7134e-05 2.2167e-01 5.9500e-05
27 6.0000e-03 6.6600e-05 1.0418e-04 1.5184e-03 3.8333e-05 2.2019e-01 6.5849e-05
28 1.0000e-03 6.0200e-05 5.0369e-05 1.4245e-03 4.0148e-05 2.1880e-01 1.0221e-05
29 2.5000e-03 4.9200e-05 6.8640e-05 1.5230e-03 4.1922e-05 2.1732e-01 2.6718e-05
30 0.0000e+00 3.4800e-05 4.3908e-05 1.3531e-03 4.3908e-05 2.1601e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.5742e-05 1.2167e-03 4.5742e-05 2.1484e-01 0.0000e+00
32 1.0000e-03 0.0000e+00 6.0107e-05 1.1898e-03 4.7447e-05 2.1370e-01 1.2660e-05
33 5.0000e-04 0.0000e+00 5.6211e-05 1.1208e-03 4.9171e-05 2.1263e-01 7.0394e-06
34 0.0000e+00 0.0000e+00 5.0846e-05 1.0079e-03 5.0846e-05 2.1167e-01 0.0000e+00
35 0.0000e+00 0.0000e+00 5.2389e-05 9.0925e-04 5.2389e-05 2.1081e-01 0.0000e+00
36 0.0000e+00 0.0000e+00 5.3811e-05 8.2109e-04 5.3811e-05 2.1005e-01 0.0000e+00
37 0.0000e+00 0.0000e+00 5.5117e-05 7.4201e-04 5.5117e-05 2.0936e-01 0.0000e+00
38 0.0000e+00 0.0000e+00 5.6313e-05 6.7092e-04 5.6313e-05 2.0875e-01 0.0000e+00
39 0.0000e+00 0.0000e+00 5.7405e-05 6.0691e-04 5.7405e-05 2.0820e-01 0.0000e+00
40 0.0000e+00 0.0000e+00 5.8399e-05 5.4923e-04 5.8399e-05 2.0771e-01 0.0000e+00
41 0.0000e+00 0.0000e+00 5.9302e-05 4.9722e-04 5.9302e-05 2.0727e-01 0.0000e+00
42 0.0000e+00 0.0000e+00 6.0119e-05 4.5029e-04 6.0119e-05 2.0688e-01 0.0000e+00
43 0.0000e+00 0.0000e+00 6.0857e-05 4.0794e-04 6.0857e-05 2.0653e-01 0.0000e+00
44 0.0000e+00 0.0000e+00 6.1520e-05 3.6969e-04 6.1520e-05 2.0622e-01 0.0000e+00
45 0.0000e+00 3.3800e-05 6.2116e-05 3.3515e-04 6.2116e-05 2.0595e-01 0.0000e+00
46 1.0000e-03 6.5200e-05 7.6251e-05 4.1066e-04 6.2648e-05 2.0560e-01 1.3603e-05
47 0.0000e+00 9.2300e-05 6.3333e-05 3.6332e-04 6.3333e-05 2.0530e-01 0.0000e+00
48 5.0000e-04 1.1300e-04 6.8753e-05 3.6478e-04 6.3929e-05 2.0500e-01 4.8237e-06
49 0.0000e+00 1.2500e-04 6.4533e-05 3.2590e-04 6.4533e-05 2.0474e-01 0.0000e+00
50 1.0000e-03 1.3050e-04 7.5794e-05 3.7851e-04 6.5062e-05 2.0443e-01 1.0732e-05
51 2.5000e-03 1.2500e-04 9.9062e-05 5.9913e-04 6.5703e-05 2.0389e-01 3.3360e-05
52 3.0000e-03 1.1300e-04 1.0728e-04 8.3896e-04 6.6807e-05 2.0312e-01 4.0476e-05
53 2.5000e-03 9.2300e-05 1.0204e-04 9.9220e-04 6.8439e-05 2.0220e-01 3.3606e-05
54 3.0000e-03 6.5200e-05 1.1138e-04 1.1918e-03 7.0443e-05 2.0107e-01 4.0937e-05
55 2.5000e-03 3.1600e-05 1.0723e-04 1.3134e-03 7.2956e-05 1.9983e-01 3.4279e-05
56 2.0000e-03 0.0000e+00 1.0360e-04 1.3721e-03 7.5839e-05 1.9854e-01 2.7764e-05
57 1.0000e-03 0.0000e+00 9.4950e-05 1.3170e-03 7.8974e-05 1.9730e-01 1.5975e-05
58 1.0000e-03 0.0000e+00 9.9736e-05 1.2788e-03 8.2090e-05 1.9610e-01 1.7646e-05
59 0.0000e+00 0.0000e+00 8.5218e-05 1.1325e-03 8.5218e-05 1.9506e-01 0.0000e+00
60 5.0000e-04 0.0000e+00 9.6876e-05 1.0681e-03 8.8053e-05 1.9408e-01 8.8232e-06
61 5.0000e-04 0.0000e+00 9.9615e-05 1.0085e-03 9.0791e-05 1.9316e-01 8.8232e-06
62 0.0000e+00 0.0000e+00 9.3433e-05 8.9678e-04 9.3433e-05 1.9236e-01 0.0000e+00
63 0.0000e+00 0.0000e+00 9.5808e-05 8.0128e-04 9.5808e-05 1.9165e-01 0.0000e+00
64 0.0000e+00 0.0000e+00 9.7944e-05 7.1693e-04 9.7944e-05 1.9103e-01 0.0000e+00
65 0.0000e+00 0.0000e+00 9.9857e-05 6.4209e-04 9.9857e-05 1.9049e-01 0.0000e+00
66 0.0000e+00 0.0000e+00 1.0156e-04 5.7551e-04 1.0156e-04 1.9001e-01 0.0000e+00
67 0.0000e+00 0.0000e+00 1.0308e-04 5.1618e-04 1.0308e-04 1.8960e-01 0.0000e+00
68 0.0000e+00 0.0000e+00 1.0442e-04 4.6325e-04 1.0442e-04 1.8924e-01 0.0000e+00
69 0.0000e+00 4.1400e-05 1.0560e-04 4.1599e-04 1.0560e-04 1.8893e-01 0.0000e+00
70 0.0000e+00 7.9800e-05 1.0662e-04 3.7375e-04 1.0662e-04 1.8866e-01 0.0000e+00
71 0.0000e+00 1.1290e-04 1.0752e-04 3.3597e-04 1.0752e-04 1.8844e-01 0.0000e+00
