Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-10509

TL =     6.20
SUMAC =     1.00
SZQ =       0.30040
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.29392
Initial SBAR             0.29192
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.9195e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.9198e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.9202e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.9205e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 3.5000e-05 5.6884e-05 3.2666e-05 2.9202e-01 2.3338e-06
6 5.0000e-04 3.2300e-05 3.4082e-05 8.2493e-05 3.2691e-05 2.9197e-01 1.3909e-06
7 5.0000e-04 1.5600e-05 3.4174e-05 1.0683e-04 3.2742e-05 2.9190e-01 1.4320e-06
8 0.0000e+00 0.0000e+00 3.2818e-05 9.3668e-05 3.2818e-05 2.9184e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.4363e-05 1.1954e-04 3.2880e-05 2.9175e-01 1.4831e-06
10 5.0000e-04 0.0000e+00 3.4500e-05 1.4280e-04 3.2969e-05 2.9164e-01 1.5309e-06
11 0.0000e+00 0.0000e+00 3.3083e-05 1.2606e-04 3.3083e-05 2.9155e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3179e-05 1.1257e-04 3.3179e-05 2.9147e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 3.6323e-05 1.7580e-04 3.3261e-05 2.9133e-01 3.0617e-06
14 5.0000e-04 0.0000e+00 3.4941e-05 1.9210e-04 3.3410e-05 2.9117e-01 1.5309e-06
15 5.0000e-04 0.0000e+00 3.5107e-05 2.0768e-04 3.3576e-05 2.9100e-01 1.5309e-06
16 1.0000e-03 0.0000e+00 3.6821e-05 2.5938e-04 3.3759e-05 2.9077e-01 3.0617e-06
17 0.0000e+00 0.0000e+00 3.3998e-05 2.2907e-04 3.3998e-05 2.9057e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4206e-05 2.0480e-04 3.4206e-05 2.9040e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.4389e-05 1.8373e-04 3.4389e-05 2.9025e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.4549e-05 1.6520e-04 3.4549e-05 2.9012e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.4691e-05 1.4878e-04 3.4691e-05 2.9001e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.4815e-05 1.3419e-04 3.4815e-05 2.8991e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.4923e-05 1.2116e-04 3.4923e-05 2.8982e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 4.3890e-05 3.2896e-04 3.5017e-05 2.8953e-01 8.8731e-06
25 2.0000e-03 6.6600e-05 4.1279e-05 4.3303e-04 3.5340e-05 2.8913e-01 5.9392e-06
26 5.5000e-03 6.9600e-05 5.1723e-05 7.9301e-04 3.5782e-05 2.8838e-01 1.5940e-05
27 6.0000e-03 6.6600e-05 5.5743e-05 1.1430e-03 3.6639e-05 2.8727e-01 1.9104e-05
28 1.0000e-03 6.0200e-05 4.0786e-05 1.0753e-03 3.7928e-05 2.8623e-01 2.8578e-06
29 2.5000e-03 4.9200e-05 4.6453e-05 1.1451e-03 3.9178e-05 2.8513e-01 7.2751e-06
30 0.0000e+00 3.4800e-05 4.0555e-05 1.0160e-03 4.0555e-05 2.8415e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.1811e-05 9.0950e-04 4.1811e-05 2.8328e-01 0.0000e+00
32 1.0000e-03 0.0000e+00 4.6776e-05 8.8563e-04 4.2960e-05 2.8244e-01 3.8162e-06
33 5.0000e-04 0.0000e+00 4.6228e-05 8.3164e-04 4.4106e-05 2.8165e-01 2.1219e-06
34 0.0000e+00 0.0000e+00 4.5205e-05 7.4517e-04 4.5205e-05 2.8095e-01 0.0000e+00
35 0.0000e+00 0.0000e+00 4.6205e-05 6.6945e-04 4.6205e-05 2.8033e-01 0.0000e+00
36 0.0000e+00 0.0000e+00 4.7113e-05 6.0210e-04 4.7113e-05 2.7977e-01 0.0000e+00
37 0.0000e+00 0.0000e+00 4.7938e-05 5.4201e-04 4.7938e-05 2.7928e-01 0.0000e+00
38 0.0000e+00 0.0000e+00 4.8684e-05 4.8828e-04 4.8684e-05 2.7884e-01 0.0000e+00
