Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-13809

TL =     8.98
SUMAC =     1.00
SZQ =       0.01877
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.20518
Initial SBAR             0.20318
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.0321e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.0324e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.0328e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.0331e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 4.2290e-05 8.7385e-05 3.2666e-05 2.0326e-01 9.6241e-06
6 5.0000e-04 3.2300e-05 3.8458e-05 1.2313e-04 3.2722e-05 2.0316e-01 5.7361e-06
7 5.0000e-04 1.5600e-05 3.8720e-05 1.5729e-04 3.2814e-05 2.0304e-01 5.9053e-06
8 0.0000e+00 0.0000e+00 3.2942e-05 1.3362e-04 3.2942e-05 2.0294e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.9162e-05 1.7214e-04 3.3046e-05 2.0280e-01 6.1162e-06
10 5.0000e-04 0.0000e+00 3.9503e-05 2.0504e-04 3.3190e-05 2.0263e-01 6.3131e-06
11 0.0000e+00 0.0000e+00 3.3369e-05 1.7596e-04 3.3369e-05 2.0249e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3518e-05 1.5416e-04 3.3518e-05 2.0237e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 4.6271e-05 2.5131e-04 3.3644e-05 2.0215e-01 1.2626e-05
14 5.0000e-04 0.0000e+00 4.0187e-05 2.7171e-04 3.3874e-05 2.0191e-01 6.3131e-06
15 5.0000e-04 0.0000e+00 4.0440e-05 2.9224e-04 3.4127e-05 2.0165e-01 6.3131e-06
16 1.0000e-03 0.0000e+00 4.7029e-05 3.6877e-04 3.4403e-05 2.0132e-01 1.2626e-05
17 0.0000e+00 0.0000e+00 3.4765e-05 3.1618e-04 3.4765e-05 2.0104e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.5072e-05 2.7723e-04 3.5072e-05 2.0079e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.5338e-05 2.4447e-04 3.5338e-05 2.0058e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5570e-05 2.1632e-04 3.5570e-05 2.0040e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5771e-05 1.9188e-04 3.5771e-05 2.0025e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5946e-05 1.7053e-04 3.5946e-05 2.0011e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.6098e-05 1.5179e-04 3.6098e-05 2.0000e-01 0.0000e+00
