Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-1189

TL =     7.70
SUMAC =     1.00
SZQ =       0.06724
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.24602
Initial SBAR             0.24402
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.4405e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.4409e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.4412e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.4415e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 3.8444e-05 6.9743e-05 3.2666e-05 2.4411e-01 5.7785e-06
6 5.0000e-04 3.2300e-05 3.6148e-05 1.0061e-04 3.2704e-05 2.4405e-01 3.4440e-06
7 5.0000e-04 1.5600e-05 3.6319e-05 1.3089e-04 3.2773e-05 2.4395e-01 3.5456e-06
8 0.0000e+00 0.0000e+00 3.2874e-05 1.1539e-04 3.2874e-05 2.4387e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.6631e-05 1.4827e-04 3.2959e-05 2.4375e-01 3.6722e-06
10 5.0000e-04 0.0000e+00 3.6868e-05 1.7725e-04 3.3078e-05 2.4361e-01 3.7905e-06
11 0.0000e+00 0.0000e+00 3.3227e-05 1.5742e-04 3.3227e-05 2.4348e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3356e-05 1.4215e-04 3.3356e-05 2.4337e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 4.1051e-05 2.2061e-04 3.3470e-05 2.4319e-01 7.5810e-06
14 5.0000e-04 0.0000e+00 3.7457e-05 2.4049e-04 3.3666e-05 2.4298e-01 3.7905e-06
15 5.0000e-04 0.0000e+00 3.7675e-05 2.6071e-04 3.3885e-05 2.4275e-01 3.7905e-06
16 1.0000e-03 0.0000e+00 4.2291e-05 3.2474e-04 3.4126e-05 2.4246e-01 8.1653e-06
17 0.0000e+00 0.0000e+00 3.4437e-05 2.8888e-04 3.4437e-05 2.4221e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4712e-05 2.6112e-04 3.4712e-05 2.4198e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.4958e-05 2.3658e-04 3.4958e-05 2.4178e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5179e-05 2.1473e-04 3.5179e-05 2.4160e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5377e-05 1.9515e-04 3.5377e-05 2.4144e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5554e-05 1.7755e-04 3.5554e-05 2.4130e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.5712e-05 1.6168e-04 3.5712e-05 2.4117e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 6.4486e-05 4.1078e-04 3.5853e-05 2.4080e-01 2.8633e-05
25 2.0000e-03 6.6600e-05 5.5441e-05 5.3877e-04 3.6276e-05 2.4029e-01 1.9165e-05
26 5.5000e-03 6.9600e-05 9.0532e-05 9.7574e-04 3.6850e-05 2.3936e-01 5.3682e-05
27 6.0000e-03 6.6600e-05 9.6539e-05 1.4075e-03 3.7947e-05 2.3799e-01 5.8592e-05
28 1.0000e-03 6.0200e-05 4.8829e-05 1.3378e-03 3.9607e-05 2.3669e-01 9.2220e-06
29 2.5000e-03 4.9200e-05 6.5352e-05 1.4316e-03 4.1246e-05 2.3530e-01 2.4105e-05
30 0.0000e+00 3.4800e-05 4.3078e-05 1.2861e-03 4.3078e-05 2.3405e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.4784e-05 1.1635e-03 4.4784e-05 2.3294e-01 0.0000e+00
32 1.0000e-03 0.0000e+00 5.5262e-05 1.1399e-03 4.6378e-05 2.3184e-01 8.8847e-06
33 5.0000e-04 0.0000e+00 5.2930e-05 1.0778e-03 4.7990e-05 2.3081e-01 4.9400e-06
34 0.0000e+00 0.0000e+00 4.9559e-05 9.7479e-04 4.9559e-05 2.2989e-01 0.0000e+00
35 0.0000e+00 0.0000e+00 5.1013e-05 8.8392e-04 5.1013e-05 2.2905e-01 0.0000e+00
36 0.0000e+00 0.0000e+00 5.2358e-05 8.0214e-04 5.2358e-05 2.2830e-01 0.0000e+00
37 0.0000e+00 0.0000e+00 5.3600e-05 7.2830e-04 5.3600e-05 2.2763e-01 0.0000e+00
