Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-1339

TL =     8.48
SUMAC =     1.00
SZQ =       0.03067
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.22090
Initial SBAR             0.21890
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.1893e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.1897e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.1900e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.1903e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 3.7890e-05 7.5325e-05 3.2666e-05 2.1899e-01 5.2238e-06
6 5.0000e-04 3.2300e-05 3.5823e-05 1.0936e-04 3.2710e-05 2.1891e-01 3.1134e-06
7 5.0000e-04 1.5600e-05 3.5993e-05 1.4230e-04 3.2788e-05 2.1880e-01 3.2053e-06
8 0.0000e+00 0.0000e+00 3.2900e-05 1.2568e-04 3.2900e-05 2.1871e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.6316e-05 1.6076e-04 3.2996e-05 2.1858e-01 3.3197e-06
10 5.0000e-04 0.0000e+00 3.6555e-05 1.9212e-04 3.3128e-05 2.1842e-01 3.4266e-06
11 0.0000e+00 0.0000e+00 3.3293e-05 1.7069e-04 3.3293e-05 2.1829e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3436e-05 1.5357e-04 3.3436e-05 2.1817e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 4.0415e-05 2.3776e-04 3.3562e-05 2.1796e-01 6.8533e-06
14 5.0000e-04 0.0000e+00 3.7203e-05 2.5974e-04 3.3777e-05 2.1774e-01 3.4266e-06
15 5.0000e-04 0.0000e+00 3.7443e-05 2.8134e-04 3.4016e-05 2.1749e-01 3.4266e-06
16 1.0000e-03 0.0000e+00 4.1133e-05 3.5082e-04 3.4280e-05 2.1717e-01 6.8533e-06
17 0.0000e+00 0.0000e+00 3.4621e-05 3.1163e-04 3.4621e-05 2.1689e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4922e-05 2.8056e-04 3.4922e-05 2.1665e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.5191e-05 2.5309e-04 3.5191e-05 2.1643e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5431e-05 2.2862e-04 3.5431e-05 2.1624e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5646e-05 2.0670e-04 3.5646e-05 2.1607e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5837e-05 1.8702e-04 3.5837e-05 2.1592e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.6007e-05 1.6931e-04 3.6007e-05 2.1578e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 6.2951e-05 4.3973e-04 3.6157e-05 2.1538e-01 2.6794e-05
25 2.0000e-03 6.6600e-05 5.4550e-05 5.8024e-04 3.6616e-05 2.1483e-01 1.7934e-05
26 5.5000e-03 6.9600e-05 8.7478e-05 1.0557e-03 3.7243e-05 2.1382e-01 5.0234e-05
27 6.0000e-03 6.6600e-05 9.3277e-05 1.5278e-03 3.8448e-05 2.1233e-01 5.4830e-05
28 1.0000e-03 6.0200e-05 4.8909e-05 1.4532e-03 4.0279e-05 2.1091e-01 8.6297e-06
29 2.5000e-03 4.9200e-05 6.4655e-05 1.5532e-03 4.2098e-05 2.0940e-01 2.2557e-05
30 0.0000e+00 3.4800e-05 4.4133e-05 1.3927e-03 4.4133e-05 2.0805e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.6033e-05 1.2554e-03 4.6033e-05 2.0684e-01 0.0000e+00
