Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-1249

TL =     9.40
SUMAC =     1.00
SZQ =       0.01229
Subcatchment routing data:
Maximum Routing Delay       0.55556
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.19164
Initial SBAR             0.18964
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 1.8968e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 1.8971e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 1.8974e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 1.8977e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 4.7640e-05 9.4816e-05 3.2666e-05 1.8971e-01 1.4974e-05
6 5.0000e-04 3.2300e-05 4.1654e-05 1.3016e-04 3.2730e-05 1.8961e-01 8.9250e-06
7 5.0000e-04 1.5600e-05 4.2018e-05 1.6524e-04 3.2829e-05 1.8948e-01 9.1882e-06
8 0.0000e+00 0.0000e+00 3.2965e-05 1.3773e-04 3.2965e-05 1.8938e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 4.2590e-05 1.8001e-04 3.3074e-05 1.8923e-01 9.5163e-06
10 5.0000e-04 0.0000e+00 4.3049e-05 2.1414e-04 3.3226e-05 1.8905e-01 9.8228e-06
11 0.0000e+00 0.0000e+00 3.3414e-05 1.8094e-04 3.3414e-05 1.8890e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3569e-05 1.5805e-04 3.3569e-05 1.8878e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 5.3345e-05 2.6445e-04 3.3699e-05 1.8855e-01 1.9646e-05
14 5.0000e-04 0.0000e+00 4.3766e-05 2.8286e-04 3.3943e-05 1.8830e-01 9.8228e-06
15 5.0000e-04 0.0000e+00 4.4031e-05 3.0373e-04 3.4208e-05 1.8803e-01 9.8228e-06
16 1.0000e-03 0.0000e+00 5.4143e-05 3.8570e-04 3.4498e-05 1.8768e-01 1.9646e-05
17 0.0000e+00 0.0000e+00 3.4878e-05 3.2513e-04 3.4878e-05 1.8739e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.5196e-05 2.8428e-04 3.5196e-05 1.8714e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.5471e-05 2.5035e-04 3.5471e-05 1.8692e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5710e-05 2.2136e-04 3.5710e-05 1.8674e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5918e-05 1.9629e-04 3.5918e-05 1.8658e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.6098e-05 1.7443e-04 3.6098e-05 1.8644e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.6255e-05 1.5529e-04 3.6255e-05 1.8632e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 9.3324e-05 5.0951e-04 3.6390e-05 1.8585e-01 5.6934e-05
25 2.0000e-03 6.6600e-05 7.5040e-05 6.5765e-04 3.6932e-05 1.8523e-01 3.8108e-05
26 5.5000e-03 6.9600e-05 1.4440e-04 1.2477e-03 3.7655e-05 1.8402e-01 1.0674e-04
27 6.0000e-03 6.6600e-05 1.6795e-04 1.7784e-03 3.9106e-05 1.8228e-01 1.2884e-04
28 1.0000e-03 6.0200e-05 5.9628e-05 1.5991e-03 4.1291e-05 1.8072e-01 1.8337e-05
29 2.5000e-03 4.9200e-05 1.0167e-04 1.6964e-03 4.3351e-05 1.7907e-01 5.8315e-05
30 0.0000e+00 3.4800e-05 4.5649e-05 1.4542e-03 4.5649e-05 1.7766e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.7703e-05 1.2751e-03 4.7703e-05 1.7643e-01 0.0000e+00
32 1.0000e-03 0.0000e+00 7.4934e-05 1.2391e-03 4.9568e-05 1.7524e-01 2.5366e-05
33 5.0000e-04 0.0000e+00 6.5549e-05 1.1472e-03 5.1446e-05 1.7414e-01 1.4104e-05
34 0.0000e+00 0.0000e+00 5.3238e-05 1.0041e-03 5.3238e-05 1.7319e-01 0.0000e+00
35 0.0000e+00 0.0000e+00 5.4843e-05 8.8480e-04 5.4843e-05 1.7236e-01 0.0000e+00
36 0.0000e+00 0.0000e+00 5.6284e-05 7.8131e-04 5.6284e-05 1.7164e-01 0.0000e+00
37 0.0000e+00 0.0000e+00 5.7574e-05 6.9098e-04 5.7574e-05 1.7101e-01 0.0000e+00
38 0.0000e+00 0.0000e+00 5.8725e-05 6.1185e-04 5.8725e-05 1.7045e-01 0.0000e+00
39 0.0000e+00 0.0000e+00 5.9749e-05 5.4235e-04 5.9749e-05 1.6997e-01 0.0000e+00
40 0.0000e+00 0.0000e+00 6.0657e-05 4.8122e-04 6.0657e-05 1.6955e-01 0.0000e+00
41 0.0000e+00 0.0000e+00 6.1459e-05 4.2737e-04 6.1459e-05 1.6918e-01 0.0000e+00
42 0.0000e+00 0.0000e+00 6.2166e-05 3.7988e-04 6.2166e-05 1.6887e-01 0.0000e+00
43 0.0000e+00 0.0000e+00 6.2786e-05 3.3795e-04 6.2786e-05 1.6859e-01 0.0000e+00
44 0.0000e+00 0.0000e+00 6.3329e-05 3.0089e-04 6.3329e-05 1.6835e-01 0.0000e+00
45 0.0000e+00 3.3800e-05 6.3801e-05 2.6810e-04 6.3801e-05 1.6815e-01 0.0000e+00
46 1.0000e-03 6.5200e-05 9.1463e-05 3.7485e-04 6.4209e-05 1.6784e-01 2.7254e-05
47 0.0000e+00 9.2300e-05 6.4836e-05 3.1528e-04 6.4836e-05 1.6759e-01 0.0000e+00
48 5.0000e-04 1.1300e-04 7.5009e-05 3.2466e-04 6.5345e-05 1.6733e-01 9.6643e-06
49 0.0000e+00 1.2500e-04 6.5877e-05 2.7982e-04 6.5877e-05 1.6711e-01 0.0000e+00
50 1.0000e-03 1.3050e-04 8.7820e-05 3.5417e-04 6.6319e-05 1.6683e-01 2.1502e-05
51 2.5000e-03 1.2500e-04 1.3375e-04 6.3512e-04 6.6918e-05 1.6626e-01 6.6837e-05
52 3.0000e-03 1.1300e-04 1.4921e-04 9.2332e-04 6.8117e-05 1.6540e-01 8.1095e-05
53 2.5000e-03 9.2300e-05 1.3729e-04 1.0921e-03 6.9962e-05 1.6438e-01 6.7330e-05
54 3.0000e-03 6.5200e-05 1.5433e-04 1.3205e-03 7.2232e-05 1.6313e-01 8.2096e-05
55 2.5000e-03 3.1600e-05 1.5086e-04 1.4368e-03 7.5106e-05 1.6177e-01 7.5756e-05
56 2.0000e-03 0.0000e+00 1.4901e-04 1.4767e-03 7.8371e-05 1.6037e-01 7.0638e-05
57 1.0000e-03 0.0000e+00 1.1823e-04 1.3919e-03 8.1871e-05 1.5906e-01 3.6364e-05
