Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-10089

TL =     7.20
SUMAC =     1.00
SZQ =       0.11097
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.26205
Initial SBAR             0.26005
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.6008e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.6012e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.6015e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.6018e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 4.3727e-05 6.9789e-05 3.2666e-05 2.6014e-01 1.1061e-05
6 5.0000e-04 3.2300e-05 3.9296e-05 9.7886e-05 3.2704e-05 2.6008e-01 6.5922e-06
7 5.0000e-04 1.5600e-05 3.9557e-05 1.2503e-04 3.2771e-05 2.5999e-01 6.7867e-06
8 0.0000e+00 0.0000e+00 3.2865e-05 1.0610e-04 3.2865e-05 2.5991e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.9970e-05 1.3714e-04 3.2941e-05 2.5981e-01 7.0290e-06
10 5.0000e-04 0.0000e+00 4.0303e-05 1.6339e-04 3.3048e-05 2.5968e-01 7.2554e-06
11 0.0000e+00 0.0000e+00 3.3183e-05 1.4024e-04 3.3183e-05 2.5957e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3294e-05 1.2325e-04 3.3294e-05 2.5948e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 4.7898e-05 2.0106e-04 3.3388e-05 2.5931e-01 1.4511e-05
14 5.0000e-04 0.0000e+00 4.0819e-05 2.1704e-04 3.3563e-05 2.5913e-01 7.2554e-06
15 5.0000e-04 0.0000e+00 4.1012e-05 2.3354e-04 3.3756e-05 2.5893e-01 7.2554e-06
16 1.0000e-03 0.0000e+00 4.8478e-05 2.9469e-04 3.3968e-05 2.5867e-01 1.4511e-05
17 0.0000e+00 0.0000e+00 3.4245e-05 2.5278e-04 3.4245e-05 2.5845e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4480e-05 2.2245e-04 3.4480e-05 2.5826e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.4683e-05 1.9699e-04 3.4683e-05 2.5810e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.4860e-05 1.7510e-04 3.4860e-05 2.5796e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5013e-05 1.5607e-04 3.5013e-05 2.5784e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5145e-05 1.3943e-04 3.5145e-05 2.5774e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.5260e-05 1.2479e-04 3.5260e-05 2.5765e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 7.7412e-05 3.8261e-04 3.5359e-05 2.5730e-01 4.2053e-05
