Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-13659

TL =     7.74
SUMAC =     1.00
SZQ =       0.06442
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.24465
Initial SBAR             0.24265
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.4268e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.4271e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.4275e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.4278e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 3.9266e-05 7.4031e-05 3.2666e-05 2.4274e-01 6.6000e-06
6 5.0000e-04 3.2300e-05 3.6642e-05 1.0497e-04 3.2708e-05 2.4266e-01 3.9337e-06
7 5.0000e-04 1.5600e-05 3.6832e-05 1.3485e-04 3.2782e-05 2.4256e-01 4.0497e-06
8 0.0000e+00 0.0000e+00 3.2887e-05 1.1590e-04 3.2887e-05 2.4248e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.7167e-05 1.4932e-04 3.2972e-05 2.4236e-01 4.1943e-06
10 5.0000e-04 0.0000e+00 3.7422e-05 1.7817e-04 3.3092e-05 2.4222e-01 4.3294e-06
11 0.0000e+00 0.0000e+00 3.3243e-05 1.5477e-04 3.3243e-05 2.4210e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3369e-05 1.3720e-04 3.3369e-05 2.4199e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 4.2136e-05 2.1994e-04 3.3478e-05 2.4181e-01 8.6587e-06
14 5.0000e-04 0.0000e+00 3.8003e-05 2.3851e-04 3.3673e-05 2.4160e-01 4.3294e-06
15 5.0000e-04 0.0000e+00 3.8219e-05 2.5728e-04 3.3890e-05 2.4138e-01 4.3294e-06
16 1.0000e-03 0.0000e+00 4.2786e-05 3.2333e-04 3.4127e-05 2.4109e-01 8.6587e-06
17 0.0000e+00 0.0000e+00 3.4437e-05 2.8084e-04 3.4437e-05 2.4084e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4703e-05 2.4925e-04 3.4703e-05 2.4063e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.4937e-05 2.2241e-04 3.4937e-05 2.4044e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5142e-05 1.9916e-04 3.5142e-05 2.4028e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5322e-05 1.7879e-04 3.5322e-05 2.4013e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5481e-05 1.6082e-04 3.5481e-05 2.4001e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.5620e-05 1.4489e-04 3.5620e-05 2.3990e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 6.0836e-05 4.1794e-04 3.5742e-05 2.3952e-01 2.5094e-05
25 2.0000e-03 6.6600e-05 5.2968e-05 5.4571e-04 3.6172e-05 2.3901e-01 1.6796e-05
26 5.5000e-03 6.9600e-05 8.3799e-05 1.0112e-03 3.6752e-05 2.3803e-01 4.7046e-05
27 6.0000e-03 6.6600e-05 8.9238e-05 1.4550e-03 3.7889e-05 2.3662e-01 5.1350e-05
28 1.0000e-03 6.0200e-05 4.7686e-05 1.3416e-03 3.9604e-05 2.3531e-01 8.0821e-06
29 2.5000e-03 4.9200e-05 6.2374e-05 1.4283e-03 4.1249e-05 2.3393e-01 2.1126e-05
30 0.0000e+00 3.4800e-05 4.3076e-05 1.2496e-03 4.3076e-05 2.3272e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.4731e-05 1.1103e-03 4.4731e-05 2.3165e-01 0.0000e+00
32 1.0000e-03 0.0000e+00 5.4185e-05 1.0854e-03 4.6246e-05 2.3062e-01 7.9390e-06
33 5.0000e-04 0.0000e+00 5.4392e-05 1.0129e-03 4.7772e-05 2.2965e-01 6.6199e-06
34 0.0000e+00 0.0000e+00 4.9235e-05 9.0151e-04 4.9235e-05 2.2880e-01 0.0000e+00
35 0.0000e+00 0.0000e+00 5.0564e-05 8.0648e-04 5.0564e-05 2.2804e-01 0.0000e+00
36 0.0000e+00 0.0000e+00 5.1772e-05 7.2270e-04 5.1772e-05 2.2737e-01 0.0000e+00
37 0.0000e+00 0.0000e+00 5.2869e-05 6.4846e-04 5.2869e-05 2.2678e-01 0.0000e+00
38 0.0000e+00 0.0000e+00 5.3863e-05 5.8246e-04 5.3863e-05 2.2625e-01 0.0000e+00
39 0.0000e+00 0.0000e+00 5.4760e-05 5.2365e-04 5.4760e-05 2.2578e-01 0.0000e+00
40 0.0000e+00 0.0000e+00 5.5568e-05 4.7116e-04 5.5568e-05 2.2536e-01 0.0000e+00
41 0.0000e+00 0.0000e+00 5.6294e-05 4.2422e-04 5.6294e-05 2.2499e-01 0.0000e+00
42 0.0000e+00 0.0000e+00 5.6945e-05 3.8221e-04 5.6945e-05 2.2467e-01 0.0000e+00
43 0.0000e+00 0.0000e+00 5.7527e-05 3.4458e-04 5.7527e-05 2.2438e-01 0.0000e+00
44 0.0000e+00 0.0000e+00 5.8045e-05 3.1082e-04 5.8045e-05 2.2413e-01 0.0000e+00
45 0.0000e+00 3.3800e-05 5.8506e-05 2.8053e-04 5.8506e-05 2.2391e-01 0.0000e+00
46 1.0000e-03 6.5200e-05 7.1705e-05 3.5766e-04 5.8913e-05 2.2361e-01 1.2792e-05
47 0.0000e+00 9.2300e-05 5.9466e-05 3.1210e-04 5.9466e-05 2.2336e-01 0.0000e+00
48 5.0000e-04 1.1300e-04 6.4473e-05 3.1568e-04 5.9937e-05 2.2310e-01 4.5362e-06
49 0.0000e+00 1.2500e-04 6.0418e-05 2.7911e-04 6.0418e-05 2.2288e-01 0.0000e+00
50 1.0000e-03 1.3050e-04 7.0925e-05 3.3249e-04 6.0832e-05 2.2261e-01 1.0092e-05
51 2.5000e-03 1.2500e-04 9.2722e-05 5.4811e-04 6.1351e-05 2.2212e-01 3.1372e-05
52 3.0000e-03 1.1300e-04 1.0036e-04 7.7813e-04 6.2291e-05 2.2141e-01 3.8064e-05
53 2.5000e-03 9.2300e-05 9.5304e-05 9.2069e-04 6.3700e-05 2.2055e-01 3.1603e-05
54 3.0000e-03 6.5200e-05 1.0393e-04 1.1077e-03 6.5429e-05 2.1951e-01 3.8497e-05
55 2.5000e-03 3.1600e-05 9.9832e-05 1.2171e-03 6.7596e-05 2.1836e-01 3.2236e-05
56 2.0000e-03 0.0000e+00 9.6129e-05 1.2666e-03 7.0068e-05 2.1716e-01 2.6061e-05
57 1.0000e-03 0.0000e+00 8.5977e-05 1.2065e-03 7.2738e-05 2.1603e-01 1.3240e-05
58 1.0000e-03 0.0000e+00 8.8601e-05 1.1651e-03 7.5361e-05 2.1494e-01 1.3240e-05
59 0.0000e+00 0.0000e+00 7.7971e-05 1.0156e-03 7.7971e-05 2.1400e-01 0.0000e+00
60 5.0000e-04 0.0000e+00 8.6910e-05 9.5485e-04 8.0290e-05 2.1313e-01 6.6199e-06
61 5.0000e-04 0.0000e+00 8.9134e-05 8.9829e-04 8.2514e-05 2.1231e-01 6.6199e-06
62 0.0000e+00 0.0000e+00 8.4645e-05 7.8889e-04 8.4645e-05 2.1161e-01 0.0000e+00
63 0.0000e+00 0.0000e+00 8.6528e-05 6.9918e-04 8.6528e-05 2.1099e-01 0.0000e+00
64 0.0000e+00 0.0000e+00 8.8201e-05 6.2128e-04 8.8201e-05 2.1046e-01 0.0000e+00
65 0.0000e+00 0.0000e+00 8.9683e-05 5.5298e-04 8.9683e-05 2.1000e-01 0.0000e+00
66 0.0000e+00 0.0000e+00 9.0991e-05 4.9283e-04 9.0991e-05 2.0960e-01 0.0000e+00
67 0.0000e+00 0.0000e+00 9.2140e-05 4.3972e-04 9.2140e-05 2.0925e-01 0.0000e+00
68 0.0000e+00 0.0000e+00 9.3147e-05 3.9273e-04 9.3147e-05 2.0895e-01 0.0000e+00
69 0.0000e+00 4.1400e-05 9.4023e-05 3.5107e-04 9.4023e-05 2.0869e-01 0.0000e+00
70 0.0000e+00 7.9800e-05 9.4781e-05 3.1409e-04 9.4781e-05 2.0847e-01 0.0000e+00
71 0.0000e+00 1.1290e-04 9.5433e-05 2.8123e-04 9.5433e-05 2.0829e-01 0.0000e+00
72 0.0000e+00 1.3830e-04 9.5989e-05 2.5198e-04 9.5989e-05 2.0813e-01 0.0000e+00
73 0.0000e+00 1.5300e-04 9.6458e-05 2.2594e-04 9.6458e-05 2.0800e-01 0.0000e+00
74 0.0000e+00 1.5980e-04 9.6849e-05 2.0272e-04 9.6849e-05 2.0789e-01 0.0000e+00
75 0.0000e+00 1.5300e-04 9.7170e-05 1.8200e-04 9.7170e-05 2.0781e-01 0.0000e+00
76 0.0000e+00 1.3830e-04 9.7428e-05 1.6350e-04 9.7428e-05 2.0774e-01 0.0000e+00
77 0.0000e+00 1.1290e-04 9.7629e-05 1.4696e-04 9.7629e-05 2.0769e-01 0.0000e+00
78 0.0000e+00 7.9800e-05 9.7780e-05 1.3218e-04 9.7780e-05 2.0766e-01 0.0000e+00
79 0.0000e+00 3.8700e-05 9.7885e-05 1.1895e-04 9.7885e-05 2.0764e-01 0.0000e+00
80 0.0000e+00 0.0000e+00 9.7949e-05 1.0710e-04 9.7949e-05 2.0763e-01 0.0000e+00
81 0.0000e+00 0.0000e+00 9.7977e-05 9.6478e-05 9.7977e-05 2.0763e-01 0.0000e+00
82 0.0000e+00 0.0000e+00 9.7973e-05 8.6956e-05 9.7973e-05 2.0764e-01 0.0000e+00
83 0.0000e+00 0.0000e+00 9.7939e-05 7.8412e-05 9.7939e-05 2.0766e-01 0.0000e+00
84 0.0000e+00 0.0000e+00 9.7879e-05 7.0743e-05 9.7879e-05 2.0769e-01 0.0000e+00
