Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-11729

TL =     5.18
SUMAC =     1.00
SZQ =       0.83421
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.32660
Initial SBAR             0.32460
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 3.2463e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 3.2467e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 3.2470e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 3.2473e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 3.3604e-05 4.6037e-05 3.2666e-05 3.2472e-01 9.3774e-07
6 5.0000e-04 3.2300e-05 3.3239e-05 6.7751e-05 3.2680e-05 3.2468e-01 5.5890e-07
7 5.0000e-04 1.5600e-05 3.3291e-05 8.8571e-05 3.2715e-05 3.2463e-01 5.7539e-07
8 0.0000e+00 0.0000e+00 3.2773e-05 7.9223e-05 3.2773e-05 3.2458e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.3416e-05 1.0096e-04 3.2820e-05 3.2451e-01 5.9593e-07
10 5.0000e-04 0.0000e+00 3.3505e-05 1.2095e-04 3.2890e-05 3.2443e-01 6.1512e-07
11 0.0000e+00 0.0000e+00 3.2981e-05 1.0876e-04 3.2981e-05 3.2435e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3059e-05 9.8675e-05 3.3059e-05 3.2428e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 3.4357e-05 1.5031e-04 3.3127e-05 3.2417e-01 1.2302e-06
14 5.0000e-04 0.0000e+00 3.3864e-05 1.6510e-04 3.3248e-05 3.2404e-01 6.1512e-07
15 5.0000e-04 0.0000e+00 3.4001e-05 1.7921e-04 3.3386e-05 3.2389e-01 6.1512e-07
16 1.0000e-03 0.0000e+00 3.4768e-05 2.2249e-04 3.3538e-05 3.2370e-01 1.2302e-06
17 0.0000e+00 0.0000e+00 3.3737e-05 2.0021e-04 3.3737e-05 3.2353e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.3913e-05 1.8183e-04 3.3913e-05 3.2339e-01 0.0000e+00
