Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-13619

TL =     9.04
SUMAC =     1.00
SZQ =       0.01759
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.20310
Initial SBAR             0.20110
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.0114e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.0117e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.0120e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.0124e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 6.2643e-05 9.2427e-05 3.2666e-05 2.0118e-01 2.9977e-05
6 5.0000e-04 3.2300e-05 5.0594e-05 1.2488e-04 3.2727e-05 2.0108e-01 1.7867e-05
7 5.0000e-04 1.5600e-05 5.1215e-05 1.5738e-04 3.2821e-05 2.0096e-01 1.8394e-05
8 0.0000e+00 0.0000e+00 3.2949e-05 1.2863e-04 3.2949e-05 2.0086e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 5.2099e-05 1.6906e-04 3.3048e-05 2.0073e-01 1.9050e-05
10 5.0000e-04 0.0000e+00 5.2853e-05 2.0059e-04 3.3189e-05 2.0056e-01 1.9664e-05
11 0.0000e+00 0.0000e+00 3.3363e-05 1.6647e-04 3.3363e-05 2.0043e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3502e-05 1.4360e-04 3.3502e-05 2.0032e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 7.2945e-05 2.4699e-04 3.3618e-05 2.0010e-01 3.9328e-05
14 5.0000e-04 0.0000e+00 5.3506e-05 2.6247e-04 3.3842e-05 1.9988e-01 1.9664e-05
15 5.0000e-04 0.0000e+00 5.3749e-05 2.8110e-04 3.4085e-05 1.9963e-01 1.9664e-05
16 1.0000e-03 0.0000e+00 7.3677e-05 3.5909e-04 3.4349e-05 1.9930e-01 3.9328e-05
17 0.0000e+00 0.0000e+00 3.4700e-05 2.9721e-04 3.4700e-05 1.9904e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4985e-05 2.5659e-04 3.4985e-05 1.9882e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.5228e-05 2.2329e-04 3.5228e-05 1.9863e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5436e-05 1.9537e-04 3.5436e-05 1.9847e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5614e-05 1.7162e-04 3.5614e-05 1.9834e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5765e-05 1.5124e-04 3.5765e-05 1.9822e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.5895e-05 1.3361e-04 3.5895e-05 1.9812e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 1.4998e-04 4.7865e-04 3.6004e-05 1.9768e-01 1.1397e-04
25 2.0000e-03 6.6600e-05 1.1279e-04 6.1747e-04 3.6506e-05 1.9710e-01 7.6288e-05
26 5.5000e-03 6.9600e-05 2.5086e-04 1.1843e-03 3.7175e-05 1.9595e-01 2.1368e-04
27 6.0000e-03 6.6600e-05 2.7176e-04 1.6960e-03 3.8532e-05 1.9429e-01 2.3323e-04
28 1.0000e-03 6.0200e-05 7.7288e-05 1.4948e-03 4.0580e-05 1.9284e-01 3.6709e-05
29 2.5000e-03 4.9200e-05 1.3842e-04 1.5833e-03 4.2467e-05 1.9130e-01 9.5952e-05
30 0.0000e+00 3.4800e-05 4.4562e-05 1.3283e-03 4.4562e-05 1.9001e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.6386e-05 1.1461e-03 4.6386e-05 1.8892e-01 0.0000e+00
32 1.0000e-03 0.0000e+00 8.3373e-05 1.1174e-03 4.8007e-05 1.8785e-01 3.5366e-05
33 5.0000e-04 0.0000e+00 6.9303e-05 1.0250e-03 4.9639e-05 1.8687e-01 1.9664e-05
34 0.0000e+00 0.0000e+00 5.1175e-05 8.8205e-04 5.1175e-05 1.8604e-01 0.0000e+00
