Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-11079

TL =     9.13
SUMAC =     1.00
SZQ =       0.01609
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.20025
Initial SBAR             0.19825
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 1.9829e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 1.9832e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 1.9835e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 1.9839e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 4.1758e-05 8.7435e-05 3.2666e-05 1.9833e-01 9.0925e-06
6 5.0000e-04 3.2300e-05 3.8141e-05 1.2305e-04 3.2722e-05 1.9824e-01 5.4192e-06
7 5.0000e-04 1.5600e-05 3.8394e-05 1.5780e-04 3.2814e-05 1.9812e-01 5.5791e-06
8 0.0000e+00 0.0000e+00 3.2943e-05 1.3484e-04 3.2943e-05 1.9801e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.8826e-05 1.7429e-04 3.3048e-05 1.9787e-01 5.7783e-06
10 5.0000e-04 0.0000e+00 3.9159e-05 2.0764e-04 3.3194e-05 1.9770e-01 5.9644e-06
11 0.0000e+00 0.0000e+00 3.3376e-05 1.7916e-04 3.3376e-05 1.9755e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3528e-05 1.5821e-04 3.3528e-05 1.9743e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 4.5588e-05 2.5592e-04 3.3659e-05 1.9720e-01 1.1929e-05
14 5.0000e-04 0.0000e+00 3.9858e-05 2.7628e-04 3.3893e-05 1.9696e-01 5.9644e-06
15 5.0000e-04 0.0000e+00 4.0116e-05 2.9769e-04 3.4151e-05 1.9670e-01 5.9644e-06
16 1.0000e-03 0.0000e+00 4.6362e-05 3.7516e-04 3.4434e-05 1.9636e-01 1.1929e-05
17 0.0000e+00 0.0000e+00 3.4802e-05 3.2317e-04 3.4802e-05 1.9607e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.5117e-05 2.8571e-04 3.5117e-05 1.9582e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.5393e-05 2.5368e-04 3.5393e-05 1.9560e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5636e-05 2.2579e-04 3.5636e-05 1.9541e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5848e-05 2.0134e-04 3.5848e-05 1.9525e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.6034e-05 1.7981e-04 3.6034e-05 1.9510e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.6196e-05 1.6079e-04 3.6196e-05 1.9498e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 8.1582e-05 4.7293e-04 3.6337e-05 1.9454e-01 4.5245e-05
