Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-10349

TL =     7.76
SUMAC =     1.00
SZQ =       0.06338
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.24413
Initial SBAR             0.24213
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.4216e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.4219e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.4222e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.4226e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 4.0188e-05 7.0653e-05 3.2666e-05 2.4222e-01 7.5217e-06
6 5.0000e-04 3.2300e-05 3.7188e-05 1.0243e-04 3.2705e-05 2.4215e-01 4.4830e-06
7 5.0000e-04 1.5600e-05 3.7391e-05 1.3274e-04 3.2776e-05 2.4205e-01 4.6153e-06
8 0.0000e+00 0.0000e+00 3.2879e-05 1.1659e-04 3.2879e-05 2.4197e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.7745e-05 1.4907e-04 3.2965e-05 2.4185e-01 4.7801e-06
10 5.0000e-04 0.0000e+00 3.8019e-05 1.7833e-04 3.3085e-05 2.4170e-01 4.9340e-06
11 0.0000e+00 0.0000e+00 3.3235e-05 1.5794e-04 3.3235e-05 2.4158e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3365e-05 1.4168e-04 3.3365e-05 2.4147e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 4.3346e-05 2.2082e-04 3.3478e-05 2.4128e-01 9.8680e-06
14 5.0000e-04 0.0000e+00 3.8609e-05 2.4152e-04 3.3675e-05 2.4108e-01 4.9340e-06
15 5.0000e-04 0.0000e+00 3.8828e-05 2.6142e-04 3.3894e-05 2.4085e-01 4.9340e-06
16 1.0000e-03 0.0000e+00 4.4004e-05 3.2635e-04 3.4136e-05 2.4056e-01 9.8680e-06
17 0.0000e+00 0.0000e+00 3.4449e-05 2.8923e-04 3.4449e-05 2.4030e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4724e-05 2.5978e-04 3.4724e-05 2.4008e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.4969e-05 2.3435e-04 3.4969e-05 2.3988e-01 0.0000e+00
