Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-11879

TL =     8.46
SUMAC =     1.00
SZQ =       0.03147
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.22173
Initial SBAR             0.21973
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.1976e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.1979e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.1982e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.1986e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 4.6902e-05 7.7299e-05 3.2666e-05 2.1981e-01 1.4236e-05
6 5.0000e-04 3.2300e-05 4.1196e-05 1.1078e-04 3.2712e-05 2.1973e-01 8.4846e-06
7 5.0000e-04 1.5600e-05 4.1526e-05 1.4311e-04 3.2791e-05 2.1962e-01 8.7349e-06
8 0.0000e+00 0.0000e+00 3.2905e-05 1.2456e-04 3.2905e-05 2.1953e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 4.2046e-05 1.6000e-04 3.2999e-05 2.1941e-01 9.0468e-06
10 5.0000e-04 0.0000e+00 4.2468e-05 1.9112e-04 3.3130e-05 2.1925e-01 9.3381e-06
11 0.0000e+00 0.0000e+00 3.3294e-05 1.6786e-04 3.3294e-05 2.1911e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3435e-05 1.4995e-04 3.3435e-05 2.1900e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 5.2233e-05 2.3652e-04 3.3557e-05 2.1879e-01 1.8676e-05
14 5.0000e-04 0.0000e+00 4.3108e-05 2.5745e-04 3.3770e-05 2.1857e-01 9.3381e-06
15 5.0000e-04 0.0000e+00 4.3345e-05 2.7832e-04 3.4007e-05 2.1833e-01 9.3381e-06
16 1.0000e-03 0.0000e+00 5.2944e-05 3.4851e-04 3.4268e-05 2.1801e-01 1.8676e-05
17 0.0000e+00 0.0000e+00 3.4606e-05 3.0611e-04 3.4606e-05 2.1774e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4901e-05 2.7378e-04 3.4901e-05 2.1750e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.5162e-05 2.4590e-04 3.5162e-05 2.1729e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5394e-05 2.2148e-04 3.5394e-05 2.1710e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5601e-05 1.9989e-04 3.5601e-05 2.1694e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5784e-05 1.8068e-04 3.5784e-05 2.1679e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.5947e-05 1.6354e-04 3.5947e-05 2.1667e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 9.0215e-05 4.4825e-04 3.6090e-05 2.1625e-01 5.4125e-05
25 2.0000e-03 6.6600e-05 7.2786e-05 5.8580e-04 3.6558e-05 2.1571e-01 3.6228e-05
26 5.5000e-03 6.9600e-05 1.3867e-04 1.0764e-03 3.7191e-05 2.1467e-01 1.0148e-04
27 6.0000e-03 6.6600e-05 1.4918e-04 1.5504e-03 3.8418e-05 2.1315e-01 1.1076e-04
28 1.0000e-03 6.0200e-05 5.7710e-05 1.4458e-03 4.0277e-05 2.1175e-01 1.7432e-05
29 2.5000e-03 4.9200e-05 8.7652e-05 1.5440e-03 4.2086e-05 2.1025e-01 4.5566e-05
