Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-12609

TL =     7.57
SUMAC =     1.00
SZQ =       0.07670
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.25023
Initial SBAR             0.24823
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.4826e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.4830e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.4833e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.4836e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 3.6462e-05 7.3360e-05 3.2666e-05 2.4832e-01 3.7963e-06
6 5.0000e-04 3.2300e-05 3.4970e-05 1.0276e-04 3.2708e-05 2.4825e-01 2.2626e-06
7 5.0000e-04 1.5600e-05 3.5109e-05 1.3244e-04 3.2779e-05 2.4815e-01 2.3294e-06
8 0.0000e+00 0.0000e+00 3.2881e-05 1.1395e-04 3.2881e-05 2.4807e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.5377e-05 1.4835e-04 3.2965e-05 2.4796e-01 2.4126e-06
10 5.0000e-04 0.0000e+00 3.5574e-05 1.7697e-04 3.3084e-05 2.4781e-01 2.4903e-06
11 0.0000e+00 0.0000e+00 3.3233e-05 1.5412e-04 3.3233e-05 2.4769e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3359e-05 1.3813e-04 3.3359e-05 2.4759e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 3.8365e-05 2.2070e-04 3.3468e-05 2.4740e-01 4.8968e-06
14 5.0000e-04 0.0000e+00 3.6155e-05 2.3844e-04 3.3665e-05 2.4719e-01 2.4903e-06
15 5.0000e-04 0.0000e+00 3.6185e-05 2.5776e-04 3.3881e-05 2.4697e-01 2.3040e-06
16 1.0000e-03 0.0000e+00 4.1119e-05 3.2184e-04 3.4119e-05 2.4668e-01 7.0001e-06
17 0.0000e+00 0.0000e+00 3.4427e-05 2.8199e-04 3.4427e-05 2.4644e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4694e-05 2.5306e-04 3.4694e-05 2.4622e-01 0.0000e+00
