Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-12799

TL =     6.62
SUMAC =     1.00
SZQ =       0.19695
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.28041
Initial SBAR             0.27841
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.7844e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.7847e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.7851e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.7854e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 3.3061e-05 5.7759e-05 3.2666e-05 2.7851e-01 3.9484e-07
6 5.0000e-04 3.2300e-05 3.2927e-05 8.6199e-05 3.2692e-05 2.7846e-01 2.3533e-07
7 5.0000e-04 1.5600e-05 3.2989e-05 1.1341e-04 3.2746e-05 2.7838e-01 2.4227e-07
8 0.0000e+00 0.0000e+00 3.2829e-05 1.0284e-04 3.2829e-05 2.7831e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.3152e-05 1.3058e-04 3.2901e-05 2.7821e-01 2.5092e-07
10 5.0000e-04 0.0000e+00 3.3260e-05 1.5669e-04 3.3001e-05 2.7809e-01 2.5900e-07
11 0.0000e+00 0.0000e+00 3.3129e-05 1.4258e-04 3.3129e-05 2.7798e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3243e-05 1.3036e-04 3.3243e-05 2.7788e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 3.3862e-05 1.9539e-04 3.3344e-05 2.7772e-01 5.1800e-07
14 5.0000e-04 0.0000e+00 3.3772e-05 2.1566e-04 3.3513e-05 2.7754e-01 2.5900e-07
15 5.0000e-04 0.0000e+00 3.3963e-05 2.3467e-04 3.3704e-05 2.7734e-01 2.5900e-07
16 1.0000e-03 0.0000e+00 3.4435e-05 2.9028e-04 3.3917e-05 2.7708e-01 5.1800e-07
17 0.0000e+00 0.0000e+00 3.4190e-05 2.6435e-04 3.4190e-05 2.7685e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4436e-05 2.4189e-04 3.4436e-05 2.7664e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.4660e-05 2.2168e-04 3.4660e-05 2.7646e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.4863e-05 2.0337e-04 3.4863e-05 2.7629e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5048e-05 1.8673e-04 3.5048e-05 2.7614e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5214e-05 1.7156e-04 3.5214e-05 2.7600e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.5364e-05 1.5772e-04 3.5364e-05 2.7588e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 3.7847e-05 3.6726e-04 3.5500e-05 2.7555e-01 2.3475e-06
25 2.0000e-03 6.6600e-05 3.7372e-05 4.8170e-04 3.5870e-05 2.7510e-01 1.5017e-06
26 5.5000e-03 6.9600e-05 4.1694e-05 8.5563e-04 3.6373e-05 2.7428e-01 5.3210e-06
27 6.0000e-03 6.6600e-05 4.3463e-05 1.2339e-03 3.7316e-05 2.7308e-01 6.1469e-06
28 1.0000e-03 6.0200e-05 3.9706e-05 1.1946e-03 3.8738e-05 2.7193e-01 9.6747e-07
29 2.5000e-03 4.9200e-05 4.2692e-05 1.2821e-03 4.0163e-05 2.7069e-01 2.5289e-06
30 0.0000e+00 3.4800e-05 4.1752e-05 1.1714e-03 4.1752e-05 2.6956e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.3253e-05 1.0731e-03 4.3253e-05 2.6853e-01 0.0000e+00
32 1.0000e-03 0.0000e+00 4.5599e-05 1.0553e-03 4.4667e-05 2.6752e-01 9.3209e-07
33 5.0000e-04 0.0000e+00 4.6619e-05 1.0064e-03 4.6101e-05 2.6656e-01 5.1825e-07
34 0.0000e+00 0.0000e+00 4.7505e-05 9.2207e-04 4.7505e-05 2.6568e-01 0.0000e+00
35 0.0000e+00 0.0000e+00 4.8821e-05 8.4569e-04 4.8821e-05 2.6488e-01 0.0000e+00
36 0.0000e+00 0.0000e+00 5.0052e-05 7.7590e-04 5.0052e-05 2.6416e-01 0.0000e+00
37 0.0000e+00 0.0000e+00 5.1201e-05 7.1202e-04 5.1201e-05 2.6350e-01 0.0000e+00
38 0.0000e+00 0.0000e+00 5.2269e-05 6.5350e-04 5.2269e-05 2.6290e-01 0.0000e+00
39 0.0000e+00 0.0000e+00 5.3260e-05 5.9988e-04 5.3260e-05 2.6235e-01 0.0000e+00
40 0.0000e+00 0.0000e+00 5.4178e-05 5.5072e-04 5.4178e-05 2.6185e-01 0.0000e+00
41 0.0000e+00 0.0000e+00 5.5025e-05 5.0564e-04 5.5025e-05 2.6140e-01 0.0000e+00
42 0.0000e+00 0.0000e+00 5.5805e-05 4.6431e-04 5.5805e-05 2.6099e-01 0.0000e+00
43 0.0000e+00 0.0000e+00 5.6522e-05 4.2640e-04 5.6522e-05 2.6062e-01 0.0000e+00
44 0.0000e+00 0.0000e+00 5.7179e-05 3.9162e-04 5.7179e-05 2.6029e-01 0.0000e+00
45 0.0000e+00 3.3800e-05 5.7780e-05 3.5973e-04 5.7780e-05 2.5999e-01 0.0000e+00
46 1.0000e-03 6.5200e-05 5.9424e-05 4.1029e-04 5.8328e-05 2.5964e-01 1.0956e-06
47 0.0000e+00 9.2300e-05 5.8973e-05 3.7422e-04 5.8973e-05 2.5932e-01 0.0000e+00
48 5.0000e-04 1.1300e-04 5.9975e-05 3.7107e-04 5.9557e-05 2.5901e-01 4.1860e-07
49 0.0000e+00 1.2500e-04 6.0139e-05 3.3920e-04 6.0139e-05 2.5873e-01 0.0000e+00
50 1.0000e-03 1.3050e-04 6.1598e-05 3.7400e-04 6.0666e-05 2.5842e-01 9.3132e-07
51 2.5000e-03 1.2500e-04 6.4158e-05 5.3788e-04 6.1263e-05 2.5794e-01 2.8949e-06
52 3.0000e-03 1.1300e-04 6.5695e-05 7.2578e-04 6.2182e-05 2.5728e-01 3.5125e-06
53 2.5000e-03 9.2300e-05 6.6402e-05 8.5464e-04 6.3485e-05 2.5649e-01 2.9163e-06
54 3.0000e-03 6.5200e-05 6.8627e-05 1.0168e-03 6.5075e-05 2.5553e-01 3.5525e-06
55 2.5000e-03 3.1600e-05 7.0014e-05 1.1246e-03 6.7039e-05 2.5448e-01 2.9747e-06
56 2.0000e-03 0.0000e+00 7.1696e-05 1.1849e-03 6.9292e-05 2.5336e-01 2.4049e-06
57 1.0000e-03 0.0000e+00 7.2972e-05 1.1590e-03 7.1750e-05 2.5227e-01 1.2218e-06
58 1.0000e-03 0.0000e+00 7.5451e-05 1.1382e-03 7.4229e-05 2.5121e-01 1.2218e-06
59 0.0000e+00 0.0000e+00 7.6739e-05 1.0336e-03 7.6739e-05 2.5025e-01 0.0000e+00
60 5.0000e-04 0.0000e+00 7.9679e-05 9.8466e-04 7.9068e-05 2.4935e-01 6.1088e-07
61 5.0000e-04 0.0000e+00 8.1949e-05 9.3947e-04 8.1338e-05 2.4849e-01 6.1088e-07
62 0.0000e+00 0.0000e+00 8.3549e-05 8.5446e-04 8.3549e-05 2.4772e-01 0.0000e+00
63 0.0000e+00 0.0000e+00 8.5586e-05 7.7854e-04 8.5586e-05 2.4703e-01 0.0000e+00
64 0.0000e+00 0.0000e+00 8.7459e-05 7.0971e-04 8.7459e-05 2.4640e-01 0.0000e+00
65 0.0000e+00 0.0000e+00 8.9177e-05 6.4719e-04 8.9177e-05 2.4584e-01 0.0000e+00
66 0.0000e+00 0.0000e+00 9.0745e-05 5.9034e-04 9.0745e-05 2.4535e-01 0.0000e+00
67 0.0000e+00 0.0000e+00 9.2173e-05 5.3860e-04 9.2173e-05 2.4490e-01 0.0000e+00
68 0.0000e+00 0.0000e+00 9.3468e-05 4.9150e-04 9.3468e-05 2.4450e-01 0.0000e+00
69 0.0000e+00 4.1400e-05 9.4638e-05 4.4861e-04 9.4638e-05 2.4415e-01 0.0000e+00
70 0.0000e+00 7.9800e-05 9.5691e-05 4.0953e-04 9.5691e-05 2.4383e-01 0.0000e+00
