Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-11849

TL =     8.45
SUMAC =     1.00
SZQ =       0.03164
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.22189
Initial SBAR             0.21989
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.1993e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.1996e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.1999e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.2003e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 4.5801e-05 7.6243e-05 3.2666e-05 2.1998e-01 1.3135e-05
6 5.0000e-04 3.2300e-05 4.0539e-05 1.0996e-04 3.2711e-05 2.1990e-01 7.8284e-06
7 5.0000e-04 1.5600e-05 4.0849e-05 1.4216e-04 3.2790e-05 2.1980e-01 8.0593e-06
8 0.0000e+00 0.0000e+00 3.2902e-05 1.2414e-04 3.2902e-05 2.1970e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 4.1343e-05 1.5891e-04 3.2996e-05 2.1958e-01 8.3471e-06
10 5.0000e-04 0.0000e+00 4.1742e-05 1.8990e-04 3.3126e-05 2.1942e-01 8.6159e-06
11 0.0000e+00 0.0000e+00 3.3289e-05 1.6719e-04 3.3289e-05 2.1929e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3428e-05 1.4928e-04 3.3428e-05 2.1917e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 5.0781e-05 2.3445e-04 3.3549e-05 2.1897e-01 1.7232e-05
14 5.0000e-04 0.0000e+00 4.2377e-05 2.5582e-04 3.3761e-05 2.1875e-01 8.6159e-06
15 5.0000e-04 0.0000e+00 4.2612e-05 2.7654e-04 3.3996e-05 2.1851e-01 8.6159e-06
16 1.0000e-03 0.0000e+00 5.1486e-05 3.4590e-04 3.4254e-05 2.1819e-01 1.7232e-05
17 0.0000e+00 0.0000e+00 3.4590e-05 3.0462e-04 3.4590e-05 2.1792e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4883e-05 2.7228e-04 3.4883e-05 2.1769e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.5143e-05 2.4440e-04 3.5143e-05 2.1748e-01 0.0000e+00
