Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-11269

TL =     7.51
SUMAC =     1.00
SZQ =       0.08107
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.25201
Initial SBAR             0.25001
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.5004e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.5007e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.5010e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.5014e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 3.8118e-05 6.6281e-05 3.2666e-05 2.5010e-01 5.4517e-06
6 5.0000e-04 3.2300e-05 3.5950e-05 9.7230e-05 3.2700e-05 2.5004e-01 3.2493e-06
7 5.0000e-04 1.5600e-05 3.6111e-05 1.2722e-04 3.2766e-05 2.4994e-01 3.3451e-06
8 0.0000e+00 0.0000e+00 3.2863e-05 1.1385e-04 3.2863e-05 2.4986e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.6411e-05 1.4553e-04 3.2946e-05 2.4975e-01 3.4646e-06
10 5.0000e-04 0.0000e+00 3.6639e-05 1.7445e-04 3.3063e-05 2.4961e-01 3.5761e-06
11 0.0000e+00 0.0000e+00 3.3209e-05 1.5710e-04 3.3209e-05 2.4949e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3338e-05 1.4302e-04 3.3338e-05 2.4938e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 4.0605e-05 2.1785e-04 3.3452e-05 2.4919e-01 7.1523e-06
14 5.0000e-04 0.0000e+00 3.7222e-05 2.3910e-04 3.3646e-05 2.4899e-01 3.5761e-06
15 5.0000e-04 0.0000e+00 3.7438e-05 2.5977e-04 3.3862e-05 2.4876e-01 3.5761e-06
