Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-12779

TL =     7.10
SUMAC =     1.00
SZQ =       0.12270
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.26527
Initial SBAR             0.26327
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.6330e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.6333e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.6337e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.6340e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 3.7454e-05 6.4005e-05 3.2666e-05 2.6337e-01 4.7876e-06
6 5.0000e-04 3.2300e-05 3.5246e-05 9.3129e-05 3.2698e-05 2.6331e-01 2.5481e-06
7 5.0000e-04 1.5600e-05 3.5535e-05 1.2150e-04 3.2760e-05 2.6322e-01 2.7751e-06
8 0.0000e+00 0.0000e+00 3.2851e-05 1.0804e-04 3.2851e-05 2.6314e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.6172e-05 1.3877e-04 3.2928e-05 2.6304e-01 3.2437e-06
10 5.0000e-04 0.0000e+00 3.6620e-05 1.6606e-04 3.3037e-05 2.6290e-01 3.5824e-06
11 0.0000e+00 0.0000e+00 3.3175e-05 1.4943e-04 3.3175e-05 2.6279e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3296e-05 1.3629e-04 3.3296e-05 2.6268e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 4.0889e-05 2.0768e-04 3.3403e-05 2.6251e-01 7.4863e-06
14 5.0000e-04 0.0000e+00 3.7328e-05 2.2773e-04 3.3585e-05 2.6232e-01 3.7431e-06
15 5.0000e-04 0.0000e+00 3.7533e-05 2.4751e-04 3.3790e-05 2.6210e-01 3.7431e-06
16 1.0000e-03 0.0000e+00 4.1502e-05 3.0739e-04 3.4016e-05 2.6183e-01 7.4863e-06
17 0.0000e+00 0.0000e+00 3.4308e-05 2.7698e-04 3.4308e-05 2.6159e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4569e-05 2.5286e-04 3.4569e-05 2.6137e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.4806e-05 2.3142e-04 3.4806e-05 2.6117e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5020e-05 2.1213e-04 3.5020e-05 2.6099e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5215e-05 1.9467e-04 3.5215e-05 2.6083e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5390e-05 1.7880e-04 3.5390e-05 2.6069e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.5549e-05 1.6434e-04 3.5549e-05 2.6056e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 5.7388e-05 3.9444e-04 3.5693e-05 2.6020e-01 2.1696e-05
25 2.0000e-03 6.6600e-05 5.0617e-05 5.1274e-04 3.6095e-05 2.5973e-01 1.4522e-05
26 5.5000e-03 6.9600e-05 7.7313e-05 9.1780e-04 3.6637e-05 2.5885e-01 4.0676e-05
27 6.0000e-03 6.6600e-05 8.2056e-05 1.3187e-03 3.7660e-05 2.5756e-01 4.4397e-05
28 1.0000e-03 6.0200e-05 4.6186e-05 1.2594e-03 3.9198e-05 2.5634e-01 6.9877e-06
29 2.5000e-03 4.9200e-05 5.8986e-05 1.3537e-03 4.0721e-05 2.5503e-01 1.8265e-05
30 0.0000e+00 3.4800e-05 4.2427e-05 1.2271e-03 4.2427e-05 2.5385e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.4027e-05 1.1219e-03 4.4027e-05 2.5277e-01 0.0000e+00
32 1.0000e-03 0.0000e+00 5.2268e-05 1.1064e-03 4.5536e-05 2.5171e-01 6.7321e-06
33 5.0000e-04 0.0000e+00 5.0814e-05 1.0537e-03 4.7071e-05 2.5070e-01 3.7431e-06
34 0.0000e+00 0.0000e+00 4.8575e-05 9.6285e-04 4.8575e-05 2.4979e-01 0.0000e+00
35 0.0000e+00 0.0000e+00 4.9983e-05 8.8250e-04 4.9983e-05 2.4895e-01 0.0000e+00
36 0.0000e+00 0.0000e+00 5.1300e-05 8.0933e-04 5.1300e-05 2.4820e-01 0.0000e+00
37 0.0000e+00 0.0000e+00 5.2530e-05 7.4247e-04 5.2530e-05 2.4751e-01 0.0000e+00
38 0.0000e+00 0.0000e+00 5.3675e-05 6.8127e-04 5.3675e-05 2.4688e-01 0.0000e+00
