Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-10669

TL =     8.73
SUMAC =     1.00
SZQ =       0.02396
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.21300
Initial SBAR             0.21100
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.1103e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.1107e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.1110e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.1113e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 4.5817e-05 8.4405e-05 3.2666e-05 2.1108e-01 1.3151e-05
6 5.0000e-04 3.2300e-05 4.0557e-05 1.1844e-04 3.2719e-05 2.1099e-01 7.8381e-06
7 5.0000e-04 1.5600e-05 4.0876e-05 1.5153e-04 3.2807e-05 2.1088e-01 8.0692e-06
8 0.0000e+00 0.0000e+00 3.2929e-05 1.2901e-04 3.2929e-05 2.1078e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 4.1385e-05 1.6706e-04 3.3028e-05 2.1065e-01 8.3574e-06
10 5.0000e-04 0.0000e+00 4.1793e-05 1.9930e-04 3.3166e-05 2.1048e-01 8.6265e-06
11 0.0000e+00 0.0000e+00 3.3339e-05 1.7180e-04 3.3339e-05 2.1034e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3483e-05 1.5180e-04 3.3483e-05 2.1022e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 5.0860e-05 2.4655e-04 3.3607e-05 2.1001e-01 1.7253e-05
14 5.0000e-04 0.0000e+00 4.2458e-05 2.6635e-04 3.3832e-05 2.0978e-01 8.6265e-06
15 5.0000e-04 0.0000e+00 4.2705e-05 2.8695e-04 3.4079e-05 2.0952e-01 8.6265e-06
