Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-11349

TL =     8.23
SUMAC =     1.00
SZQ =       0.03971
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.22917
Initial SBAR             0.22717
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.2720e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.2723e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.2726e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.2730e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 4.1253e-05 7.6154e-05 3.2666e-05 2.2725e-01 8.5870e-06
6 5.0000e-04 3.2300e-05 3.7828e-05 1.0839e-04 3.2710e-05 2.2718e-01 5.1179e-06
7 5.0000e-04 1.5600e-05 3.8057e-05 1.3998e-04 3.2788e-05 2.2707e-01 5.2689e-06
8 0.0000e+00 0.0000e+00 3.2898e-05 1.2153e-04 3.2898e-05 2.2698e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.8446e-05 1.5683e-04 3.2989e-05 2.2686e-01 5.4570e-06
10 5.0000e-04 0.0000e+00 3.8750e-05 1.8731e-04 3.3117e-05 2.2670e-01 5.6328e-06
11 0.0000e+00 0.0000e+00 3.3277e-05 1.6421e-04 3.3277e-05 2.2657e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3413e-05 1.4701e-04 3.3413e-05 2.2646e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 4.4798e-05 2.3269e-04 3.3532e-05 2.2626e-01 1.1266e-05
14 5.0000e-04 0.0000e+00 3.9374e-05 2.5247e-04 3.3742e-05 2.2604e-01 5.6328e-06
15 5.0000e-04 0.0000e+00 3.9606e-05 2.7297e-04 3.3973e-05 2.2580e-01 5.6328e-06
16 1.0000e-03 0.0000e+00 4.5493e-05 3.4218e-04 3.4228e-05 2.2549e-01 1.1266e-05
17 0.0000e+00 0.0000e+00 3.4559e-05 2.9973e-04 3.4559e-05 2.2523e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4846e-05 2.6870e-04 3.4846e-05 2.2500e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.5102e-05 2.4182e-04 3.5102e-05 2.2479e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5329e-05 2.1817e-04 3.5329e-05 2.2461e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5532e-05 1.9718e-04 3.5532e-05 2.2444e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5712e-05 1.7847e-04 3.5712e-05 2.2430e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.5871e-05 1.6171e-04 3.5871e-05 2.2418e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 7.0655e-05 4.4076e-04 3.6013e-05 2.2377e-01 3.4642e-05
25 2.0000e-03 6.6600e-05 5.8478e-05 5.7403e-04 3.6471e-05 2.2323e-01 2.2007e-05
26 5.5000e-03 6.9600e-05 1.1185e-04 1.0437e-03 3.7089e-05 2.2223e-01 7.4764e-05
27 6.0000e-03 6.6600e-05 1.2363e-04 1.4998e-03 3.8274e-05 2.2076e-01 8.5361e-05
28 1.0000e-03 6.0200e-05 5.3681e-05 1.4076e-03 4.0063e-05 2.1940e-01 1.3618e-05
29 2.5000e-03 4.9200e-05 7.7408e-05 1.5028e-03 4.1812e-05 2.1794e-01 3.5596e-05
30 0.0000e+00 3.4800e-05 4.3765e-05 1.3355e-03 4.3765e-05 2.1664e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.5568e-05 1.1986e-03 4.5568e-05 2.1549e-01 0.0000e+00
32 1.0000e-03 0.0000e+00 6.0360e-05 1.1727e-03 4.7240e-05 2.1437e-01 1.3120e-05
33 5.0000e-04 0.0000e+00 5.6226e-05 1.1036e-03 4.8931e-05 2.1331e-01 7.2948e-06
34 0.0000e+00 0.0000e+00 5.0570e-05 9.9053e-04 5.0570e-05 2.1237e-01 0.0000e+00
35 0.0000e+00 0.0000e+00 5.2078e-05 8.9254e-04 5.2078e-05 2.1153e-01 0.0000e+00
36 0.0000e+00 0.0000e+00 5.3464e-05 8.0524e-04 5.3464e-05 2.1078e-01 0.0000e+00
37 0.0000e+00 0.0000e+00 5.4735e-05 7.2704e-04 5.4735e-05 2.1011e-01 0.0000e+00
38 0.0000e+00 0.0000e+00 5.5897e-05 6.5680e-04 5.5897e-05 2.0951e-01 0.0000e+00
39 0.0000e+00 0.0000e+00 5.6956e-05 5.9359e-04 5.6956e-05 2.0897e-01 0.0000e+00
40 0.0000e+00 0.0000e+00 5.7920e-05 5.3666e-04 5.7920e-05 2.0849e-01 0.0000e+00
41 0.0000e+00 0.0000e+00 5.8793e-05 4.8535e-04 5.8793e-05 2.0806e-01 0.0000e+00
42 0.0000e+00 0.0000e+00 5.9581e-05 4.3908e-04 5.9581e-05 2.0768e-01 0.0000e+00
43 0.0000e+00 0.0000e+00 6.0292e-05 3.9732e-04 6.0292e-05 2.0735e-01 0.0000e+00
44 0.0000e+00 0.0000e+00 6.0931e-05 3.5964e-04 6.0931e-05 2.0705e-01 0.0000e+00
45 0.0000e+00 3.3800e-05 6.1502e-05 3.2561e-04 6.1502e-05 2.0678e-01 0.0000e+00
46 1.0000e-03 6.5200e-05 7.6108e-05 4.0299e-04 6.2012e-05 2.0644e-01 1.4096e-05
47 0.0000e+00 9.2300e-05 6.2676e-05 3.5350e-04 6.2676e-05 2.0615e-01 0.0000e+00
48 5.0000e-04 1.1300e-04 6.8247e-05 3.5612e-04 6.3248e-05 2.0586e-01 4.9987e-06
49 0.0000e+00 1.2500e-04 6.3830e-05 3.1678e-04 6.3830e-05 2.0561e-01 0.0000e+00
50 1.0000e-03 1.3050e-04 7.5458e-05 3.7085e-04 6.4336e-05 2.0530e-01 1.1121e-05
51 2.5000e-03 1.2500e-04 1.0654e-04 5.8649e-04 6.4956e-05 2.0478e-01 4.1584e-05
52 3.0000e-03 1.1300e-04 1.1903e-04 8.2097e-04 6.6023e-05 2.0402e-01 5.3011e-05
53 2.5000e-03 9.2300e-05 1.1164e-04 9.7270e-04 6.7599e-05 2.0312e-01 4.4037e-05
54 3.0000e-03 6.5200e-05 1.2318e-04 1.1689e-03 6.9538e-05 2.0202e-01 5.3643e-05
55 2.5000e-03 3.1600e-05 1.1689e-04 1.2891e-03 7.1969e-05 2.0080e-01 4.4918e-05
56 2.0000e-03 0.0000e+00 1.1107e-04 1.3483e-03 7.4759e-05 1.9953e-01 3.6314e-05
57 1.0000e-03 0.0000e+00 9.6243e-05 1.2959e-03 7.7794e-05 1.9831e-01 1.8449e-05
58 1.0000e-03 0.0000e+00 9.9261e-05 1.2584e-03 8.0813e-05 1.9713e-01 1.8449e-05
59 0.0000e+00 0.0000e+00 8.3842e-05 1.1111e-03 8.3842e-05 1.9611e-01 0.0000e+00
60 5.0000e-04 0.0000e+00 9.5801e-05 1.0481e-03 8.6577e-05 1.9514e-01 9.2243e-06
61 5.0000e-04 0.0000e+00 9.8442e-05 9.8964e-04 8.9218e-05 1.9424e-01 9.2243e-06
62 0.0000e+00 0.0000e+00 9.1764e-05 8.7803e-04 9.1764e-05 1.9346e-01 0.0000e+00
63 0.0000e+00 0.0000e+00 9.4047e-05 7.8375e-04 9.4047e-05 1.9277e-01 0.0000e+00
64 0.0000e+00 0.0000e+00 9.6096e-05 7.0072e-04 9.6096e-05 1.9216e-01 0.0000e+00
65 0.0000e+00 0.0000e+00 9.7929e-05 6.2707e-04 9.7929e-05 1.9163e-01 0.0000e+00
66 0.0000e+00 0.0000e+00 9.9562e-05 5.6154e-04 9.9562e-05 1.9117e-01 0.0000e+00
67 0.0000e+00 0.0000e+00 1.0101e-04 5.0315e-04 1.0101e-04 1.9077e-01 0.0000e+00
68 0.0000e+00 0.0000e+00 1.0229e-04 4.5105e-04 1.0229e-04 1.9042e-01 0.0000e+00
69 0.0000e+00 4.1400e-05 1.0341e-04 4.0453e-04 1.0341e-04 1.9012e-01 0.0000e+00
70 0.0000e+00 7.9800e-05 1.0439e-04 3.6296e-04 1.0439e-04 1.8986e-01 0.0000e+00
71 0.0000e+00 1.1290e-04 1.0523e-04 3.2580e-04 1.0523e-04 1.8964e-01 0.0000e+00
72 0.0000e+00 1.3830e-04 1.0596e-04 2.9256e-04 1.0596e-04 1.8945e-01 0.0000e+00
73 0.0000e+00 1.5300e-04 1.0658e-04 2.6281e-04 1.0658e-04 1.8930e-01 0.0000e+00
74 0.0000e+00 1.5980e-04 1.0710e-04 2.3617e-04 1.0710e-04 1.8917e-01 0.0000e+00
75 0.0000e+00 1.5300e-04 1.0753e-04 2.1232e-04 1.0753e-04 1.8906e-01 0.0000e+00
76 0.0000e+00 1.3830e-04 1.0789e-04 1.9095e-04 1.0789e-04 1.8898e-01 0.0000e+00
77 0.0000e+00 1.1290e-04 1.0817e-04 1.7180e-04 1.0817e-04 1.8892e-01 0.0000e+00
78 0.0000e+00 7.9800e-05 1.0838e-04 1.5462e-04 1.0838e-04 1.8887e-01 0.0000e+00
79 0.0000e+00 3.8700e-05 1.0854e-04 1.3921e-04 1.0854e-04 1.8884e-01 0.0000e+00
80 0.0000e+00 0.0000e+00 1.0864e-04 1.2539e-04 1.0864e-04 1.8882e-01 0.0000e+00
81 0.0000e+00 0.0000e+00 1.0870e-04 1.1298e-04 1.0870e-04 1.8882e-01 0.0000e+00
82 0.0000e+00 0.0000e+00 1.0871e-04 1.0183e-04 1.0871e-04 1.8883e-01 0.0000e+00
83 0.0000e+00 0.0000e+00 1.0869e-04 9.1817e-05 1.0869e-04 1.8884e-01 0.0000e+00
84 0.0000e+00 0.0000e+00 1.0863e-04 8.2818e-05 1.0863e-04 1.8887e-01 0.0000e+00
85 0.0000e+00 0.0000e+00 1.0855e-04 7.4727e-05 1.0855e-04 1.8890e-01 0.0000e+00
86 0.0000e+00 0.0000e+00 1.0843e-04 6.7450e-05 1.0843e-04 1.8894e-01 0.0000e+00
87 0.0000e+00 0.0000e+00 1.0829e-04 6.0902e-05 1.0829e-04 1.8899e-01 0.0000e+00
88 0.0000e+00 0.0000e+00 1.0813e-04 5.5009e-05 1.0813e-04 1.8904e-01 0.0000e+00
89 0.0000e+00 0.0000e+00 1.0795e-04 4.9702e-05 1.0795e-04 1.8910e-01 0.0000e+00
90 0.0000e+00 0.0000e+00 1.0776e-04 4.4922e-05 1.0776e-04 1.8917e-01 0.0000e+00
91 0.0000e+00 0.0000e+00 1.0755e-04 4.0615e-05 1.0755e-04 1.8923e-01 0.0000e+00
92 0.0000e+00 0.0000e+00 1.0732e-04 3.6732e-05 1.0732e-04 1.8930e-01 0.0000e+00
93 0.0000e+00 1.9100e-05 1.0708e-04 3.3231e-05 1.0708e-04 1.8938e-01 0.0000e+00
94 0.0000e+00 3.6800e-05 1.0684e-04 3.0072e-05 1.0684e-04 1.8945e-01 0.0000e+00
95 0.0000e+00 5.2100e-05 1.0658e-04 2.7223e-05 1.0658e-04 1.8953e-01 0.0000e+00
96 0.0000e+00 6.3800e-05 1.0632e-04 2.4650e-05 1.0632e-04 1.8962e-01 0.0000e+00
97 5.0000e-04 7.0600e-05 1.0605e-04 2.2328e-05 1.0605e-04 1.8970e-01 0.0000e+00
98 5.0000e-04 7.3700e-05 1.0577e-04 2.0230e-05 1.0577e-04 1.8978e-01 0.0000e+00
99 0.0000e+00 7.0600e-05 1.0549e-04 1.8334e-05 1.0549e-04 1.8987e-01 0.0000e+00
100 0.0000e+00 6.3800e-05 1.0520e-04 1.6621e-05 1.0520e-04 1.8996e-01 0.0000e+00
101 0.0000e+00 5.2100e-05 1.0491e-04 1.5071e-05 1.0491e-04 1.9005e-01 0.0000e+00
102 0.0000e+00 3.6800e-05 1.0462e-04 1.3670e-05 1.0462e-04 1.9014e-01 0.0000e+00
103 0.0000e+00 1.7800e-05 1.0432e-04 1.2402e-05 1.0432e-04 1.9023e-01 0.0000e+00
104 0.0000e+00 0.0000e+00 1.0402e-04 1.1255e-05 1.0402e-04 1.9033e-01 0.0000e+00
105 0.0000e+00 0.0000e+00 1.0372e-04 1.0217e-05 1.0372e-04 1.9042e-01 0.0000e+00
106 0.0000e+00 0.0000e+00 1.0342e-04 9.2769e-06 1.0342e-04 1.9051e-01 0.0000e+00
107 0.0000e+00 0.0000e+00 1.0311e-04 8.4253e-06 1.0311e-04 1.9061e-01 0.0000e+00
108 0.0000e+00 0.0000e+00 1.0281e-04 7.6538e-06 1.0281e-04 1.9070e-01 0.0000e+00
109 0.0000e+00 0.0000e+00 1.0250e-04 6.9546e-06 1.0250e-04 1.9080e-01 0.0000e+00
110 0.0000e+00 0.0000e+00 1.0220e-04 6.3207e-06 1.0220e-04 1.9089e-01 0.0000e+00
