Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-11789

TL =     7.01
SUMAC =     1.00
SZQ =       0.13368
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.26801
Initial SBAR             0.26601
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.6604e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.6607e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.6611e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.6614e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 3.6958e-05 6.2883e-05 3.2666e-05 2.6611e-01 4.2920e-06
6 5.0000e-04 3.2300e-05 3.5255e-05 9.1360e-05 3.2697e-05 2.6605e-01 2.5581e-06
7 5.0000e-04 1.5600e-05 3.5390e-05 1.1898e-04 3.2757e-05 2.6596e-01 2.6335e-06
8 0.0000e+00 0.0000e+00 3.2845e-05 1.0543e-04 3.2845e-05 2.6589e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.5647e-05 1.3515e-04 3.2920e-05 2.6579e-01 2.7275e-06
10 5.0000e-04 0.0000e+00 3.5841e-05 1.6185e-04 3.3025e-05 2.6566e-01 2.8154e-06
11 0.0000e+00 0.0000e+00 3.3158e-05 1.4448e-04 3.3158e-05 2.6555e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3274e-05 1.3080e-04 3.3274e-05 2.6545e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 3.9006e-05 2.0168e-04 3.3375e-05 2.6528e-01 5.6308e-06
14 5.0000e-04 0.0000e+00 3.6367e-05 2.2055e-04 3.3552e-05 2.6510e-01 2.8154e-06
15 5.0000e-04 0.0000e+00 3.6564e-05 2.3916e-04 3.3748e-05 2.6489e-01 2.8154e-06
16 1.0000e-03 0.0000e+00 3.9596e-05 2.9786e-04 3.3965e-05 2.6463e-01 5.6308e-06
17 0.0000e+00 0.0000e+00 3.4247e-05 2.6589e-04 3.4247e-05 2.6440e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4496e-05 2.4096e-04 3.4496e-05 2.6419e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.4719e-05 2.1908e-04 3.4719e-05 2.6401e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.4919e-05 1.9953e-04 3.4919e-05 2.6384e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5100e-05 1.8195e-04 3.5100e-05 2.6369e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5261e-05 1.6608e-04 3.5261e-05 2.6356e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.5405e-05 1.5170e-04 3.5405e-05 2.6345e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 5.1853e-05 3.8196e-04 3.5534e-05 2.6310e-01 1.6318e-05
25 2.0000e-03 6.6600e-05 4.6844e-05 4.9691e-04 3.5921e-05 2.6264e-01 1.0923e-05
26 5.5000e-03 6.9600e-05 6.7036e-05 8.9909e-04 3.6442e-05 2.6178e-01 3.0594e-05
27 6.0000e-03 6.6600e-05 7.0538e-05 1.2912e-03 3.7438e-05 2.6052e-01 3.3100e-05
28 1.0000e-03 6.0200e-05 4.4190e-05 1.2219e-03 3.8934e-05 2.5934e-01 5.2558e-06
29 2.5000e-03 4.9200e-05 5.4138e-05 1.3116e-03 4.0400e-05 2.5807e-01 1.3738e-05
30 0.0000e+00 3.4800e-05 4.2037e-05 1.1785e-03 4.2037e-05 2.5693e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.3557e-05 1.0701e-03 4.3557e-05 2.5591e-01 0.0000e+00
32 1.0000e-03 0.0000e+00 5.1545e-05 1.0510e-03 4.4977e-05 2.5490e-01 6.5676e-06
33 5.0000e-04 0.0000e+00 5.0065e-05 9.9622e-04 4.6414e-05 2.5395e-01 3.6516e-06
34 0.0000e+00 0.0000e+00 4.7812e-05 9.0431e-04 4.7812e-05 2.5309e-01 0.0000e+00
35 0.0000e+00 0.0000e+00 4.9109e-05 8.2317e-04 4.9109e-05 2.5232e-01 0.0000e+00
36 0.0000e+00 0.0000e+00 5.0311e-05 7.4985e-04 5.0311e-05 2.5162e-01 0.0000e+00
37 0.0000e+00 0.0000e+00 5.1423e-05 6.8332e-04 5.1423e-05 2.5099e-01 0.0000e+00
38 0.0000e+00 0.0000e+00 5.2449e-05 6.2286e-04 5.2449e-05 2.5042e-01 0.0000e+00
39 0.0000e+00 0.0000e+00 5.3392e-05 5.6786e-04 5.3392e-05 2.4990e-01 0.0000e+00
40 0.0000e+00 0.0000e+00 5.4257e-05 5.1781e-04 5.4257e-05 2.4944e-01 0.0000e+00
41 0.0000e+00 0.0000e+00 5.5049e-05 4.7225e-04 5.5049e-05 2.4902e-01 0.0000e+00
42 0.0000e+00 0.0000e+00 5.5771e-05 4.3076e-04 5.5771e-05 2.4865e-01 0.0000e+00
43 0.0000e+00 0.0000e+00 5.6429e-05 3.9298e-04 5.6429e-05 2.4831e-01 0.0000e+00
44 0.0000e+00 0.0000e+00 5.7025e-05 3.5857e-04 5.7025e-05 2.4801e-01 0.0000e+00
45 0.0000e+00 3.3800e-05 5.7565e-05 3.2722e-04 5.7565e-05 2.4774e-01 0.0000e+00
46 1.0000e-03 6.5200e-05 6.5109e-05 3.8645e-04 5.8052e-05 2.4741e-01 7.0564e-06
47 0.0000e+00 9.2300e-05 5.8651e-05 3.4559e-04 5.8651e-05 2.4712e-01 0.0000e+00
48 5.0000e-04 1.1300e-04 6.1682e-05 3.4524e-04 5.9180e-05 2.4684e-01 2.5022e-06
49 0.0000e+00 1.2500e-04 5.9711e-05 3.1162e-04 5.9711e-05 2.4659e-01 0.0000e+00
50 1.0000e-03 1.3050e-04 6.5750e-05 3.5299e-04 6.0183e-05 2.4629e-01 5.5672e-06
51 2.5000e-03 1.2500e-04 7.8041e-05 5.3267e-04 6.0736e-05 2.4582e-01 1.7305e-05
52 3.0000e-03 1.1300e-04 8.2635e-05 7.3052e-04 6.1638e-05 2.4515e-01 2.0997e-05
53 2.5000e-03 9.2300e-05 8.0373e-05 8.6022e-04 6.2940e-05 2.4436e-01 1.7433e-05
54 3.0000e-03 6.5200e-05 8.7257e-05 1.0257e-03 6.4528e-05 2.4339e-01 2.2729e-05
55 2.5000e-03 3.1600e-05 8.7072e-05 1.1304e-03 6.6496e-05 2.4233e-01 2.0576e-05
56 2.0000e-03 0.0000e+00 8.6851e-05 1.1855e-03 6.8744e-05 2.4121e-01 1.8107e-05
57 1.0000e-03 0.0000e+00 8.0384e-05 1.1515e-03 7.1185e-05 2.4013e-01 9.1988e-06
58 1.0000e-03 0.0000e+00 8.2828e-05 1.1260e-03 7.3629e-05 2.3908e-01 9.1988e-06
59 0.0000e+00 0.0000e+00 7.6091e-05 1.0112e-03 7.6091e-05 2.3815e-01 0.0000e+00
60 5.0000e-04 0.0000e+00 8.2947e-05 9.5976e-04 7.8347e-05 2.3726e-01 4.5994e-06
61 5.0000e-04 0.0000e+00 8.5135e-05 9.1179e-04 8.0535e-05 2.3643e-01 4.5994e-06
62 0.0000e+00 0.0000e+00 8.2655e-05 8.2104e-04 8.2655e-05 2.3569e-01 0.0000e+00
63 0.0000e+00 0.0000e+00 8.4584e-05 7.4204e-04 8.4584e-05 2.3504e-01 0.0000e+00
64 0.0000e+00 0.0000e+00 8.6340e-05 6.7114e-04 8.6340e-05 2.3445e-01 0.0000e+00
65 0.0000e+00 0.0000e+00 8.7933e-05 6.0729e-04 8.7933e-05 2.3393e-01 0.0000e+00
66 0.0000e+00 0.0000e+00 8.9371e-05 5.4971e-04 8.9371e-05 2.3347e-01 0.0000e+00
