Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-11469

TL =     8.82
SUMAC =     1.00
SZQ =       0.02186
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.21006
Initial SBAR             0.20806
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.0809e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.0812e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.0816e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.0819e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 4.5687e-05 7.9344e-05 3.2666e-05 2.0814e-01 1.3021e-05
6 5.0000e-04 3.2300e-05 4.0474e-05 1.1422e-04 3.2714e-05 2.0806e-01 7.7608e-06
7 5.0000e-04 1.5600e-05 4.0787e-05 1.4768e-04 3.2797e-05 2.0795e-01 7.9897e-06
8 0.0000e+00 0.0000e+00 3.2915e-05 1.2884e-04 3.2915e-05 2.0785e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 4.1289e-05 1.6503e-04 3.3014e-05 2.0772e-01 8.2750e-06
10 5.0000e-04 0.0000e+00 4.1692e-05 1.9709e-04 3.3150e-05 2.0755e-01 8.5415e-06
11 0.0000e+00 0.0000e+00 3.3321e-05 1.7328e-04 3.3321e-05 2.0741e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3467e-05 1.5459e-04 3.3467e-05 2.0729e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 5.0677e-05 2.4312e-04 3.3594e-05 2.0708e-01 1.7083e-05
14 5.0000e-04 0.0000e+00 4.2356e-05 2.6497e-04 3.3814e-05 2.0685e-01 8.5415e-06
15 5.0000e-04 0.0000e+00 4.2601e-05 2.8638e-04 3.4059e-05 2.0660e-01 8.5415e-06
16 1.0000e-03 0.0000e+00 5.1412e-05 3.5837e-04 3.4329e-05 2.0628e-01 1.7083e-05
17 0.0000e+00 0.0000e+00 3.4678e-05 3.1506e-04 3.4678e-05 2.0600e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4984e-05 2.8132e-04 3.4984e-05 2.0575e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.5254e-05 2.5211e-04 3.5254e-05 2.0553e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5494e-05 2.2645e-04 3.5494e-05 2.0534e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5706e-05 2.0374e-04 3.5706e-05 2.0517e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5894e-05 1.8354e-04 3.5894e-05 2.0503e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.6060e-05 1.6551e-04 3.6060e-05 2.0490e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 8.5714e-05 4.5757e-04 3.6206e-05 2.0447e-01 4.9508e-05
25 2.0000e-03 6.6600e-05 6.9824e-05 6.0056e-04 3.6686e-05 2.0391e-01 3.3138e-05
26 5.5000e-03 6.9600e-05 1.3016e-04 1.1055e-03 3.7338e-05 2.0284e-01 9.2819e-05
27 6.0000e-03 6.6600e-05 1.3991e-04 1.5959e-03 3.8606e-05 2.0129e-01 1.0131e-04
28 1.0000e-03 6.0200e-05 5.6476e-05 1.4920e-03 4.0531e-05 1.9983e-01 1.5945e-05
29 2.5000e-03 4.9200e-05 8.4091e-05 1.5924e-03 4.2412e-05 1.9828e-01 4.1679e-05
30 0.0000e+00 3.4800e-05 4.4517e-05 1.4079e-03 4.4517e-05 1.9692e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.6454e-05 1.2589e-03 4.6454e-05 1.9571e-01 0.0000e+00
32 1.0000e-03 0.0000e+00 6.3587e-05 1.2297e-03 4.8248e-05 1.9453e-01 1.5339e-05
33 5.0000e-04 0.0000e+00 6.0167e-05 1.1512e-03 5.0063e-05 1.9343e-01 1.0104e-05
34 0.0000e+00 0.0000e+00 5.1815e-05 1.0292e-03 5.1815e-05 1.9245e-01 0.0000e+00
35 0.0000e+00 0.0000e+00 5.3422e-05 9.2265e-04 5.3422e-05 1.9158e-01 0.0000e+00
36 0.0000e+00 0.0000e+00 5.4894e-05 8.2787e-04 5.4894e-05 1.9081e-01 0.0000e+00
37 0.0000e+00 0.0000e+00 5.6236e-05 7.4326e-04 5.6236e-05 1.9012e-01 0.0000e+00
38 0.0000e+00 0.0000e+00 5.7456e-05 6.6758e-04 5.7456e-05 1.8951e-01 0.0000e+00
