Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-10519

TL =     7.36
SUMAC =     1.00
SZQ =       0.09410
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.25678
Initial SBAR             0.25478
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.5481e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.5484e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.5487e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.5491e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 3.7445e-05 6.3750e-05 3.2666e-05 2.5488e-01 4.7790e-06
6 5.0000e-04 3.2300e-05 3.5546e-05 9.4130e-05 3.2698e-05 2.5481e-01 2.8483e-06
7 5.0000e-04 1.5600e-05 3.5693e-05 1.2364e-04 3.2761e-05 2.5472e-01 2.9324e-06
8 0.0000e+00 0.0000e+00 3.2854e-05 1.1151e-04 3.2854e-05 2.5464e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.5972e-05 1.4236e-04 3.2935e-05 2.5453e-01 3.0371e-06
10 5.0000e-04 0.0000e+00 3.6182e-05 1.7079e-04 3.3047e-05 2.5440e-01 3.1349e-06
11 0.0000e+00 0.0000e+00 3.3190e-05 1.5481e-04 3.3190e-05 2.5428e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3316e-05 1.4162e-04 3.3316e-05 2.5417e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 3.9699e-05 2.1375e-04 3.3429e-05 2.5399e-01 6.2698e-06
14 5.0000e-04 0.0000e+00 3.6753e-05 2.3504e-04 3.3618e-05 2.5379e-01 3.1349e-06
15 5.0000e-04 0.0000e+00 3.6965e-05 2.5568e-04 3.3830e-05 2.5356e-01 3.1349e-06
16 1.0000e-03 0.0000e+00 4.0336e-05 3.1684e-04 3.4066e-05 2.5328e-01 6.2698e-06
17 0.0000e+00 0.0000e+00 3.4368e-05 2.8726e-04 3.4368e-05 2.5303e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4641e-05 2.6298e-04 3.4641e-05 2.5280e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.4889e-05 2.4117e-04 3.4889e-05 2.5259e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5115e-05 2.2140e-04 3.5115e-05 2.5241e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5320e-05 2.0339e-04 3.5320e-05 2.5224e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5506e-05 1.8694e-04 3.5506e-05 2.5209e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.5674e-05 1.7190e-04 3.5674e-05 2.5195e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 5.3996e-05 4.0408e-04 3.5826e-05 2.5158e-01 1.8170e-05
25 2.0000e-03 6.6600e-05 4.8403e-05 5.2653e-04 3.6241e-05 2.5109e-01 1.2162e-05
26 5.5000e-03 6.9600e-05 7.0866e-05 9.3863e-04 3.6800e-05 2.5019e-01 3.4066e-05
27 6.0000e-03 6.6600e-05 7.5034e-05 1.3506e-03 3.7852e-05 2.4888e-01 3.7182e-05
28 1.0000e-03 6.0200e-05 4.5290e-05 1.2990e-03 3.9437e-05 2.4762e-01 5.8522e-06
29 2.5000e-03 4.9200e-05 5.6318e-05 1.3980e-03 4.1021e-05 2.4626e-01 1.5297e-05
30 0.0000e+00 3.4800e-05 4.2798e-05 1.2738e-03 4.2798e-05 2.4503e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.4476e-05 1.1684e-03 4.4476e-05 2.4391e-01 0.0000e+00
32 1.0000e-03 0.0000e+00 5.1704e-05 1.1519e-03 4.6066e-05 2.4280e-01 5.6382e-06
33 5.0000e-04 0.0000e+00 5.0820e-05 1.0985e-03 4.7686e-05 2.4175e-01 3.1349e-06
34 0.0000e+00 0.0000e+00 4.9277e-05 1.0061e-03 4.9277e-05 2.4079e-01 0.0000e+00
35 0.0000e+00 0.0000e+00 5.0773e-05 9.2329e-04 5.0773e-05 2.3992e-01 0.0000e+00
36 0.0000e+00 0.0000e+00 5.2177e-05 8.4738e-04 5.2177e-05 2.3913e-01 0.0000e+00
37 0.0000e+00 0.0000e+00 5.3489e-05 7.7771e-04 5.3489e-05 2.3840e-01 0.0000e+00
38 0.0000e+00 0.0000e+00 5.4714e-05 7.1372e-04 5.4714e-05 2.3774e-01 0.0000e+00
39 0.0000e+00 0.0000e+00 5.5852e-05 6.5494e-04 5.5852e-05 2.3714e-01 0.0000e+00
40 0.0000e+00 0.0000e+00 5.6908e-05 6.0095e-04 5.6908e-05 2.3660e-01 0.0000e+00
41 0.0000e+00 0.0000e+00 5.7884e-05 5.5136e-04 5.7884e-05 2.3611e-01 0.0000e+00
42 0.0000e+00 0.0000e+00 5.8783e-05 5.0582e-04 5.8783e-05 2.3566e-01 0.0000e+00
43 0.0000e+00 0.0000e+00 5.9610e-05 4.6402e-04 5.9610e-05 2.3525e-01 0.0000e+00
44 0.0000e+00 0.0000e+00 6.0368e-05 4.2565e-04 6.0368e-05 2.3489e-01 0.0000e+00
45 0.0000e+00 3.3800e-05 6.1061e-05 3.9044e-04 6.1061e-05 2.3456e-01 0.0000e+00
46 1.0000e-03 6.5200e-05 7.0079e-05 4.4606e-04 6.1693e-05 2.3418e-01 8.3861e-06
47 0.0000e+00 9.2300e-05 6.2438e-05 4.0522e-04 6.2438e-05 2.3383e-01 0.0000e+00
48 5.0000e-04 1.1300e-04 6.6085e-05 4.0197e-04 6.3111e-05 2.3349e-01 2.9738e-06
49 0.0000e+00 1.2500e-04 6.3783e-05 3.6659e-04 6.3783e-05 2.3319e-01 0.0000e+00
50 1.0000e-03 1.3050e-04 7.1005e-05 4.0530e-04 6.4389e-05 2.3285e-01 6.6162e-06
51 2.5000e-03 1.2500e-04 8.5645e-05 5.8547e-04 6.5079e-05 2.3233e-01 2.0566e-05
52 3.0000e-03 1.1300e-04 9.1099e-05 7.9031e-04 6.6146e-05 2.3161e-01 2.4954e-05
53 2.5000e-03 9.2300e-05 8.8378e-05 9.2995e-04 6.7660e-05 2.3074e-01 2.0718e-05
54 3.0000e-03 6.5200e-05 9.4745e-05 1.1076e-03 6.9508e-05 2.2970e-01 2.5237e-05
55 2.5000e-03 3.1600e-05 9.3269e-05 1.2244e-03 7.1800e-05 2.2855e-01 2.1469e-05
56 2.0000e-03 0.0000e+00 9.2775e-05 1.2896e-03 7.4433e-05 2.2734e-01 1.8342e-05
57 1.0000e-03 0.0000e+00 8.7139e-05 1.2613e-03 7.7314e-05 2.2615e-01 9.8255e-06
58 1.0000e-03 0.0000e+00 9.0053e-05 1.2397e-03 8.0228e-05 2.2499e-01 9.8255e-06
59 0.0000e+00 0.0000e+00 8.3188e-05 1.1264e-03 8.3188e-05 2.2395e-01 0.0000e+00
60 5.0000e-04 0.0000e+00 9.0858e-05 1.0736e-03 8.5945e-05 2.2296e-01 4.9127e-06
61 5.0000e-04 0.0000e+00 9.3552e-05 1.0246e-03 8.8639e-05 2.2203e-01 4.9127e-06
62 0.0000e+00 0.0000e+00 9.1270e-05 9.3163e-04 9.1270e-05 2.2119e-01 0.0000e+00
63 0.0000e+00 0.0000e+00 9.3698e-05 8.4858e-04 9.3698e-05 2.2043e-01 0.0000e+00
64 0.0000e+00 0.0000e+00 9.5935e-05 7.7307e-04 9.5935e-05 2.1975e-01 0.0000e+00
65 0.0000e+00 0.0000e+00 9.7987e-05 7.0428e-04 9.7987e-05 2.1915e-01 0.0000e+00
66 0.0000e+00 0.0000e+00 9.9861e-05 6.4158e-04 9.9861e-05 2.1861e-01 0.0000e+00
67 0.0000e+00 0.0000e+00 1.0157e-04 5.8443e-04 1.0157e-04 2.1812e-01 0.0000e+00
68 0.0000e+00 0.0000e+00 1.0311e-04 5.3235e-04 1.0311e-04 2.1769e-01 0.0000e+00
69 0.0000e+00 4.1400e-05 1.0450e-04 4.8489e-04 1.0450e-04 2.1731e-01 0.0000e+00
70 0.0000e+00 7.9800e-05 1.0575e-04 4.4166e-04 1.0575e-04 2.1698e-01 0.0000e+00
71 0.0000e+00 1.1290e-04 1.0687e-04 4.0228e-04 1.0687e-04 2.1668e-01 0.0000e+00
72 0.0000e+00 1.3830e-04 1.0786e-04 3.6643e-04 1.0786e-04 2.1642e-01 0.0000e+00
73 0.0000e+00 1.5300e-04 1.0873e-04 3.3378e-04 1.0873e-04 2.1620e-01 0.0000e+00
74 0.0000e+00 1.5980e-04 1.0950e-04 3.0407e-04 1.0950e-04 2.1600e-01 0.0000e+00
75 0.0000e+00 1.5300e-04 1.1017e-04 2.7702e-04 1.1017e-04 2.1584e-01 0.0000e+00
76 0.0000e+00 1.3830e-04 1.1075e-04 2.5240e-04 1.1075e-04 2.1570e-01 0.0000e+00
77 0.0000e+00 1.1290e-04 1.1124e-04 2.2999e-04 1.1124e-04 2.1558e-01 0.0000e+00
78 0.0000e+00 7.9800e-05 1.1165e-04 2.0960e-04 1.1165e-04 2.1548e-01 0.0000e+00
79 0.0000e+00 3.8700e-05 1.1199e-04 1.9105e-04 1.1199e-04 2.1540e-01 0.0000e+00
80 0.0000e+00 0.0000e+00 1.1227e-04 1.7416e-04 1.1227e-04 2.1534e-01 0.0000e+00
81 0.0000e+00 0.0000e+00 1.1249e-04 1.5878e-04 1.1249e-04 2.1529e-01 0.0000e+00
82 0.0000e+00 0.0000e+00 1.1265e-04 1.4479e-04 1.1265e-04 2.1526e-01 0.0000e+00
83 0.0000e+00 0.0000e+00 1.1276e-04 1.3205e-04 1.1276e-04 2.1524e-01 0.0000e+00
84 0.0000e+00 0.0000e+00 1.1283e-04 1.2046e-04 1.1283e-04 2.1523e-01 0.0000e+00
85 0.0000e+00 0.0000e+00 1.1286e-04 1.0990e-04 1.1286e-04 2.1524e-01 0.0000e+00
86 0.0000e+00 0.0000e+00 1.1285e-04 1.0028e-04 1.1285e-04 2.1525e-01 0.0000e+00
87 0.0000e+00 0.0000e+00 1.1280e-04 9.1528e-05 1.1280e-04 2.1527e-01 0.0000e+00
88 0.0000e+00 0.0000e+00 1.1273e-04 8.3551e-05 1.1273e-04 2.1530e-01 0.0000e+00
89 0.0000e+00 0.0000e+00 1.1263e-04 7.6284e-05 1.1263e-04 2.1534e-01 0.0000e+00
90 0.0000e+00 0.0000e+00 1.1250e-04 6.9662e-05 1.1250e-04 2.1538e-01 0.0000e+00
