Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-12019

TL =     7.65
SUMAC =     1.00
SZQ =       0.07076
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.24765
Initial SBAR             0.24565
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.4568e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.4572e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.4575e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.4578e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 3.7717e-05 6.9023e-05 3.2666e-05 2.4575e-01 5.0513e-06
6 5.0000e-04 3.2300e-05 3.5714e-05 1.0036e-04 3.2703e-05 2.4568e-01 3.0106e-06
7 5.0000e-04 1.5600e-05 3.5872e-05 1.3014e-04 3.2772e-05 2.4558e-01 3.0995e-06
8 0.0000e+00 0.0000e+00 3.2872e-05 1.1436e-04 3.2872e-05 2.4550e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.6166e-05 1.4576e-04 3.2956e-05 2.4539e-01 3.2101e-06
10 5.0000e-04 0.0000e+00 3.6386e-05 1.7410e-04 3.3072e-05 2.4524e-01 3.3135e-06
11 0.0000e+00 0.0000e+00 3.3218e-05 1.5391e-04 3.3218e-05 2.4512e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3344e-05 1.3749e-04 3.3344e-05 2.4502e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 4.0080e-05 2.1415e-04 3.3453e-05 2.4484e-01 6.6270e-06
14 5.0000e-04 0.0000e+00 3.6956e-05 2.3419e-04 3.3642e-05 2.4464e-01 3.3135e-06
15 5.0000e-04 0.0000e+00 3.7167e-05 2.5329e-04 3.3854e-05 2.4442e-01 3.3135e-06
16 1.0000e-03 0.0000e+00 4.0714e-05 3.1620e-04 3.4087e-05 2.4414e-01 6.6270e-06
