Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-109

TL =     5.37
SUMAC =     1.00
SZQ =       0.69214
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.32063
Initial SBAR             0.31863
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 3.1866e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 3.1869e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 3.1873e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 3.1876e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 3.2981e-05 4.8141e-05 3.2666e-05 3.1874e-01 3.1499e-07
6 5.0000e-04 3.2300e-05 3.2880e-05 7.0892e-05 3.2682e-05 3.1871e-01 1.9773e-07
7 5.0000e-04 1.5600e-05 3.2924e-05 9.2184e-05 3.2721e-05 3.1865e-01 2.0357e-07
8 0.0000e+00 0.0000e+00 3.2782e-05 8.1666e-05 3.2782e-05 3.1860e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.3020e-05 1.0344e-04 3.2832e-05 3.1853e-01 1.8790e-07
10 5.0000e-04 0.0000e+00 3.3113e-05 1.2356e-04 3.2904e-05 3.1844e-01 2.0850e-07
11 0.0000e+00 0.0000e+00 3.2998e-05 1.0988e-04 3.2998e-05 3.1836e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3077e-05 9.8200e-05 3.3077e-05 3.1829e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 3.3670e-05 1.5122e-04 3.3144e-05 3.1818e-01 5.2582e-07
14 5.0000e-04 0.0000e+00 3.3535e-05 1.6608e-04 3.3267e-05 3.1804e-01 2.6778e-07
15 5.0000e-04 0.0000e+00 3.3683e-05 1.7966e-04 3.3405e-05 3.1790e-01 2.7800e-07
16 1.0000e-03 0.0000e+00 3.4114e-05 2.2362e-04 3.3558e-05 3.1771e-01 5.5600e-07
17 0.0000e+00 0.0000e+00 3.3758e-05 1.9909e-04 3.3758e-05 3.1754e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.3933e-05 1.7809e-04 3.3933e-05 3.1740e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.4086e-05 1.5963e-04 3.4086e-05 3.1727e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.4220e-05 1.4330e-04 3.4220e-05 3.1716e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.4337e-05 1.2879e-04 3.4337e-05 3.1707e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.4439e-05 1.1587e-04 3.4439e-05 3.1699e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.4526e-05 1.0434e-04 3.4526e-05 3.1692e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 3.6213e-05 2.7884e-04 3.4602e-05 3.1667e-01 1.6113e-06
25 2.0000e-03 6.6600e-05 3.5945e-05 3.7073e-04 3.4867e-05 3.1634e-01 1.0785e-06
