Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-11669

TL =     9.90
SUMAC =     1.00
SZQ =       0.00745
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.17561
Initial SBAR             0.17361
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 1.7364e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 1.7368e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 1.7371e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 1.7374e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 5.2107e-05 1.0377e-04 3.2666e-05 1.7367e-01 1.9441e-05
6 5.0000e-04 3.2300e-05 4.4325e-05 1.4139e-04 3.2739e-05 1.7356e-01 1.1587e-05
7 5.0000e-04 1.5600e-05 4.4779e-05 1.7792e-04 3.2850e-05 1.7342e-01 1.1929e-05
8 0.0000e+00 0.0000e+00 3.2999e-05 1.4565e-04 3.2999e-05 1.7331e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 4.5470e-05 1.9034e-04 3.3116e-05 1.7315e-01 1.2354e-05
10 5.0000e-04 0.0000e+00 4.6031e-05 2.2613e-04 3.3279e-05 1.7296e-01 1.2752e-05
11 0.0000e+00 0.0000e+00 3.3480e-05 1.8782e-04 3.3480e-05 1.7280e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3642e-05 1.6131e-04 3.3642e-05 1.7267e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 5.9281e-05 2.7728e-04 3.3776e-05 1.7243e-01 2.5505e-05
14 5.0000e-04 0.0000e+00 4.6787e-05 2.9583e-04 3.4034e-05 1.7217e-01 1.2752e-05
15 5.0000e-04 0.0000e+00 4.7066e-05 3.1649e-04 3.4314e-05 1.7189e-01 1.2752e-05
16 1.0000e-03 0.0000e+00 6.0122e-05 4.0421e-04 3.4618e-05 1.7152e-01 2.5505e-05
17 0.0000e+00 0.0000e+00 3.5020e-05 3.3483e-04 3.5020e-05 1.7122e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.5350e-05 2.8782e-04 3.5350e-05 1.7096e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.5630e-05 2.4970e-04 3.5630e-05 1.7075e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5869e-05 2.1787e-04 3.5869e-05 1.7057e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.6073e-05 1.9086e-04 3.6073e-05 1.7041e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.6248e-05 1.6774e-04 3.6248e-05 1.7028e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.6397e-05 1.4780e-04 3.6397e-05 1.7017e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 1.1044e-04 5.3836e-04 3.6524e-05 1.6967e-01 7.3914e-05
25 2.0000e-03 6.6600e-05 8.6576e-05 6.9795e-04 3.7102e-05 1.6901e-01 4.9474e-05
26 5.5000e-03 6.9600e-05 1.7676e-04 1.3360e-03 3.7876e-05 1.6771e-01 1.3889e-04
27 6.0000e-03 6.6600e-05 2.0573e-04 1.9068e-03 3.9444e-05 1.6584e-01 1.6629e-04
28 1.0000e-03 6.0200e-05 6.5620e-05 1.6941e-03 4.1814e-05 1.6419e-01 2.3806e-05
29 2.5000e-03 4.9200e-05 1.2468e-04 1.7757e-03 4.4030e-05 1.6246e-01 8.0650e-05
30 0.0000e+00 3.4800e-05 4.6478e-05 1.4978e-03 4.6478e-05 1.6101e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.8635e-05 1.2901e-03 4.8635e-05 1.5976e-01 0.0000e+00
32 1.0000e-03 0.0000e+00 8.0285e-05 1.2491e-03 5.0559e-05 1.5857e-01 2.9726e-05
