Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-10979

TL =     8.15
SUMAC =     1.00
SZQ =       0.04299
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.23171
Initial SBAR             0.22971
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.2974e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.2977e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.2981e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.2984e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 4.2355e-05 7.3293e-05 3.2666e-05 2.2980e-01 9.6888e-06
6 5.0000e-04 3.2300e-05 3.8482e-05 1.0549e-04 3.2707e-05 2.2973e-01 5.7746e-06
7 5.0000e-04 1.5600e-05 3.8727e-05 1.3687e-04 3.2782e-05 2.2962e-01 5.9449e-06
8 0.0000e+00 0.0000e+00 3.2889e-05 1.2018e-04 3.2889e-05 2.2953e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.9136e-05 1.5450e-04 3.2979e-05 2.2941e-01 6.1572e-06
10 5.0000e-04 0.0000e+00 3.9460e-05 1.8480e-04 3.3104e-05 2.2926e-01 6.3555e-06
11 0.0000e+00 0.0000e+00 3.3261e-05 1.6366e-04 3.3261e-05 2.2913e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3397e-05 1.4741e-04 3.3397e-05 2.2902e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 4.6227e-05 2.2992e-04 3.3516e-05 2.2882e-01 1.2711e-05
14 5.0000e-04 0.0000e+00 4.0078e-05 2.5061e-04 3.3723e-05 2.2860e-01 6.3555e-06
15 5.0000e-04 0.0000e+00 4.0308e-05 2.7140e-04 3.3952e-05 2.2837e-01 6.3555e-06
16 1.0000e-03 0.0000e+00 4.6916e-05 3.3896e-04 3.4205e-05 2.2806e-01 1.2711e-05
17 0.0000e+00 0.0000e+00 3.4532e-05 3.0014e-04 3.4532e-05 2.2780e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4820e-05 2.7061e-04 3.4820e-05 2.2756e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.5078e-05 2.4488e-04 3.5078e-05 2.2735e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5308e-05 2.2207e-04 3.5308e-05 2.2716e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5515e-05 2.0168e-04 3.5515e-05 2.2700e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5700e-05 1.8337e-04 3.5700e-05 2.2685e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.5865e-05 1.6686e-04 3.5865e-05 2.2672e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 7.2850e-05 4.3611e-04 3.6012e-05 2.2632e-01 3.6837e-05
25 2.0000e-03 6.6600e-05 6.1122e-05 5.6743e-04 3.6465e-05 2.2579e-01 2.4657e-05
26 5.5000e-03 6.9600e-05 1.0614e-04 1.0343e-03 3.7075e-05 2.2479e-01 6.9064e-05
27 6.0000e-03 6.6600e-05 1.1298e-04 1.4871e-03 3.8249e-05 2.2334e-01 7.4728e-05
28 1.0000e-03 6.0200e-05 5.1885e-05 1.3961e-03 4.0021e-05 2.2199e-01 1.1864e-05
29 2.5000e-03 4.9200e-05 7.2765e-05 1.4972e-03 4.1753e-05 2.2053e-01 3.1012e-05
30 0.0000e+00 3.4800e-05 4.3696e-05 1.3347e-03 4.3696e-05 2.1924e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.5495e-05 1.2062e-03 4.5495e-05 2.1808e-01 0.0000e+00
32 1.0000e-03 0.0000e+00 6.1401e-05 1.1820e-03 4.7175e-05 2.1694e-01 1.4226e-05
33 5.0000e-04 0.0000e+00 5.6788e-05 1.1169e-03 4.8878e-05 2.1588e-01 7.9100e-06
34 0.0000e+00 0.0000e+00 5.0537e-05 1.0090e-03 5.0537e-05 2.1492e-01 0.0000e+00
35 0.0000e+00 0.0000e+00 5.2074e-05 9.1420e-04 5.2074e-05 2.1406e-01 0.0000e+00
36 0.0000e+00 0.0000e+00 5.3496e-05 8.2892e-04 5.3496e-05 2.1328e-01 0.0000e+00
37 0.0000e+00 0.0000e+00 5.4808e-05 7.5197e-04 5.4808e-05 2.1258e-01 0.0000e+00
38 0.0000e+00 0.0000e+00 5.6015e-05 6.8239e-04 5.6015e-05 2.1196e-01 0.0000e+00
39 0.0000e+00 0.0000e+00 5.7122e-05 6.1940e-04 5.7122e-05 2.1139e-01 0.0000e+00
40 0.0000e+00 0.0000e+00 5.8135e-05 5.6234e-04 5.8135e-05 2.1089e-01 0.0000e+00
41 0.0000e+00 0.0000e+00 5.9058e-05 5.1063e-04 5.9058e-05 2.1044e-01 0.0000e+00
42 0.0000e+00 0.0000e+00 5.9897e-05 4.6375e-04 5.9897e-05 2.1003e-01 0.0000e+00
43 0.0000e+00 0.0000e+00 6.0658e-05 4.2125e-04 6.0658e-05 2.0967e-01 0.0000e+00
44 0.0000e+00 0.0000e+00 6.1345e-05 3.8270e-04 6.1345e-05 2.0935e-01 0.0000e+00
