Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-13829

TL =     8.25
SUMAC =     1.00
SZQ =       0.03885
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.22847
Initial SBAR             0.22647
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.2650e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.2653e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.2657e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.2660e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 4.5071e-05 8.1326e-05 3.2666e-05 2.2655e-01 1.2405e-05
6 5.0000e-04 3.2300e-05 4.0109e-05 1.1111e-04 3.2716e-05 2.2647e-01 7.3933e-06
7 5.0000e-04 1.5600e-05 4.0407e-05 1.4226e-04 3.2796e-05 2.2636e-01 7.6113e-06
8 0.0000e+00 0.0000e+00 3.2908e-05 1.2011e-04 3.2908e-05 2.2628e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 4.0881e-05 1.5842e-04 3.2998e-05 2.2615e-01 7.8831e-06
10 5.0000e-04 0.0000e+00 4.1265e-05 1.8880e-04 3.3128e-05 2.2600e-01 8.1370e-06
11 0.0000e+00 0.0000e+00 3.3289e-05 1.6202e-04 3.3289e-05 2.2587e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3423e-05 1.4469e-04 3.3423e-05 2.2576e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 5.1316e-05 2.3539e-04 3.3540e-05 2.2555e-01 1.7776e-05
14 5.0000e-04 0.0000e+00 4.2053e-05 2.5316e-04 3.3752e-05 2.2533e-01 8.3005e-06
15 5.0000e-04 0.0000e+00 4.3414e-05 2.7213e-04 3.3984e-05 2.2510e-01 9.4298e-06
16 1.0000e-03 0.0000e+00 5.5267e-05 3.4074e-04 3.4238e-05 2.2479e-01 2.1029e-05
17 0.0000e+00 0.0000e+00 3.4568e-05 2.9624e-04 3.4568e-05 2.2453e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4852e-05 2.6488e-04 3.4852e-05 2.2430e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.5103e-05 2.3823e-04 3.5103e-05 2.2409e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5326e-05 2.1505e-04 3.5326e-05 2.2391e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5525e-05 1.9459e-04 3.5525e-05 2.2376e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5702e-05 1.7639e-04 3.5702e-05 2.2361e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.5860e-05 1.6012e-04 3.5860e-05 2.2349e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 9.6943e-05 4.4628e-04 3.5999e-05 2.2308e-01 6.0943e-05
25 2.0000e-03 6.6600e-05 7.7256e-05 5.7601e-04 3.6464e-05 2.2254e-01 4.0792e-05
26 5.5000e-03 6.9600e-05 1.5134e-04 1.0624e-03 3.7084e-05 2.2152e-01 1.1426e-04
27 6.0000e-03 6.6600e-05 1.6300e-04 1.5220e-03 3.8291e-05 2.2003e-01 1.2471e-04
28 1.0000e-03 6.0200e-05 5.9737e-05 1.3995e-03 4.0108e-05 2.1867e-01 1.9628e-05
29 2.5000e-03 4.9200e-05 9.3156e-05 1.4977e-03 4.1849e-05 2.1722e-01 5.1307e-05
30 0.0000e+00 3.4800e-05 4.3797e-05 1.3150e-03 4.3797e-05 2.1595e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.5572e-05 1.1781e-03 4.5572e-05 2.1481e-01 0.0000e+00
32 1.0000e-03 0.0000e+00 6.6124e-05 1.1603e-03 4.7214e-05 2.1370e-01 1.8911e-05
33 5.0000e-04 0.0000e+00 5.9399e-05 1.0904e-03 4.8885e-05 2.1266e-01 1.0515e-05
34 0.0000e+00 0.0000e+00 5.0502e-05 9.7563e-04 5.0502e-05 2.1173e-01 0.0000e+00
35 0.0000e+00 0.0000e+00 5.1983e-05 8.8042e-04 5.1983e-05 2.1090e-01 0.0000e+00
36 0.0000e+00 0.0000e+00 5.3347e-05 7.9569e-04 5.3347e-05 2.1016e-01 0.0000e+00
37 0.0000e+00 0.0000e+00 5.4599e-05 7.1988e-04 5.4599e-05 2.0950e-01 0.0000e+00
38 0.0000e+00 0.0000e+00 5.5746e-05 6.5180e-04 5.5746e-05 2.0890e-01 0.0000e+00
39 0.0000e+00 0.0000e+00 5.6794e-05 5.9054e-04 5.6794e-05 2.0837e-01 0.0000e+00
40 0.0000e+00 0.0000e+00 5.7749e-05 5.3532e-04 5.7749e-05 2.0789e-01 0.0000e+00
41 0.0000e+00 0.0000e+00 5.8617e-05 4.8549e-04 5.8617e-05 2.0746e-01 0.0000e+00
42 0.0000e+00 0.0000e+00 5.9404e-05 4.4048e-04 5.9404e-05 2.0708e-01 0.0000e+00
43 0.0000e+00 0.0000e+00 6.0116e-05 3.9981e-04 6.0116e-05 2.0674e-01 0.0000e+00
44 0.0000e+00 0.0000e+00 6.0758e-05 3.6302e-04 6.0758e-05 2.0644e-01 0.0000e+00
45 0.0000e+00 3.3800e-05 6.1334e-05 3.2973e-04 6.1334e-05 2.0617e-01 0.0000e+00
46 1.0000e-03 6.5200e-05 8.8563e-05 4.0793e-04 6.1851e-05 2.0583e-01 2.6712e-05
47 0.0000e+00 9.2300e-05 6.2523e-05 3.5750e-04 6.2523e-05 2.0553e-01 0.0000e+00
48 5.0000e-04 1.1300e-04 7.2575e-05 3.6017e-04 6.3102e-05 2.0523e-01 9.4723e-06
49 0.0000e+00 1.2500e-04 6.3691e-05 3.2063e-04 6.3691e-05 2.0498e-01 0.0000e+00
50 1.0000e-03 1.3050e-04 8.5279e-05 3.7524e-04 6.4204e-05 2.0467e-01 2.1074e-05
51 2.5000e-03 1.2500e-04 1.3034e-04 5.9741e-04 6.4831e-05 2.0413e-01 6.5508e-05
52 3.0000e-03 1.1300e-04 1.4540e-04 8.3279e-04 6.5919e-05 2.0337e-01 7.9484e-05
53 2.5000e-03 9.2300e-05 1.3351e-04 9.7829e-04 6.7518e-05 2.0246e-01 6.5992e-05
54 3.0000e-03 6.5200e-05 1.4986e-04 1.1731e-03 6.9468e-05 2.0135e-01 8.0388e-05
55 2.5000e-03 3.1600e-05 1.3922e-04 1.2875e-03 7.1905e-05 2.0014e-01 6.7314e-05
56 2.0000e-03 0.0000e+00 1.2911e-04 1.3416e-03 7.4689e-05 1.9887e-01 5.4419e-05
