Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-1009

TL =     8.97
SUMAC =     1.00
SZQ =       0.01893
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.20546
Initial SBAR             0.20346
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.0349e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.0352e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.0356e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.0359e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 4.1054e-05 8.2626e-05 3.2666e-05 2.0354e-01 8.3880e-06
6 5.0000e-04 3.2300e-05 3.7716e-05 1.1894e-04 3.2717e-05 2.0345e-01 4.9993e-06
7 5.0000e-04 1.5600e-05 3.7952e-05 1.5349e-04 3.2805e-05 2.0333e-01 5.1468e-06
8 0.0000e+00 0.0000e+00 3.2929e-05 1.3339e-04 3.2929e-05 2.0323e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.8363e-05 1.7046e-04 3.3033e-05 2.0309e-01 5.3306e-06
10 5.0000e-04 0.0000e+00 3.8677e-05 2.0329e-04 3.3175e-05 2.0292e-01 5.5023e-06
11 0.0000e+00 0.0000e+00 3.3352e-05 1.7787e-04 3.3352e-05 2.0278e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3503e-05 1.5767e-04 3.3503e-05 2.0266e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 4.4638e-05 2.4926e-04 3.3633e-05 2.0244e-01 1.1005e-05
14 5.0000e-04 0.0000e+00 3.9363e-05 2.7157e-04 3.3860e-05 2.0220e-01 5.5023e-06
15 5.0000e-04 0.0000e+00 3.9615e-05 2.9315e-04 3.4113e-05 2.0194e-01 5.5023e-06
16 1.0000e-03 0.0000e+00 4.5395e-05 3.6733e-04 3.4390e-05 2.0161e-01 1.1005e-05
17 0.0000e+00 0.0000e+00 3.4750e-05 3.2137e-04 3.4750e-05 2.0132e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.5062e-05 2.8509e-04 3.5062e-05 2.0107e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.5338e-05 2.5371e-04 3.5338e-05 2.0086e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5579e-05 2.2627e-04 3.5579e-05 2.0067e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5792e-05 2.0213e-04 3.5792e-05 2.0050e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5979e-05 1.8080e-04 3.5979e-05 2.0035e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.6142e-05 1.6191e-04 3.6142e-05 2.0023e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 6.8176e-05 4.6619e-04 3.6284e-05 1.9980e-01 3.1892e-05
25 2.0000e-03 6.6600e-05 5.8121e-05 6.1571e-04 3.6775e-05 1.9922e-01 2.1347e-05
26 5.5000e-03 6.9600e-05 9.7238e-05 1.1411e-03 3.7446e-05 1.9812e-01 5.9792e-05
27 6.0000e-03 6.6600e-05 1.0402e-04 1.6515e-03 3.8760e-05 1.9650e-01 6.5261e-05
28 1.0000e-03 6.0200e-05 5.1035e-05 1.5413e-03 4.0764e-05 1.9500e-01 1.0272e-05
29 2.5000e-03 4.9200e-05 6.9570e-05 1.6397e-03 4.2721e-05 1.9341e-01 2.6849e-05
30 0.0000e+00 3.4800e-05 4.4907e-05 1.4424e-03 4.4907e-05 1.9201e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.6912e-05 1.2801e-03 4.6912e-05 1.9077e-01 0.0000e+00
32 1.0000e-03 0.0000e+00 6.1790e-05 1.2417e-03 4.8755e-05 1.8958e-01 1.3035e-05
33 5.0000e-04 0.0000e+00 5.7854e-05 1.1591e-03 5.0606e-05 1.8847e-01 7.2479e-06
34 0.0000e+00 0.0000e+00 5.2390e-05 1.0281e-03 5.2390e-05 1.8750e-01 0.0000e+00
35 0.0000e+00 0.0000e+00 5.4012e-05 9.1428e-04 5.4012e-05 1.8664e-01 0.0000e+00
36 0.0000e+00 0.0000e+00 5.5484e-05 8.1368e-04 5.5484e-05 1.8588e-01 0.0000e+00
