Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-11819

TL =     8.45
SUMAC =     1.00
SZQ =       0.03183
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.22209
Initial SBAR             0.22009
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.2013e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.2016e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.2019e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.2022e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 4.2736e-05 7.7909e-05 3.2666e-05 2.2018e-01 1.0070e-05
6 5.0000e-04 3.2300e-05 3.8714e-05 1.1189e-04 3.2712e-05 2.2010e-01 6.0018e-06
7 5.0000e-04 1.5600e-05 3.8972e-05 1.4431e-04 3.2793e-05 2.1999e-01 6.1788e-06
8 0.0000e+00 0.0000e+00 3.2908e-05 1.2532e-04 3.2908e-05 2.1990e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.9402e-05 1.6051e-04 3.3003e-05 2.1977e-01 6.3994e-06
10 5.0000e-04 0.0000e+00 3.9740e-05 1.9164e-04 3.3135e-05 2.1961e-01 6.6055e-06
11 0.0000e+00 0.0000e+00 3.3299e-05 1.6784e-04 3.3299e-05 2.1947e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3439e-05 1.4920e-04 3.3439e-05 2.1936e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 4.6772e-05 2.3602e-04 3.3561e-05 2.1916e-01 1.3211e-05
14 5.0000e-04 0.0000e+00 4.0379e-05 2.5713e-04 3.3774e-05 2.1893e-01 6.6055e-06
15 5.0000e-04 0.0000e+00 4.0616e-05 2.7767e-04 3.4010e-05 2.1869e-01 6.6055e-06
16 1.0000e-03 0.0000e+00 4.7481e-05 3.4790e-04 3.4270e-05 2.1838e-01 1.3211e-05
17 0.0000e+00 0.0000e+00 3.4608e-05 3.0475e-04 3.4608e-05 2.1811e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4901e-05 2.7119e-04 3.4901e-05 2.1787e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.5160e-05 2.4239e-04 3.5160e-05 2.1766e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5388e-05 2.1727e-04 3.5388e-05 2.1748e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5590e-05 1.9517e-04 3.5590e-05 2.1732e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5768e-05 1.7560e-04 3.5768e-05 2.1718e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.5925e-05 1.5821e-04 3.5925e-05 2.1706e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 7.4348e-05 4.4532e-04 3.6062e-05 2.1665e-01 3.8286e-05
25 2.0000e-03 6.6600e-05 6.2153e-05 5.8502e-04 3.6526e-05 2.1610e-01 2.5627e-05
26 5.5000e-03 6.9600e-05 1.0894e-04 1.0793e-03 3.7158e-05 2.1506e-01 7.1781e-05
27 6.0000e-03 6.6600e-05 1.1673e-04 1.5578e-03 3.8388e-05 2.1354e-01 7.8347e-05
28 1.0000e-03 6.0200e-05 5.2586e-05 1.4508e-03 4.0254e-05 2.1213e-01 1.2331e-05
29 2.5000e-03 4.9200e-05 7.4301e-05 1.5449e-03 4.2069e-05 2.1063e-01 3.2232e-05
30 0.0000e+00 3.4800e-05 4.4091e-05 1.3605e-03 4.4091e-05 2.0931e-01 0.0000e+00
