Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-13839

TL =     8.43
SUMAC =     1.00
SZQ =       0.03237
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.22263
Initial SBAR             0.22063
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.2066e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.2069e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.2072e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.2076e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 4.2486e-05 7.5377e-05 3.2666e-05 2.2071e-01 9.8197e-06
6 5.0000e-04 3.2300e-05 3.8562e-05 1.0944e-04 3.2710e-05 2.2064e-01 5.8526e-06
7 5.0000e-04 1.5600e-05 3.8813e-05 1.4182e-04 3.2788e-05 2.2053e-01 6.0253e-06
8 0.0000e+00 0.0000e+00 3.2900e-05 1.2449e-04 3.2900e-05 2.2044e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.9235e-05 1.5884e-04 3.2994e-05 2.2031e-01 6.2404e-06
10 5.0000e-04 0.0000e+00 3.9566e-05 1.8977e-04 3.3124e-05 2.2015e-01 6.4414e-06
11 0.0000e+00 0.0000e+00 3.3287e-05 1.6765e-04 3.3287e-05 2.2002e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3427e-05 1.4977e-04 3.3427e-05 2.1990e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 4.6431e-05 2.3367e-04 3.3549e-05 2.1970e-01 1.2883e-05
14 5.0000e-04 0.0000e+00 4.0201e-05 2.5542e-04 3.3759e-05 2.1948e-01 6.4414e-06
15 5.0000e-04 0.0000e+00 4.0435e-05 2.7621e-04 3.3994e-05 2.1924e-01 6.4414e-06
