Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-11329

TL =     8.45
SUMAC =     1.00
SZQ =       0.03174
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.22200
Initial SBAR             0.22000
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.2003e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.2006e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.2010e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.2013e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 4.6111e-05 7.9561e-05 3.2666e-05 2.2008e-01 1.3445e-05
6 5.0000e-04 3.2300e-05 4.0727e-05 1.1259e-04 3.2714e-05 2.2000e-01 8.0133e-06
7 5.0000e-04 1.5600e-05 4.1045e-05 1.4449e-04 3.2796e-05 2.1989e-01 8.2497e-06
8 0.0000e+00 0.0000e+00 3.2910e-05 1.2394e-04 3.2910e-05 2.1980e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 4.1548e-05 1.5984e-04 3.3004e-05 2.1967e-01 8.5442e-06
10 5.0000e-04 0.0000e+00 4.1955e-05 1.9074e-04 3.3135e-05 2.1952e-01 8.8194e-06
11 0.0000e+00 0.0000e+00 3.3299e-05 1.6542e-04 3.3299e-05 2.1938e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3437e-05 1.4651e-04 3.3437e-05 2.1927e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 5.1194e-05 2.3555e-04 3.3555e-05 2.1907e-01 1.7639e-05
14 5.0000e-04 0.0000e+00 4.2587e-05 2.5526e-04 3.3767e-05 2.1885e-01 8.8194e-06
15 5.0000e-04 0.0000e+00 4.2821e-05 2.7523e-04 3.4002e-05 2.1861e-01 8.8194e-06
16 1.0000e-03 0.0000e+00 5.1898e-05 3.4613e-04 3.4259e-05 2.1829e-01 1.7639e-05
17 0.0000e+00 0.0000e+00 3.4595e-05 3.0008e-04 3.4595e-05 2.1803e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4883e-05 2.6607e-04 3.4883e-05 2.1780e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.5136e-05 2.3728e-04 3.5136e-05 2.1759e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5359e-05 2.1237e-04 3.5359e-05 2.1742e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5555e-05 1.9054e-04 3.5555e-05 2.1726e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5727e-05 1.7127e-04 3.5727e-05 2.1713e-01 0.0000e+00
